# pos_1,concentration
1.389139705019461386e-03,2.297310193716509685e-01
2.470278535103650856e-03,2.583744917415678466e-01
4.392845456035934966e-03,2.905893081626723662e-01
7.811706625951745156e-03,4.902311299150317603e-01
1.389139705019461560e-02,5.054082426176319531e-01
2.470278535103651030e-02,2.906713032092639315e-01
4.392845456035934792e-02,3.523395361472401732e-01
7.811706625951746197e-02,6.985793601289201904e-01
1.389139705019461490e-01,8.626399777405491243e-01
2.470278535103651030e-01,9.592153005905706964e-01
4.392845456035935348e-01,1.107508500734985191e+00
7.811706625951745364e-01,1.089742949206955913e+00
