# pos_1,concentration
1.389139705019461386e-03,8.307449944045110612e+01
2.470278535103650856e-03,6.228829880649090711e+00
4.392845456035934966e-03,6.129774786571544176e+00
7.811706625951745156e-03,5.909186874169768622e+00
1.389139705019461560e-02,3.046064979483206425e+00
2.470278535103651030e-02,9.343244820973639619e-01
4.392845456035934792e-02,8.756821123673632634e-01
7.811706625951746197e-02,8.371348071740504215e-01
1.389139705019461490e-01,1.163042992166315237e+00
2.470278535103651030e-01,1.121189378516836532e+00
4.392845456035935348e-01,1.103359461582878120e+00
7.811706625951745364e-01,6.253889441829670881e-01
