# pos_1,concentration
1.389139705019461386e-03,1.256366081300130944e-01
2.470278535103650856e-03,2.826026268330085189e-01
4.392845456035934966e-03,2.781084874322085065e-01
7.811706625951745156e-03,2.904420914001502596e-01
1.389139705019461560e-02,3.015278595120313154e-01
2.470278535103651030e-02,3.461882178704355217e-01
4.392845456035934792e-02,4.568925150671996338e-01
7.811706625951746197e-02,5.630108233295220144e-01
1.389139705019461490e-01,8.430216405523875967e-01
2.470278535103651030e-01,9.566098918297338827e-01
4.392845456035935348e-01,1.205401644099029612e+00
7.811706625951745364e-01,1.050730119888389602e+00
