# pos_1,average_velocity_axis
1.389139705019461386e-03,1.239670256750542016e-01
2.470278535103650856e-03,7.459797793009181888e-02
4.392845456035934966e-03,-1.168593503946074863e-02
7.811706625951745156e-03,-1.405637946298468888e-01
1.389139705019461560e-02,-3.036701074847094062e-01
2.470278535103651030e-02,-4.308185749008577869e-01
4.392845456035934792e-02,-5.196824283470811157e-01
7.811706625951746197e-02,-5.835953978875912940e-01
1.389139705019461490e-01,-6.573801712883584614e-01
2.470278535103651030e-01,-7.325073754584842112e-01
4.392845456035935348e-01,-8.191494063485961208e-01
7.811706625951745364e-01,-9.058777974513406717e-01
