# log(rho), p(log(rho))
-5.000000000000000000e+00,1.134568310200778511e-08
-4.944944944944944965e+00,1.285750781709789472e-08
-4.889889889889889929e+00,1.507923136748373845e-08
-4.834834834834834894e+00,1.736500175106090550e-08
-4.779779779779779858e+00,1.988124211707078163e-08
-4.724724724724724823e+00,2.210900026384951533e-08
-4.669669669669669787e+00,2.519853383871533473e-08
-4.614614614614614752e+00,2.888243047081470563e-08
-4.559559559559559716e+00,3.218334968624799496e-08
-4.504504504504504681e+00,3.628307021872228084e-08
-4.449449449449449645e+00,4.201255421794269287e-08
-4.394394394394394610e+00,4.728537371574208539e-08
-4.339339339339339574e+00,5.392244680291323898e-08
-4.284284284284284539e+00,6.377149945768164615e-08
-4.229229229229229503e+00,6.948450212820728730e-08
-4.174174174174174468e+00,7.858394805766656627e-08
-4.119119119119119432e+00,8.757268826051574872e-08
-4.064064064064064397e+00,9.374441440369059728e-08
-4.009009009009009361e+00,1.077184561234623034e-07
-3.953953953953953881e+00,1.212890394552400057e-07
-3.898898898898898846e+00,1.401128179120765576e-07
-3.843843843843843811e+00,1.565851377825405365e-07
-3.788788788788788775e+00,1.809490050979071681e-07
-3.733733733733733740e+00,2.013402096681920176e-07
-3.678678678678678704e+00,2.320554661637516308e-07
-3.623623623623623669e+00,2.643053237257541780e-07
-3.568568568568568633e+00,3.024397368283680954e-07
-3.513513513513513153e+00,3.454814727322044890e-07
-3.458458458458458118e+00,4.093092122653887142e-07
-3.403403403403403082e+00,4.595550217070772812e-07
-3.348348348348348047e+00,5.194184609529567471e-07
-3.293293293293293011e+00,5.813883359498066199e-07
-3.238238238238237976e+00,6.497255349220457427e-07
-3.183183183183182940e+00,7.226442206026887966e-07
-3.128128128128127905e+00,7.971306477968423899e-07
-3.073073073073072869e+00,9.009873796488819687e-07
-3.018018018018017834e+00,9.905286597449178007e-07
-2.962962962962962798e+00,1.094710831044777639e-06
-2.907907907907907763e+00,1.227050251447174663e-06
-2.852852852852852727e+00,1.357824254710131503e-06
-2.797797797797797692e+00,1.487938727420568120e-06
-2.742742742742742657e+00,1.636239672403326617e-06
-2.687687687687687621e+00,1.808912272812507037e-06
-2.632632632632632586e+00,2.023446731848656899e-06
-2.577577577577577550e+00,2.261752359558592574e-06
-2.522522522522522515e+00,2.705773906109581072e-06
-2.467467467467467479e+00,3.023973729173499102e-06
-2.412412412412412444e+00,3.384135282917445743e-06
-2.357357357357357408e+00,3.831204604179081426e-06
-2.302302302302302373e+00,4.330478748263206033e-06
-2.247247247247247337e+00,4.688967375334189483e-06
-2.192192192192192302e+00,5.197022296339761806e-06
-2.137137137137137266e+00,6.032267780704600384e-06
