# log(rho), p(log(rho))
-5.000000000000000000e+00,5.438790826301511957e-08
-4.944944944944944965e+00,6.450545894742542429e-08
-4.889889889889889929e+00,7.567237484782611190e-08
-4.834834834834834894e+00,8.926236327292504233e-08
-4.779779779779779858e+00,1.054502652400352966e-07
-4.724724724724724823e+00,1.239922170919602851e-07
-4.669669669669669787e+00,1.463066656620555796e-07
-4.614614614614614752e+00,1.722675735860851024e-07
-4.559559559559559716e+00,2.040220837273597472e-07
-4.504504504504504681e+00,2.445257910036108071e-07
-4.449449449449449645e+00,2.882793356776866107e-07
-4.394394394394394610e+00,3.414472384518041612e-07
-4.339339339339339574e+00,3.972455875011305457e-07
-4.284284284284284539e+00,4.680676245484604959e-07
-4.229229229229229503e+00,5.545954654751707828e-07
-4.174174174174174468e+00,6.434200326246185965e-07
-4.119119119119119432e+00,7.549885033940434150e-07
-4.064064064064064397e+00,8.830716628453103727e-07
-4.009009009009009361e+00,1.036330883655273836e-06
-3.953953953953953881e+00,1.224698919423667984e-06
-3.898898898898898846e+00,1.408157224814565717e-06
-3.843843843843843811e+00,1.648594862509344180e-06
-3.788788788788788775e+00,1.895342070536386600e-06
-3.733733733733733740e+00,2.223894809473312394e-06
-3.678678678678678704e+00,2.597659932112666023e-06
-3.623623623623623669e+00,3.023545808057179045e-06
-3.568568568568568633e+00,3.463401132176001198e-06
-3.513513513513513153e+00,4.021794859811517134e-06
-3.458458458458458118e+00,4.620366278729804982e-06
-3.403403403403403082e+00,5.342246722353400082e-06
-3.348348348348348047e+00,6.147455969411235191e-06
-3.293293293293293011e+00,7.234232863077464985e-06
-3.238238238238237976e+00,8.540946167104278343e-06
-3.183183183183182940e+00,9.906099146412591426e-06
-3.128128128128127905e+00,1.154170171490060274e-05
-3.073073073073072869e+00,1.331816959054520190e-05
-3.018018018018017834e+00,1.529963795449290314e-05
-2.962962962962962798e+00,1.794429825399107407e-05
-2.907907907907907763e+00,2.047845617922514143e-05
-2.852852852852852727e+00,2.367179916013979475e-05
-2.797797797797797692e+00,2.720451663738333520e-05
-2.742742742742742657e+00,3.128740127232853023e-05
-2.687687687687687621e+00,3.565435759389743326e-05
-2.632632632632632586e+00,4.124987204924578029e-05
-2.577577577577577550e+00,4.718512111520773691e-05
-2.522522522522522515e+00,5.413337817710670062e-05
-2.467467467467467479e+00,6.153182310912034983e-05
-2.412412412412412444e+00,7.091902330050802415e-05
-2.357357357357357408e+00,8.048649797800518741e-05
-2.302302302302302373e+00,9.336931086502495841e-05
-2.247247247247247337e+00,1.044239295209248568e-04
-2.192192192192192302e+00,1.195186236194786784e-04
-2.137137137137137266e+00,1.381161093323014625e-04
-2.082082082082082231e+00,1.573101067779021363e-04
-2.027027027027026751e+00,1.770357385329513486e-04
-1.971971971971971715e+00,1.977909431684145595e-04
