# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.485407684507420302e-06
2.020202020202020374e-02,3.604466826400931726e-07
3.030303030303030387e-02,1.264584110608877873e-07
4.040404040404040747e-02,5.237551471950531699e-08
5.050505050505051108e-02,2.514007529102847978e-08
6.060606060606060774e-02,1.244770160462973737e-08
7.070707070707071829e-02,6.909645962649037446e-09
8.080808080808081495e-02,3.786388994677912373e-09
9.090909090909091161e-02,2.186053077074580621e-09
1.010101010101010222e-01,1.309970310125471213e-09
1.111111111111111188e-01,7.943173296303045499e-10
1.212121212121212155e-01,4.955695248369757598e-10
1.313131313131313260e-01,3.093930456656444631e-10
1.414141414141414366e-01,1.964455195120197931e-10
1.515151515151515194e-01,1.264418140386630991e-10
1.616161616161616299e-01,8.227569194309865311e-11
1.717171717171717404e-01,5.343957235849149245e-11
1.818181818181818232e-01,3.577072225120839916e-11
1.919191919191919338e-01,2.374070214006878236e-11
2.020202020202020443e-01,1.563276038270533598e-11
2.121212121212121271e-01,1.045964686961635232e-11
2.222222222222222376e-01,6.927241688400155916e-12
2.323232323232323482e-01,4.650448330271819229e-12
2.424242424242424310e-01,3.147848581494921748e-12
2.525252525252525415e-01,2.112493791129680426e-12
2.626262626262626521e-01,1.399896351847653943e-12
2.727272727272727626e-01,8.968246219374298733e-13
2.828282828282828731e-01,5.838239189078878678e-13
2.929292929292929282e-01,3.809606268509820483e-13
3.030303030303030387e-01,2.476498232777082431e-13
3.131313131313131493e-01,1.582319435065596800e-13
3.232323232323232598e-01,1.015893693604418623e-13
3.333333333333333703e-01,6.221345472575668127e-14
3.434343434343434809e-01,4.170789931992871782e-14
3.535353535353535914e-01,2.821088497461405738e-14
3.636363636363636465e-01,1.792350157286931428e-14
3.737373737373737570e-01,1.129410502721694067e-14
3.838383838383838675e-01,7.354449556835727747e-15
3.939393939393939781e-01,4.981044921544885553e-15
4.040404040404040886e-01,3.497873003543744655e-15
4.141414141414141992e-01,2.273667056784253743e-15
4.242424242424242542e-01,1.682961659679752581e-15
4.343434343434343647e-01,1.308684328697529318e-15
4.444444444444444753e-01,1.002882444295864523e-15
4.545454545454545858e-01,7.243004861981683545e-16
4.646464646464646964e-01,5.359241795245727374e-16
4.747474747474748069e-01,3.749574429543747108e-16
4.848484848484848619e-01,2.702001881695562427e-16
4.949494949494949725e-01,1.632918702957248683e-16
5.050505050505050830e-01,8.847135282550586482e-17
5.151515151515152491e-01,6.678161559859560767e-17
5.252525252525253041e-01,4.522647549069759897e-17
5.353535353535353591e-01,3.010790512196378054e-17
5.454545454545455252e-01,1.349311082146154432e-17
5.555555555555555802e-01,2.728936394278190709e-20
5.656565656565657463e-01,2.296743736436856331e-20
5.757575757575758013e-01,1.851839866735947504e-20
5.858585858585858563e-01,1.332616631715382321e-20
5.959595959595960224e-01,1.239025411675802154e-20
6.060606060606060774e-01,1.152894169864778139e-20
6.161616161616162435e-01,1.073512999265765846e-20
6.262626262626262985e-01,1.000249406842111058e-20
6.363636363636364646e-01,9.325387451594744187e-21
6.464646464646465196e-01,8.698759552191420369e-21
6.565656565656565746e-01,8.118084225446490716e-21
6.666666666666667407e-01,7.579297809676151790e-21
6.767676767676767957e-01,7.078745252164276371e-21
6.868686868686869618e-01,6.613133154095018002e-21
6.969696969696970168e-01,6.179488747588092437e-21
7.070707070707071829e-01,5.775123968914772615e-21
7.171717171717172379e-01,5.397603917516533354e-21
7.272727272727272929e-01,5.044719094966918680e-21
7.373737373737374590e-01,4.714460905075116029e-21
7.474747474747475140e-01,4.404999968778019609e-21
7.575757575757576801e-01,4.114666867560141678e-21
7.676767676767677351e-01,3.841934978621117029e-21
7.777777777777777901e-01,3.585405105171999949e-21
7.878787878787879562e-01,3.343791636934985987e-21
7.979797979797980112e-01,3.115909999544796890e-21
8.080808080808081773e-01,2.900665166962388472e-21
8.181818181818182323e-01,2.697041017372080849e-21
8.282828282828283983e-01,2.504090308502959471e-21
8.383838383838384534e-01,2.320925029516463129e-21
8.484848484848485084e-01,2.146706847666459373e-21
8.585858585858586745e-01,1.980637298762620363e-21
8.686868686868687295e-01,1.821947253477119011e-21
8.787878787878788955e-01,1.669884995420610865e-21
8.888888888888889506e-01,1.523701914075516768e-21
8.989898989898991166e-01,1.382634235803230237e-21
9.090909090909091717e-01,1.245878167562619271e-21
9.191919191919192267e-01,1.112553838916865487e-21
9.292929292929293927e-01,9.816494225174792430e-22
9.393939393939394478e-01,8.519281216441097411e-22
9.494949494949496138e-01,7.217599664797818570e-22
9.595959595959596689e-01,5.887841922974543519e-22
9.696969696969697239e-01,4.491266573366289639e-22
9.797979797979798899e-01,2.951299755362321591e-22
9.898989898989899450e-01,1.051869650381868041e-22
1.000000000000000000e+00,0.000000000000000000e+00
