# log(rho), p(log(rho))
-2.302585092994045901e+00,4.826244519336041390e-05
-2.288755753096183732e+00,4.888805501545190769e-05
-2.274926413198321562e+00,4.932643786242966549e-05
-2.261097073300459392e+00,4.994211080948678019e-05
-2.247267733402597223e+00,5.072871326763892132e-05
-2.233438393504735053e+00,5.144902839281943529e-05
-2.219609053606872884e+00,5.237585398575112563e-05
-2.205779713709011158e+00,5.360650639057803780e-05
-2.191950373811148989e+00,5.451040763212331916e-05
-2.178121033913286819e+00,5.589296104530300322e-05
-2.164291694015424650e+00,5.692941398760485434e-05
-2.150462354117562480e+00,5.712932103697321122e-05
-2.136633014219700311e+00,5.795517068738986429e-05
-2.122803674321838141e+00,5.929714303366914914e-05
-2.108974334423975971e+00,6.037446324680070288e-05
-2.095144994526113802e+00,6.017412273556501458e-05
-2.081315654628251632e+00,6.061775068971512814e-05
-2.067486314730389463e+00,6.128752095691135577e-05
-2.053656974832527293e+00,6.212937039863710993e-05
-2.039827634934665124e+00,6.319823638963514823e-05
-2.025998295036803398e+00,6.463934537541139161e-05
-2.012168955138941229e+00,6.496208611771764493e-05
-1.998339615241078837e+00,6.571697004471473960e-05
-1.984510275343216890e+00,6.639201910611615474e-05
-1.970680935445354720e+00,6.747198062123738811e-05
-1.956851595547492551e+00,6.824407440428966083e-05
-1.943022255649630381e+00,6.897599744235520134e-05
-1.929192915751768211e+00,6.988925055967025555e-05
-1.915363575853906042e+00,7.085036125611466392e-05
-1.901534235956043872e+00,7.182013453225381328e-05
-1.887704896058181703e+00,7.293261124332399404e-05
-1.873875556160319533e+00,7.399597696156574931e-05
-1.860046216262457586e+00,7.509006944317049397e-05
-1.846216876364595416e+00,7.626976131332242653e-05
-1.832387536466733247e+00,7.751803321886888436e-05
-1.818558196568871077e+00,7.883481453358909404e-05
-1.804728856671008907e+00,8.022868615808261428e-05
-1.790899516773146960e+00,8.171856192865450627e-05
-1.777070176875284790e+00,8.332776659969483974e-05
-1.763240836977422621e+00,8.491368510765419332e-05
-1.749411497079560451e+00,8.676634039154065370e-05
