# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.130386376811594040e+00,1.353581219386602030e-01
6.899999999999999467e-01,2.172465652173913409e+00,9.670847328327748793e-02
1.034999999999999920e+00,2.211982028985507220e+00,5.560397640726697649e-02
1.379999999999999893e+00,2.231346449275362520e+00,4.818238856754328975e-02
1.721999999999999975e+00,2.245037804878049048e+00,3.470359845202263677e-02
2.067000000000000171e+00,2.235971601354620475e+00,4.718575416793727856e-02
2.411999999999999922e+00,2.265252529021559269e+00,5.771227354178964236e-02
2.757000000000000117e+00,2.283253971708378849e+00,5.376311963457170578e-02
3.101999999999999869e+00,2.278176627981947089e+00,4.659916096120034212e-02
3.447000000000000064e+00,2.289486306933565363e+00,5.049823935593002883e-02
3.791999999999999815e+00,2.299078955696202797e+00,4.588987753594444413e-02
4.136999999999999567e+00,2.299915373459028523e+00,4.264336346199183031e-02
4.482000000000000206e+00,2.300525256581883227e+00,4.190573379204192567e-02
4.826999999999999957e+00,2.304694447897244647e+00,4.205906052563525288e-02
5.168999999999999595e+00,2.301338808280131598e+00,4.308565969935113787e-02
5.514000000000000234e+00,2.296246445411679993e+00,4.057843877595573856e-02
5.858999999999999986e+00,2.292374074074074120e+00,3.788904424346720839e-02
6.203999999999999737e+00,2.291125870406189424e+00,3.640726101833614836e-02
6.549000000000000377e+00,2.296849305237440131e+00,3.603980121212952553e-02
6.894000000000000128e+00,2.312560995068175362e+00,3.329178859328012219e-02
7.238999999999999879e+00,2.313338596491228305e+00,3.202849698996446115e-02
7.583999999999999631e+00,2.317222718881856824e+00,3.413624602651685325e-02
7.929000000000000270e+00,2.325774221213267712e+00,3.375864839814635837e-02
8.273999999999999133e+00,2.330191672709692963e+00,3.470729555593821819e-02
8.615999999999999659e+00,2.330442537140204440e+00,3.375689006787913060e-02
8.961000000000000298e+00,2.337857739091619536e+00,3.267584184828906113e-02
9.305999999999999162e+00,2.336333118418225219e+00,3.170274918100151468e-02
9.650999999999999801e+00,2.329423593410009374e+00,3.416502753757455491e-02
9.996000000000000441e+00,2.329738765506202292e+00,3.429261582820229692e-02
