# log(rho), p(log(rho))
-4.605170185988090914e+00,0.000000000000000000e+00
-4.582121286158320927e+00,0.000000000000000000e+00
-4.559072386328550053e+00,0.000000000000000000e+00
-4.536023486498780066e+00,0.000000000000000000e+00
-4.512974586669010080e+00,0.000000000000000000e+00
-4.489925686839240093e+00,0.000000000000000000e+00
-4.466876787009469219e+00,0.000000000000000000e+00
-4.443827887179699232e+00,0.000000000000000000e+00
-4.420778987349929245e+00,0.000000000000000000e+00
-4.397730087520159259e+00,0.000000000000000000e+00
-4.374681187690388384e+00,0.000000000000000000e+00
-4.351632287860618398e+00,0.000000000000000000e+00
-4.328583388030848411e+00,0.000000000000000000e+00
-4.305534488201077536e+00,0.000000000000000000e+00
-4.282485588371307550e+00,0.000000000000000000e+00
-4.259436688541537563e+00,0.000000000000000000e+00
-4.236387788711767577e+00,0.000000000000000000e+00
-4.213338888881996702e+00,0.000000000000000000e+00
-4.190289989052226716e+00,0.000000000000000000e+00
-4.167241089222456729e+00,0.000000000000000000e+00
-4.144192189392686743e+00,0.000000000000000000e+00
-4.121143289562915868e+00,0.000000000000000000e+00
-4.098094389733145881e+00,0.000000000000000000e+00
-4.075045489903375895e+00,0.000000000000000000e+00
-4.051996590073605020e+00,0.000000000000000000e+00
-4.028947690243835034e+00,0.000000000000000000e+00
-4.005898790414065047e+00,0.000000000000000000e+00
-3.982849890584295061e+00,0.000000000000000000e+00
-3.959800990754524630e+00,0.000000000000000000e+00
-3.936752090924754199e+00,0.000000000000000000e+00
-3.913703191094984213e+00,0.000000000000000000e+00
-3.890654291265213782e+00,0.000000000000000000e+00
-3.867605391435443796e+00,0.000000000000000000e+00
-3.844556491605673365e+00,0.000000000000000000e+00
-3.821507591775903379e+00,0.000000000000000000e+00
-3.798458691946132948e+00,0.000000000000000000e+00
-3.775409792116362517e+00,0.000000000000000000e+00
-3.752360892286592531e+00,0.000000000000000000e+00
-3.729311992456822544e+00,0.000000000000000000e+00
-3.706263092627052114e+00,0.000000000000000000e+00
-3.683214192797281683e+00,0.000000000000000000e+00
-3.660165292967511697e+00,0.000000000000000000e+00
-3.637116393137741266e+00,0.000000000000000000e+00
-3.614067493307971279e+00,0.000000000000000000e+00
-3.591018593478200849e+00,0.000000000000000000e+00
-3.567969693648430862e+00,0.000000000000000000e+00
-3.544920793818660432e+00,0.000000000000000000e+00
-3.521871893988890001e+00,0.000000000000000000e+00
-3.498822994159120015e+00,0.000000000000000000e+00
-3.475774094329350028e+00,0.000000000000000000e+00
-3.452725194499579597e+00,0.000000000000000000e+00
-3.429676294669809167e+00,0.000000000000000000e+00
-3.406627394840039180e+00,0.000000000000000000e+00
-3.383578495010269194e+00,0.000000000000000000e+00
-3.360529595180498763e+00,0.000000000000000000e+00
-3.337480695350728332e+00,0.000000000000000000e+00
-3.314431795520958346e+00,0.000000000000000000e+00
-3.291382895691188359e+00,0.000000000000000000e+00
-3.268333995861417485e+00,0.000000000000000000e+00
-3.245285096031647498e+00,0.000000000000000000e+00
-3.222236196201877512e+00,0.000000000000000000e+00
-3.199187296372107081e+00,0.000000000000000000e+00
-3.176138396542336650e+00,0.000000000000000000e+00
-3.153089496712566664e+00,0.000000000000000000e+00
-3.130040596882796677e+00,0.000000000000000000e+00
-3.106991697053026247e+00,0.000000000000000000e+00
-3.083942797223255816e+00,0.000000000000000000e+00
-3.060893897393485830e+00,0.000000000000000000e+00
-3.037844997563715843e+00,0.000000000000000000e+00
-3.014796097733945413e+00,0.000000000000000000e+00
-2.991747197904174982e+00,0.000000000000000000e+00
-2.968698298074404995e+00,0.000000000000000000e+00
-2.945649398244634565e+00,0.000000000000000000e+00
-2.922600498414864134e+00,0.000000000000000000e+00
-2.899551598585094148e+00,0.000000000000000000e+00
-2.876502698755324161e+00,0.000000000000000000e+00
-2.853453798925553730e+00,0.000000000000000000e+00
-2.830404899095783300e+00,0.000000000000000000e+00
-2.807355999266013313e+00,0.000000000000000000e+00
-2.784307099436243327e+00,0.000000000000000000e+00
-2.761258199606472896e+00,0.000000000000000000e+00
-2.738209299776702466e+00,0.000000000000000000e+00
-2.715160399946932479e+00,0.000000000000000000e+00
-2.692111500117162493e+00,0.000000000000000000e+00
-2.669062600287391618e+00,0.000000000000000000e+00
-2.646013700457621631e+00,0.000000000000000000e+00
-2.622964800627851645e+00,0.000000000000000000e+00
-2.599915900798081214e+00,0.000000000000000000e+00
-2.576867000968311228e+00,0.000000000000000000e+00
-2.553818101138540797e+00,0.000000000000000000e+00
-2.530769201308770366e+00,0.000000000000000000e+00
-2.507720301479000380e+00,0.000000000000000000e+00
-2.484671401649229949e+00,0.000000000000000000e+00
-2.461622501819459963e+00,0.000000000000000000e+00
-2.438573601989689532e+00,0.000000000000000000e+00
-2.415524702159919546e+00,0.000000000000000000e+00
-2.392475802330149115e+00,0.000000000000000000e+00
-2.369426902500379128e+00,0.000000000000000000e+00
-2.346378002670608698e+00,0.000000000000000000e+00
-2.323329102840838711e+00,0.000000000000000000e+00
-2.300280203011068281e+00,0.000000000000000000e+00
-2.277231303181298294e+00,0.000000000000000000e+00
-2.254182403351527864e+00,0.000000000000000000e+00
-2.231133503521757433e+00,0.000000000000000000e+00
-2.208084603691987446e+00,0.000000000000000000e+00
-2.185035703862217016e+00,0.000000000000000000e+00
-2.161986804032447029e+00,0.000000000000000000e+00
-2.138937904202676599e+00,0.000000000000000000e+00
-2.115889004372906612e+00,0.000000000000000000e+00
-2.092840104543136182e+00,0.000000000000000000e+00
-2.069791204713366195e+00,0.000000000000000000e+00
-2.046742304883595764e+00,0.000000000000000000e+00
-2.023693405053825778e+00,0.000000000000000000e+00
-2.000644505224055347e+00,0.000000000000000000e+00
-1.977595605394285361e+00,0.000000000000000000e+00
-1.954546705564514930e+00,0.000000000000000000e+00
-1.931497805734744500e+00,0.000000000000000000e+00
-1.908448905904974513e+00,0.000000000000000000e+00
-1.885400006075204082e+00,0.000000000000000000e+00
-1.862351106245434096e+00,0.000000000000000000e+00
-1.839302206415663665e+00,0.000000000000000000e+00
-1.816253306585893679e+00,0.000000000000000000e+00
-1.793204406756123248e+00,0.000000000000000000e+00
-1.770155506926353262e+00,0.000000000000000000e+00
-1.747106607096582831e+00,0.000000000000000000e+00
-1.724057707266812844e+00,0.000000000000000000e+00
-1.701008807437042414e+00,0.000000000000000000e+00
-1.677959907607272427e+00,0.000000000000000000e+00
-1.654911007777501997e+00,0.000000000000000000e+00
-1.631862107947731566e+00,0.000000000000000000e+00
-1.608813208117961580e+00,0.000000000000000000e+00
-1.585764308288191149e+00,0.000000000000000000e+00
-1.562715408458421162e+00,0.000000000000000000e+00
-1.539666508628650732e+00,0.000000000000000000e+00
-1.516617608798880745e+00,0.000000000000000000e+00
-1.493568708969110315e+00,0.000000000000000000e+00
-1.470519809139340328e+00,0.000000000000000000e+00
-1.447470909309569898e+00,0.000000000000000000e+00
-1.424422009479799911e+00,0.000000000000000000e+00
-1.401373109650029480e+00,0.000000000000000000e+00
-1.378324209820259494e+00,0.000000000000000000e+00
-1.355275309990489063e+00,0.000000000000000000e+00
-1.332226410160718633e+00,0.000000000000000000e+00
-1.309177510330948646e+00,0.000000000000000000e+00
-1.286128610501178215e+00,0.000000000000000000e+00
-1.263079710671408229e+00,0.000000000000000000e+00
-1.240030810841637798e+00,0.000000000000000000e+00
-1.216981911011867812e+00,0.000000000000000000e+00
-1.193933011182097381e+00,0.000000000000000000e+00
-1.170884111352327395e+00,0.000000000000000000e+00
-1.147835211522556964e+00,0.000000000000000000e+00
-1.124786311692786978e+00,0.000000000000000000e+00
-1.101737411863016547e+00,0.000000000000000000e+00
-1.078688512033246560e+00,0.000000000000000000e+00
-1.055639612203476130e+00,0.000000000000000000e+00
-1.032590712373705699e+00,0.000000000000000000e+00
-1.009541812543935713e+00,0.000000000000000000e+00
-9.864929127141652820e-01,0.000000000000000000e+00
-9.634440128843952955e-01,0.000000000000000000e+00
-9.403951130546248649e-01,0.000000000000000000e+00
-9.173462132248548784e-01,0.000000000000000000e+00
-8.942973133950844478e-01,0.000000000000000000e+00
-8.712484135653144612e-01,0.000000000000000000e+00
-8.481995137355440306e-01,0.000000000000000000e+00
-8.251506139057740441e-01,0.000000000000000000e+00
-8.021017140760036135e-01,0.000000000000000000e+00
-7.790528142462336270e-01,0.000000000000000000e+00
-7.560039144164631963e-01,0.000000000000000000e+00
-7.329550145866927657e-01,0.000000000000000000e+00
-7.099061147569227792e-01,0.000000000000000000e+00
-6.868572149271523486e-01,0.000000000000000000e+00
-6.638083150973823621e-01,0.000000000000000000e+00
-6.407594152676119315e-01,0.000000000000000000e+00
-6.177105154378419449e-01,0.000000000000000000e+00
-5.946616156080715143e-01,0.000000000000000000e+00
-5.716127157783015278e-01,0.000000000000000000e+00
-5.485638159485315413e-01,0.000000000000000000e+00
-5.255149161187606666e-01,0.000000000000000000e+00
-5.024660162889906800e-01,0.000000000000000000e+00
-4.794171164592206935e-01,0.000000000000000000e+00
-4.563682166294498188e-01,0.000000000000000000e+00
-4.333193167996798323e-01,0.000000000000000000e+00
-4.102704169699098458e-01,0.000000000000000000e+00
-3.872215171401398592e-01,0.000000000000000000e+00
-3.641726173103689845e-01,0.000000000000000000e+00
-3.411237174805989980e-01,0.000000000000000000e+00
-3.180748176508290115e-01,0.000000000000000000e+00
-2.950259178210590250e-01,0.000000000000000000e+00
-2.719770179912881503e-01,0.000000000000000000e+00
-2.489281181615181637e-01,0.000000000000000000e+00
-2.258792183317481772e-01,0.000000000000000000e+00
-2.028303185019781907e-01,0.000000000000000000e+00
-1.797814186722073160e-01,0.000000000000000000e+00
-1.567325188424373295e-01,9.200756159450436400e-03
-1.336836190126673429e-01,7.751856495085586440e-02
-1.106347191828964682e-01,3.967143888971625953e-01
-8.758581935312648170e-02,1.274200056870783859e+00
-6.453691952335649518e-02,2.935657283180381771e+00
-4.148801969358650865e-02,5.503452665520214282e+00
-1.843911986381563395e-02,8.452111041036802774e+00
