# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,1.215668604651162887e+00,1.887632520135433256e-01
6.899999999999999467e-01,1.174032071061243521e+00,1.735018205414146919e-01
1.034000000000000030e+00,1.172909278093217544e+00,1.690170869508707541e-01
1.379999999999999893e+00,1.164691047218326281e+00,1.678519502371393080e-01
1.723999999999999977e+00,1.175992683930843441e+00,1.615085507178886659e-01
2.068000000000000060e+00,1.187627191614150979e+00,1.583265746970811405e-01
2.414000000000000146e+00,1.192043629900847002e+00,1.546611706544090137e-01
2.758000000000000007e+00,1.195060340592762449e+00,1.558385208230426144e-01
3.101999999999999869e+00,1.206166375491358300e+00,1.557782590435501380e-01
3.447999999999999954e+00,1.206865822168999181e+00,1.522132495988824386e-01
3.791999999999999815e+00,1.209288391520348727e+00,1.489553945633285970e-01
4.137999999999999901e+00,1.207421950763185814e+00,1.474620854420544691e-01
4.482000000000000206e+00,1.206078637129161635e+00,1.446974167872429051e-01
4.825999999999999623e+00,1.201331771453016950e+00,1.414379261232170393e-01
5.171999999999999709e+00,1.198087306339345792e+00,1.387891796630639774e-01
5.516000000000000014e+00,1.190213355867973499e+00,1.344285881982340836e-01
5.860000000000000320e+00,1.182480303864361870e+00,1.303774090830903121e-01
6.206000000000000405e+00,1.172943374258002214e+00,1.281593517200357024e-01
6.549999999999999822e+00,1.162148874661413478e+00,1.268395679041989244e-01
6.895999999999999908e+00,1.154138125888780619e+00,1.245366814956189311e-01
7.240000000000000213e+00,1.149118080556050803e+00,1.250765835951809790e-01
7.583999999999999631e+00,1.148684118517762087e+00,1.266475955289404487e-01
7.929999999999999716e+00,1.145152410202172399e+00,1.262816337786340504e-01
8.273999999999999133e+00,1.140802135722473354e+00,1.255814565212336475e-01
8.618000000000000327e+00,1.138504270880901892e+00,1.252541206511967598e-01
8.964000000000000412e+00,1.133443343265535086e+00,1.242927090915562638e-01
9.307999999999999829e+00,1.132743370253822324e+00,1.222782260630831397e-01
9.653999999999999915e+00,1.130499231473499178e+00,1.203095122695290314e-01
9.997999999999999332e+00,1.129483925817421630e+00,1.184820937571766791e-01
