# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,5.891738723592859829e-08
2.020202020202020374e-02,3.202149722605771694e-08
3.030303030303030387e-02,2.258040924542372248e-08
4.040404040404040747e-02,1.769777183346447587e-08
5.050505050505051108e-02,1.469257825725747094e-08
6.060606060606060774e-02,1.264764452545927525e-08
7.070707070707071829e-02,1.116184820146548334e-08
8.080808080808081495e-02,1.003122115423486114e-08
9.090909090909091161e-02,9.140789957891409557e-09
1.010101010101010222e-01,8.420680441068933883e-09
1.111111111111111188e-01,7.825912715189951392e-09
1.212121212121212155e-01,7.326185232572969654e-09
1.313131313131313260e-01,6.900318159221798492e-09
1.414141414141414366e-01,6.533048777404599894e-09
1.515151515151515194e-01,6.213092323528116486e-09
1.616161616161616299e-01,5.931920407165798695e-09
1.717171717171717404e-01,5.682964722137176957e-09
1.818181818181818232e-01,5.461082494434157977e-09
1.919191919191919338e-01,5.262188336649683652e-09
2.020202020202020443e-01,5.082994946400836205e-09
2.121212121212121271e-01,4.920826800200798991e-09
2.222222222222222376e-01,4.773483899678395015e-09
2.323232323232323482e-01,4.639140525839312798e-09
2.424242424242424310e-01,4.516268919747542724e-09
2.525252525252525415e-01,4.403581000072494642e-09
2.626262626262626521e-01,4.299983325111329099e-09
2.727272727272727626e-01,4.204541911468477682e-09
2.828282828282828731e-01,4.116454478920360440e-09
2.929292929292929282e-01,4.035028354069490556e-09
3.030303030303030387e-01,3.959662731477089715e-09
3.131313131313131493e-01,3.889834323070165433e-09
3.232323232323232598e-01,3.825085666261870741e-09
3.333333333333333703e-01,3.765015536183559339e-09
3.434343434343434809e-01,3.709271036565326928e-09
3.535353535353535914e-01,3.657541040099072918e-09
3.636363636363636465e-01,3.609550721620224424e-09
3.737373737373737570e-01,3.565056982529760554e-09
3.838383838383838675e-01,3.523844607094885610e-09
3.939393939393939781e-01,3.485723023891471239e-09
4.040404040404040886e-01,3.450523571068466067e-09
4.141414141414141992e-01,3.418097184075676730e-09
4.242424242424242542e-01,3.388312440300244610e-09
4.343434343434343647e-01,3.361053907675894968e-09
4.444444444444444753e-01,3.336220754496346306e-09
4.545454545454545858e-01,3.313725585940310352e-09
4.646464646464646964e-01,3.293493479631813803e-09
4.747474747474748069e-01,3.275461198253605159e-09
4.848484848484848619e-01,3.259576562070814411e-09
4.949494949494949725e-01,3.245797968423825493e-09
5.050505050505050830e-01,3.234094048994186420e-09
5.151515151515152491e-01,3.224443459091368350e-09
5.252525252525253041e-01,3.216834796492196916e-09
5.353535353535353591e-01,3.211266650623408787e-09
5.454545454545455252e-01,3.207747786247214003e-09
5.555555555555555802e-01,3.206297469436898950e-09
5.656565656565657463e-01,3.206945947681169062e-09
5.757575757575758013e-01,3.209735100631330932e-09
5.858585858585858563e-01,3.214719283550793070e-09
5.959595959595960224e-01,3.221966392255563578e-09
6.060606060606060774e-01,3.231559186656263269e-09
6.161616161616162435e-01,3.243596920468583111e-09
6.262626262626262985e-01,3.258197337979848257e-09
6.363636363636364646e-01,3.275499115939425297e-09
6.464646464646465196e-01,3.295664851054257889e-09
6.565656565656565746e-01,3.318884723138258677e-09
6.666666666666667407e-01,3.345381003402303243e-09
6.767676767676767957e-01,3.375413630572771567e-09
6.868686868686869618e-01,3.409287150141788106e-09
6.969696969696970168e-01,3.447359412402979566e-09
7.070707070707071829e-01,3.490052565452226372e-09
7.171717171717172379e-01,3.537867078936018801e-09
7.272727272727272929e-01,3.591399822245433317e-09
7.373737373737374590e-01,3.651367643174524606e-09
7.474747474747475140e-01,3.718638524005670006e-09
7.575757575757576801e-01,3.794273353846868167e-09
7.676767676767677351e-01,3.879582855554753597e-09
7.777777777777777901e-01,3.976206602225610517e-09
7.878787878787879562e-01,4.086224997288845150e-09
7.979797979797980112e-01,4.212321773922146785e-09
8.080808080808081773e-01,4.358026318482551063e-09
8.181818181818182323e-01,4.528086654994645984e-09
8.282828282828283983e-01,4.729065338843972091e-09
8.383838383838384534e-01,4.970334814585932187e-09
8.484848484848485084e-01,5.265832574289337492e-09
8.585858585858586745e-01,5.637372148308096983e-09
8.686868686868687295e-01,6.121454257948495863e-09
8.787878787878788955e-01,6.784999642632135950e-09
8.888888888888889506e-01,7.768191020265079775e-09
8.989898989898991166e-01,9.435484102160299873e-09
9.090909090909091717e-01,1.321303700572743080e-08
9.191919191919192267e-01,0.000000000000000000e+00
9.292929292929293927e-01,0.000000000000000000e+00
9.393939393939394478e-01,0.000000000000000000e+00
9.494949494949496138e-01,0.000000000000000000e+00
9.595959595959596689e-01,0.000000000000000000e+00
9.696969696969697239e-01,0.000000000000000000e+00
9.797979797979798899e-01,0.000000000000000000e+00
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
