# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,9.252562368124796603e-08
2.020202020202020374e-02,5.022206142851758205e-08
3.030303030303030387e-02,3.537922556714109833e-08
4.040404040404040747e-02,2.770495926330556743e-08
5.050505050505051108e-02,2.298227784546285510e-08
6.060606060606060774e-02,1.976889323347040656e-08
7.070707070707071829e-02,1.743415777037010903e-08
8.080808080808081495e-02,1.565744400016435592e-08
9.090909090909091161e-02,1.425804503400343669e-08
1.010101010101010222e-01,1.312615112105504512e-08
1.111111111111111188e-01,1.219108225177795229e-08
1.212121212121212155e-01,1.140522784978669251e-08
1.313131313131313260e-01,1.073531216592227479e-08
1.414141414141414366e-01,1.015735734900706909e-08
1.515151515151515194e-01,9.653635761413431951e-09
1.616161616161616299e-01,9.210750229916859926e-09
1.717171717171717404e-01,8.818382744398209177e-09
1.818181818181818232e-01,8.468454509001233263e-09
1.919191919191919338e-01,8.154547504310842415e-09
2.020202020202020443e-01,7.871497088795953857e-09
2.121212121212121271e-01,7.615099299238463698e-09
2.222222222222222376e-01,7.381896794340550738e-09
2.323232323232323482e-01,7.169019800150661086e-09
2.424242424242424310e-01,6.974066215326653916e-09
2.525252525252525415e-01,6.795010050661475351e-09
2.626262626262626521e-01,6.630130672870996278e-09
2.727272727272727626e-01,6.477957529737693781e-09
2.828282828282828731e-01,6.337226537964734032e-09
2.929292929292929282e-01,6.206845356918534603e-09
3.030303030303030387e-01,6.085865503705262091e-09
3.131313131313131493e-01,5.973459786765044135e-09
3.232323232323232598e-01,5.868903911613678947e-09
3.333333333333333703e-01,5.771561387169567919e-09
3.434343434343434809e-01,5.680871063910739346e-09
3.535353535353535914e-01,5.596336786307592410e-09
3.636363636363636465e-01,5.517518755782745013e-09
3.737373737373737570e-01,5.444026286879859099e-09
3.838383838383838675e-01,5.375511705521298554e-09
3.939393939393939781e-01,5.311665189344685183e-09
4.040404040404040886e-01,5.252210389873079766e-09
4.141414141414141992e-01,5.196900707439516772e-09
4.242424242424242542e-01,5.145516114388648587e-09
4.343434343434343647e-01,5.097860441635831457e-09
4.444444444444444753e-01,5.053759059321161905e-09
4.545454545454545858e-01,5.013056894921576638e-09
4.646464646464646964e-01,4.975616742442508615e-09
4.747474747474748069e-01,4.941317824714799894e-09
4.848484848484848619e-01,4.910054577771637622e-09
4.949494949494949725e-01,4.881735632088298428e-09
5.050505050505050830e-01,4.856282970384170284e-09
5.151515151515152491e-01,4.833631245913523017e-09
5.252525252525253041e-01,4.813727248874870621e-09
5.353535353535353591e-01,4.796529511888137633e-09
5.454545454545455252e-01,4.782008048546083984e-09
5.555555555555555802e-01,4.770144221951357128e-09
5.656565656565657463e-01,4.760930743007599763e-09
5.757575757575758013e-01,4.754371801146496470e-09
5.858585858585858563e-01,4.750483333252372493e-09
5.959595959595960224e-01,4.749293439914056209e-09
6.060606060606060774e-01,4.750842961931589213e-09
6.161616161616162435e-01,4.755186234403601408e-09
6.262626262626262985e-01,4.762392040930775183e-09
6.363636363636364646e-01,4.772544796759976991e-09
6.464646464646465196e-01,4.785745997408936046e-09
6.565656565656565746e-01,4.802115978907767391e-09
6.666666666666667407e-01,4.821796047877292026e-09
6.767676767676767957e-01,4.844951055052531500e-09
6.868686868686869618e-01,4.871772505669820164e-09
6.969696969696970168e-01,4.902482325915701478e-09
7.070707070707071829e-01,4.937337438562204589e-09
7.171717171717172379e-01,4.976635346105339259e-09
7.272727272727272929e-01,5.020720980749910187e-09
7.373737373737374590e-01,5.069995164335697802e-09
7.474747474747475140e-01,5.124925138608648982e-09
7.575757575757576801e-01,5.186057795188846552e-09
7.676767676767677351e-01,5.254036488267599726e-09
7.777777777777777901e-01,5.329622721121976786e-09
7.878787878787879562e-01,5.413724739623920491e-09
7.979797979797980112e-01,5.507436754302775539e-09
8.080808080808081773e-01,5.612098183561271699e-09
8.181818181818182323e-01,5.729419286788531027e-09
8.282828282828283983e-01,5.860346892337523835e-09
8.383838383838384534e-01,6.008116923638442082e-09
8.484848484848485084e-01,6.175823347470758082e-09
8.585858585858586745e-01,6.367454083268886618e-09
8.686868686868687295e-01,6.588252611400391255e-09
8.787878787878788955e-01,6.845280462775163807e-09
8.888888888888889506e-01,7.148338923205163465e-09
8.989898989898991166e-01,7.511648220765590129e-09
9.090909090909091717e-01,7.952973426079198087e-09
9.191919191919192267e-01,8.507587419644467504e-09
9.292929292929293927e-01,9.222649155528262203e-09
9.393939393939394478e-01,1.019064433510435323e-08
9.494949494949496138e-01,1.159154231258886193e-08
9.595959595959596689e-01,1.382818237239490017e-08
9.696969696969697239e-01,1.770113711301144169e-08
9.797979797979798899e-01,5.202603918294296804e-09
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
