# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,3.529140562807480620e-07
2.020202020202020374e-02,1.916271311563206167e-07
3.030303030303030387e-02,1.350302078135711177e-07
4.040404040404040747e-02,1.057655467753934712e-07
5.050505050505051108e-02,8.775556743416087138e-08
6.060606060606060774e-02,7.550105789440264663e-08
7.070707070707071829e-02,6.659733027706434803e-08
8.080808080808081495e-02,5.982176264045487426e-08
9.090909090909091161e-02,5.448525399603095192e-08
1.010101010101010222e-01,5.016904601788672085e-08
1.111111111111111188e-01,4.660359356185990081e-08
1.212121212121212155e-01,4.360732466079057083e-08
1.313131313131313260e-01,4.105333344944198230e-08
1.414141414141414366e-01,3.885017271167836842e-08
1.515151515151515194e-01,3.693023180598066630e-08
1.616161616161616299e-01,3.524241572561235133e-08
1.717171717171717404e-01,3.374737319409445739e-08
1.818181818181818232e-01,3.241429343164700958e-08
1.919191919191919338e-01,3.121870020319315892e-08
2.020202020202020443e-01,3.014089814833278587e-08
2.121212121212121271e-01,2.916485654767589035e-08
2.222222222222222376e-01,2.827739303353798357e-08
2.323232323232323482e-01,2.746756709765147625e-08
2.424242424242424310e-01,2.672622299689116294e-08
2.525252525252525415e-01,2.604564079813965599e-08
2.626262626262626521e-01,2.541926688937608087e-08
2.727272727272727626e-01,2.484150373540165003e-08
2.828282828282828731e-01,2.430754446269017769e-08
2.929292929292929282e-01,2.381324198230956198e-08
3.030303030303030387e-01,2.335500551658016019e-08
3.131313131313131493e-01,2.292972038306246885e-08
3.232323232323232598e-01,2.253469161090817690e-08
3.333333333333333703e-01,2.216762734697391842e-08
3.434343434343434809e-01,2.182678442039478148e-08
3.535353535353535914e-01,2.150734304941115952e-08
3.636363636363636465e-01,2.121049719247369769e-08
3.737373737373737570e-01,2.093208538462689383e-08
3.838383838383838675e-01,2.067301785387598550e-08
3.939393939393939781e-01,2.043210307912003768e-08
4.040404040404040886e-01,2.020828162326966444e-08
4.141414141414141992e-01,2.000061162917099761e-08
4.242424242424242542e-01,1.980825655854766025e-08
4.343434343434343647e-01,1.963047485850904260e-08
4.444444444444444753e-01,1.946661132140252581e-08
4.545454545454545858e-01,1.931608998785074963e-08
4.646464646464646964e-01,1.917840855006127268e-08
4.747474747474748069e-01,1.905313438891130485e-08
4.848484848484848619e-01,1.893990274762712401e-08
4.949494949494949725e-01,1.883841850013113037e-08
5.050505050505050830e-01,1.874846604337743720e-08
5.151515151515152491e-01,1.866994505085306568e-08
5.252525252525253041e-01,1.860304526547969908e-08
5.353535353535353591e-01,1.854521806652708434e-08
5.454545454545455252e-01,1.849724941363887180e-08
5.555555555555555802e-01,1.846018639977237749e-08
5.656565656565657463e-01,1.843413198757887449e-08
5.757575757575758013e-01,1.841942636402019236e-08
5.858585858585858563e-01,1.841396117237898634e-08
5.959595959595960224e-01,1.841974450438581595e-08
6.060606060606060774e-01,1.843703879051907821e-08
6.161616161616162435e-01,1.846620281507230263e-08
6.262626262626262985e-01,1.850777702876393963e-08
6.363636363636364646e-01,1.856131667874502170e-08
6.464646464646465196e-01,1.862723475201492249e-08
6.565656565656565746e-01,1.870711325147837083e-08
6.666666666666667407e-01,1.880078192394022724e-08
6.767676767676767957e-01,1.891008948900075672e-08
6.868686868686869618e-01,1.903534742447424900e-08
6.969696969696970168e-01,1.917673518686241168e-08
7.070707070707071829e-01,1.933754171143340160e-08
7.171717171717172379e-01,1.951679984519749050e-08
7.272727272727272929e-01,1.971818188625869206e-08
7.373737373737374590e-01,1.994110273310203203e-08
7.474747474747475140e-01,2.019052330419033537e-08
7.575757575757576801e-01,2.046893594663087826e-08
7.676767676767677351e-01,2.077949962476588094e-08
7.777777777777777901e-01,2.112397074291700879e-08
7.878787878787879562e-01,2.150717851806211496e-08
7.979797979797980112e-01,2.193489969269987004e-08
8.080808080808081773e-01,2.241846660738250671e-08
8.181818181818182323e-01,2.295955458095678236e-08
8.282828282828283983e-01,2.357192918326005958e-08
8.383838383838384534e-01,2.426422361985348934e-08
8.484848484848485084e-01,2.505005396640574355e-08
8.585858585858586745e-01,2.595925143670970163e-08
8.686868686868687295e-01,2.702412240319352957e-08
8.787878787878788955e-01,2.827900318215709446e-08
8.888888888888889506e-01,2.976870544754571839e-08
8.989898989898991166e-01,3.157048837197273292e-08
9.090909090909091717e-01,3.379042967292470416e-08
9.191919191919192267e-01,3.656167042797699623e-08
9.292929292929293927e-01,4.011706956863226911e-08
9.393939393939394478e-01,4.461234393078076519e-08
9.494949494949496138e-01,4.987771264733871536e-08
9.595959595959596689e-01,5.239619521740580327e-08
9.696969696969697239e-01,1.284019112805245160e-08
9.797979797979798899e-01,4.356088125955404511e-11
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
