# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,8.779877494582944581e-08
2.020202020202020374e-02,4.779865537656641271e-08
3.030303030303030387e-02,3.376096040794890887e-08
4.040404040404040747e-02,2.650712507064148292e-08
5.050505050505051108e-02,2.205010334863366433e-08
6.060606060606060774e-02,1.902728118916871430e-08
7.070707070707071829e-02,1.684630576499999541e-08
8.080808080808081495e-02,1.521923688794756479e-08
9.090909090909091161e-02,1.381489495074893964e-08
1.010101010101010222e-01,1.269718826821013379e-08
1.111111111111111188e-01,1.178784937880117677e-08
1.212121212121212155e-01,1.103842426842214576e-08
1.313131313131313260e-01,1.038187373233762122e-08
1.414141414141414366e-01,9.825421774098770508e-09
1.515151515151515194e-01,9.354126951325218303e-09
1.616161616161616299e-01,8.916120429569755312e-09
1.717171717171717404e-01,8.520914575024737152e-09
1.818181818181818232e-01,8.174233017045228568e-09
1.919191919191919338e-01,7.869169260576031251e-09
2.020202020202020443e-01,7.602230981497731620e-09
2.121212121212121271e-01,7.350109058649903427e-09
2.222222222222222376e-01,7.118634369668911532e-09
2.323232323232323482e-01,6.904635046839274974e-09
2.424242424242424310e-01,6.712575083381513516e-09
2.525252525252525415e-01,6.541434698262085335e-09
2.626262626262626521e-01,6.377773785495182779e-09
2.727272727272727626e-01,6.231133799281975940e-09
2.828282828282828731e-01,6.096463150209321392e-09
2.929292929292929282e-01,5.968778294833913811e-09
3.030303030303030387e-01,5.847432500781644227e-09
3.131313131313131493e-01,5.731323961745714923e-09
3.232323232323232598e-01,5.622589517983839540e-09
3.333333333333333703e-01,5.523811804924929897e-09
3.434343434343434809e-01,5.435038771745099610e-09
3.535353535353535914e-01,5.353953425714650093e-09
3.636363636363636465e-01,5.275400115714364754e-09
3.737373737373737570e-01,5.195480142883187382e-09
3.838383838383838675e-01,5.123041749327862670e-09
3.939393939393939781e-01,5.055517253802533439e-09
4.040404040404040886e-01,4.995177264436496678e-09
4.141414141414141992e-01,4.940866542963139639e-09
4.242424242424242542e-01,4.884557617995731120e-09
4.343434343434343647e-01,4.830736400886372725e-09
4.444444444444444753e-01,4.780625213974541039e-09
4.545454545454545858e-01,4.735864510215247959e-09
4.646464646464646964e-01,4.694935553081472930e-09
4.747474747474748069e-01,4.657997410406340156e-09
4.848484848484848619e-01,4.623639292532019616e-09
4.949494949494949725e-01,4.591821031295587566e-09
5.050505050505050830e-01,4.562496075642373887e-09
5.151515151515152491e-01,4.535617618033150044e-09
5.252525252525253041e-01,4.511151304197455309e-09
5.353535353535353591e-01,4.488954032459946070e-09
5.454545454545455252e-01,4.470438989910743873e-09
5.555555555555555802e-01,4.453459246531448278e-09
5.656565656565657463e-01,4.437600936845507142e-09
5.757575757575758013e-01,4.424773904574007503e-09
5.858585858585858563e-01,4.416318409264217940e-09
5.959595959595960224e-01,4.411994862038292888e-09
6.060606060606060774e-01,4.407937276502410567e-09
6.161616161616162435e-01,4.405925615492714177e-09
6.262626262626262985e-01,4.405944976574334935e-09
6.363636363636364646e-01,4.407767061961943894e-09
6.464646464646465196e-01,4.413331960968854466e-09
6.565656565656565746e-01,4.421951695991835276e-09
6.666666666666667407e-01,4.433755288564588632e-09
6.767676767676767957e-01,4.450023908422271423e-09
6.868686868686869618e-01,4.470669734658907926e-09
6.969696969696970168e-01,4.493442956198850828e-09
7.070707070707071829e-01,4.519098297080910755e-09
7.171717171717172379e-01,4.550689710174797201e-09
7.272727272727272929e-01,4.588939148424891171e-09
7.373737373737374590e-01,4.628679393836381953e-09
7.474747474747475140e-01,4.674041091864551353e-09
7.575757575757576801e-01,4.720498772262341545e-09
7.676767676767677351e-01,4.771424673636666032e-09
7.777777777777777901e-01,4.826324612636577403e-09
7.878787878787879562e-01,4.889416083461308082e-09
7.979797979797980112e-01,4.961846493630774532e-09
8.080808080808081773e-01,5.039901018070546144e-09
8.181818181818182323e-01,5.127770181326924614e-09
8.282828282828283983e-01,5.223549365847164659e-09
8.383838383838384534e-01,5.332297708067542944e-09
8.484848484848485084e-01,5.451701325789695384e-09
8.585858585858586745e-01,5.590437495857662724e-09
8.686868686868687295e-01,5.748539703184359558e-09
8.787878787878788955e-01,5.922256872583752921e-09
8.888888888888889506e-01,6.128710372733626596e-09
8.989898989898991166e-01,6.356820756393811873e-09
9.090909090909091717e-01,6.616892402913741462e-09
9.191919191919192267e-01,6.927246379145656476e-09
9.292929292929293927e-01,7.303189277478611615e-09
9.393939393939394478e-01,7.729713968428324454e-09
9.494949494949496138e-01,8.245257387156359721e-09
9.595959595959596689e-01,8.849637909042564964e-09
9.696969696969697239e-01,9.445117245075328632e-09
9.797979797979798899e-01,9.310884289647918317e-09
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
