# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,6.121874973471901271e-07
2.020202020202020374e-02,3.376777743957472019e-07
3.030303030303030387e-02,2.393118297151270550e-07
4.040404040404040747e-02,1.854847814708245567e-07
5.050505050505051108e-02,1.526115307738566917e-07
6.060606060606060774e-02,1.302702444531131278e-07
7.070707070707071829e-02,1.141569592852151752e-07
8.080808080808081495e-02,1.018890634319526937e-07
9.090909090909091161e-02,9.249104781841502850e-08
1.010101010101010222e-01,8.505127030176901196e-08
1.111111111111111188e-01,7.888324554863002383e-08
1.212121212121212155e-01,7.337088772254516622e-08
1.313131313131313260e-01,6.884120694418363629e-08
1.414141414141414366e-01,6.485400272384870773e-08
1.515151515151515194e-01,6.138411011599975024e-08
1.616161616161616299e-01,5.835303876408979891e-08
1.717171717171717404e-01,5.569413404255944703e-08
1.818181818181818232e-01,5.325980881957916697e-08
1.919191919191919338e-01,5.111763882181375749e-08
2.020202020202020443e-01,4.914541166995613333e-08
2.121212121212121271e-01,4.731199055188167364e-08
2.222222222222222376e-01,4.563026006842168280e-08
2.323232323232323482e-01,4.413453392942105394e-08
2.424242424242424310e-01,4.279091759327635440e-08
2.525252525252525415e-01,4.153252888419460586e-08
2.626262626262626521e-01,4.032424529141996462e-08
2.727272727272727626e-01,3.922762092422555807e-08
2.828282828282828731e-01,3.819336526818447859e-08
2.929292929292929282e-01,3.724309609439735738e-08
3.030303030303030387e-01,3.632334168698311379e-08
3.131313131313131493e-01,3.549891221890394325e-08
3.232323232323232598e-01,3.471230224456234425e-08
3.333333333333333703e-01,3.396521511380167476e-08
3.434343434343434809e-01,3.327859981788478757e-08
3.535353535353535914e-01,3.264249991809639001e-08
3.636363636363636465e-01,3.204231792988730980e-08
3.737373737373737570e-01,3.146439621650378212e-08
3.838383838383838675e-01,3.091976408101832998e-08
3.939393939393939781e-01,3.041378996797428261e-08
4.040404040404040886e-01,2.992837080577658020e-08
4.141414141414141992e-01,2.946335308864592924e-08
4.242424242424242542e-01,2.901023826277866367e-08
4.343434343434343647e-01,2.859981785812667928e-08
4.444444444444444753e-01,2.820765521495113354e-08
4.545454545454545858e-01,2.781877743265195313e-08
4.646464646464646964e-01,2.743493367479019931e-08
4.747474747474748069e-01,2.707748270649201608e-08
4.848484848484848619e-01,2.675208628044726646e-08
4.949494949494949725e-01,2.644517231597151418e-08
5.050505050505050830e-01,2.616077325329392235e-08
5.151515151515152491e-01,2.589109214776386491e-08
5.252525252525253041e-01,2.563022690733143717e-08
5.353535353535353591e-01,2.538334674434557886e-08
5.454545454545455252e-01,2.513900860307237089e-08
5.555555555555555802e-01,2.491184181241903249e-08
5.656565656565657463e-01,2.470205849683483530e-08
5.757575757575758013e-01,2.449469645547358182e-08
5.858585858585858563e-01,2.429991765305787192e-08
5.959595959595960224e-01,2.411943327882461631e-08
6.060606060606060774e-01,2.393390697880603252e-08
6.161616161616162435e-01,2.375883412854237948e-08
6.262626262626262985e-01,2.358750999124035434e-08
6.363636363636364646e-01,2.343182009590628799e-08
6.464646464646465196e-01,2.327577577995676933e-08
6.565656565656565746e-01,2.312121339746053657e-08
6.666666666666667407e-01,2.296600888612811810e-08
6.767676767676767957e-01,2.281149109727027846e-08
6.868686868686869618e-01,2.266078757440817205e-08
6.969696969696970168e-01,2.251132045400008591e-08
7.070707070707071829e-01,2.235672037412915524e-08
7.171717171717172379e-01,2.220595451301631643e-08
7.272727272727272929e-01,2.204655898577485973e-08
7.373737373737374590e-01,2.190351599464533567e-08
7.474747474747475140e-01,2.178120098492293216e-08
7.575757575757576801e-01,2.162468424613733737e-08
7.676767676767677351e-01,2.143482036615926560e-08
7.777777777777777901e-01,2.120577388034995115e-08
7.878787878787879562e-01,2.097269267906918217e-08
7.979797979797980112e-01,2.068688912657409826e-08
8.080808080808081773e-01,2.036566335933323394e-08
8.181818181818182323e-01,1.999951724792493097e-08
8.282828282828283983e-01,1.958850237968870690e-08
8.383838383838384534e-01,1.906672800223976415e-08
8.484848484848485084e-01,1.837919133734396055e-08
8.585858585858586745e-01,1.752083398350171581e-08
8.686868686868687295e-01,1.632861258340747070e-08
8.787878787878788955e-01,1.489956145100107986e-08
8.888888888888889506e-01,1.309030285666472804e-08
8.989898989898991166e-01,1.083824921833652543e-08
9.090909090909091717e-01,8.347155606381210590e-09
9.191919191919192267e-01,5.789170711180612798e-09
9.292929292929293927e-01,3.578735186153361446e-09
9.393939393939394478e-01,1.815021272177923618e-09
9.494949494949496138e-01,7.053648493389574011e-10
9.595959595959596689e-01,1.717929810948790031e-10
9.696969696969697239e-01,1.453142760996361892e-11
9.797979797979798899e-01,1.744833222319943996e-13
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
