# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.640694747814827455e-07
2.020202020202020374e-02,8.931591259328689245e-08
3.030303030303030387e-02,6.306147639205335957e-08
4.040404040404040747e-02,4.947942001159740051e-08
5.050505050505051108e-02,4.111847818400255350e-08
6.060606060606060774e-02,3.542876513442001302e-08
7.070707070707071829e-02,3.129484317654422795e-08
8.080808080808081495e-02,2.814940664723412399e-08
9.090909090909091161e-02,2.567262066210097739e-08
1.010101010101010222e-01,2.367007989995037266e-08
1.111111111111111188e-01,2.201662487684760087e-08
1.212121212121212155e-01,2.062793078658426760e-08
1.313131313131313260e-01,1.944505230592222429e-08
1.414141414141414366e-01,1.842550934630010115e-08
1.515151515151515194e-01,1.753789232855170224e-08
1.616161616161616299e-01,1.675846344477802525e-08
1.717171717171717404e-01,1.606894100044148702e-08
1.818181818181818232e-01,1.545501192161788612e-08
1.919191919191919338e-01,1.490530725248441013e-08
2.020202020202020443e-01,1.441068051252298494e-08
2.121212121212121271e-01,1.396368918088539330e-08
2.222222222222222376e-01,1.355821547476170927e-08
2.323232323232323482e-01,1.318918456237347875e-08
2.424242424242424310e-01,1.285235215789856284e-08
2.525252525252525415e-01,1.254414232686752483e-08
2.626262626262626521e-01,1.226152216586068028e-08
2.727272727272727626e-01,1.200190392878148274e-08
2.828282828282828731e-01,1.176306783615011975e-08
2.929292929292929282e-01,1.154310064927642808e-08
3.030303030303030387e-01,1.134034638847662353e-08
3.131313131313131493e-01,1.115336649901803078e-08
3.232323232323232598e-01,1.098090743572393661e-08
3.333333333333333703e-01,1.082187412445440744e-08
3.434343434343434809e-01,1.067530811849350715e-08
3.535353535353535914e-01,1.054036953635062481e-08
3.636363636363636465e-01,1.041632206981080000e-08
3.737373737373737570e-01,1.030252050501365984e-08
3.838383838383838675e-01,1.019840031758170733e-08
3.939393939393939781e-01,1.010346899450065198e-08
4.040404040404040886e-01,1.001729880724690511e-08
4.141414141414141992e-01,9.939520817475083244e-09
4.242424242424242542e-01,9.869819942088367884e-09
4.343434343434343647e-01,9.807930941485071798e-09
4.444444444444444753e-01,9.753635225331878888e-09
4.545454545454545858e-01,9.706758396019790109e-09
4.646464646464646964e-01,9.667168472349739947e-09
4.747474747474748069e-01,9.634774756083231889e-09
4.848484848484848619e-01,9.609527322750148123e-09
4.949494949494949725e-01,9.591417136431077581e-09
5.050505050505050830e-01,9.580476807016784747e-09
5.151515151515152491e-01,9.576782028644798400e-09
5.252525252525253041e-01,9.580453760705105440e-09
5.353535353535353591e-01,9.591661239299799559e-09
5.454545454545455252e-01,9.610625938979242622e-09
5.555555555555555802e-01,9.637626644102567132e-09
5.656565656565657463e-01,9.673005839145824715e-09
5.757575757575758013e-01,9.717177691611414823e-09
5.858585858585858563e-01,9.770637985292115627e-09
5.959595959595960224e-01,9.833976473135831965e-09
6.060606060606060774e-01,9.907892268731589024e-09
6.161616161616162435e-01,9.993213099268552953e-09
6.262626262626262985e-01,1.009091952389966324e-08
6.363636363636364646e-01,1.020217561439800238e-08
6.464646464646465196e-01,1.032836815238507170e-08
6.565656565656565746e-01,1.047115720043966014e-08
6.666666666666667407e-01,1.063254208096118215e-08
6.767676767676767957e-01,1.081494855248269381e-08
6.868686868686869618e-01,1.102134564682817104e-08
6.969696969696970168e-01,1.125540479384752212e-08
7.070707070707071829e-01,1.152172050656790087e-08
7.171717171717172379e-01,1.182612280892354728e-08
7.272727272727272929e-01,1.217613006847496838e-08
7.373737373737374590e-01,1.258162334639750897e-08
7.474747474747475140e-01,1.305588276246019819e-08
7.575757575757576801e-01,1.361724042017666657e-08
7.676767676767677351e-01,1.429183631444032584e-08
7.777777777777777901e-01,1.511846860801939090e-08
7.878787878787879562e-01,1.615772654158763555e-08
7.979797979797980112e-01,1.751075469916674456e-08
8.080808080808081773e-01,1.936265831132605937e-08
8.181818181818182323e-01,2.209734873239125087e-08
8.282828282828283983e-01,2.669798912604333499e-08
8.383838383838384534e-01,3.644497550163843658e-08
8.484848484848485084e-01,4.074450669266459556e-09
8.585858585858586745e-01,7.824309319575285549e-12
8.686868686868687295e-01,0.000000000000000000e+00
8.787878787878788955e-01,0.000000000000000000e+00
8.888888888888889506e-01,0.000000000000000000e+00
8.989898989898991166e-01,0.000000000000000000e+00
9.090909090909091717e-01,0.000000000000000000e+00
9.191919191919192267e-01,0.000000000000000000e+00
9.292929292929293927e-01,0.000000000000000000e+00
9.393939393939394478e-01,0.000000000000000000e+00
9.494949494949496138e-01,0.000000000000000000e+00
9.595959595959596689e-01,0.000000000000000000e+00
9.696969696969697239e-01,0.000000000000000000e+00
9.797979797979798899e-01,0.000000000000000000e+00
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
