# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,1.756955422168917681e-10
2.020202020202020374e-02,9.535605812424798865e-11
3.030303030303030387e-02,6.716878128544327883e-11
4.040404040404040747e-02,5.259528041899972541e-11
5.050505050505051108e-02,4.362698078941440574e-11
6.060606060606060774e-02,3.752485414815849801e-11
7.070707070707071829e-02,3.309126571936175456e-11
8.080808080808081495e-02,2.971733429019266011e-11
9.090909090909091161e-02,2.705989592283206171e-11
1.010101010101010222e-01,2.491042301457910647e-11
1.111111111111111188e-01,2.313469610211878288e-11
1.212121212121212155e-01,2.164230464129579474e-11
1.313131313131313260e-01,2.037005974561863149e-11
1.414141414141414366e-01,1.927242898672325188e-11
1.515151515151515194e-01,1.831574883791131225e-11
1.616161616161616299e-01,1.747457909098251875e-11
1.717171717171717404e-01,1.672932666215979477e-11
1.818181818181818232e-01,1.606465055593572704e-11
1.919191919191919338e-01,1.546836343540099214e-11
2.020202020202020443e-01,1.493065799252138473e-11
2.121212121212121271e-01,1.444355112827164112e-11
2.222222222222222376e-01,1.400047747301980584e-11
2.323232323232323482e-01,1.359598735265636997e-11
2.424242424242424310e-01,1.322551911695798840e-11
2.525252525252525415e-01,1.288522527277812433e-11
2.626262626262626521e-01,1.257183812289137647e-11
2.727272727272727626e-01,1.228256480253288445e-11
2.828282828282828731e-01,1.201500446221492213e-11
2.929292929292929282e-01,1.176708232378305102e-11
3.030303030303030387e-01,1.153699672721385070e-11
3.131313131313131493e-01,1.132317627640685983e-11
3.232323232323232598e-01,1.112424490706877276e-11
3.333333333333333703e-01,1.093899322162597821e-11
3.434343434343434809e-01,1.076635482121257143e-11
3.535353535353535914e-01,1.060538665189367531e-11
3.636363636363636465e-01,1.045525259838423979e-11
3.737373737373737570e-01,1.031520972263886249e-11
3.838383838383838675e-01,1.018459667038193197e-11
3.939393939393939781e-01,1.006282386568891852e-11
4.040404040404040886e-01,9.949365189224674094e-12
4.141414141414141992e-01,9.843750894909287011e-12
4.242424242424242542e-01,9.745561566479412466e-12
4.343434343434343647e-01,9.654422952527847049e-12
4.444444444444444753e-01,9.570001548308737050e-12
4.545454545454545858e-01,9.492000816538522346e-12
4.646464646464646964e-01,9.420157958864677074e-12
4.747474747474748069e-01,9.354241165588029005e-12
4.848484848484848619e-01,9.294047284366457293e-12
4.949494949494949725e-01,9.239399859592347775e-12
5.050505050505050830e-01,9.190147503395163374e-12
5.151515151515152491e-01,9.146162567154023211e-12
5.252525252525253041e-01,9.107340089324299480e-12
5.353535353535353591e-01,9.073597001547966245e-12
5.454545454545455252e-01,9.044871580654442393e-12
5.555555555555555802e-01,9.021123139468222175e-12
5.656565656565657463e-01,9.002331954509793533e-12
5.757575757575758013e-01,8.988499433892196422e-12
5.858585858585858563e-01,8.979648534169084608e-12
5.959595959595960224e-01,8.975824440790773028e-12
6.060606060606060774e-01,8.977095533411940971e-12
6.161616161616162435e-01,8.983554664853300460e-12
6.262626262626262985e-01,8.995320791397728497e-12
6.363636363636364646e-01,9.012541002737660520e-12
6.464646464646465196e-01,9.035393012844740098e-12
6.565656565656565746e-01,9.064088189033695210e-12
6.666666666666667407e-01,9.098875216500068700e-12
6.767676767676767957e-01,9.140044520904765390e-12
6.868686868686869618e-01,9.187933603881109287e-12
6.969696969696970168e-01,9.242933487999525880e-12
7.070707070707071829e-01,9.305496521970530468e-12
7.171717171717172379e-01,9.376145868192248457e-12
7.272727272727272929e-01,9.455487089476263798e-12
7.373737373737374590e-01,9.544222378917514917e-12
7.474747474747475140e-01,9.643168149392726785e-12
7.575757575757576801e-01,9.753276936054882014e-12
7.676767676767677351e-01,9.875664894589100561e-12
7.777777777777777901e-01,1.001164664232781918e-11
7.878787878787879562e-01,1.016277985361623084e-11
7.979797979797980112e-01,1.033092298662760221e-11
8.080808080808081773e-01,1.051831094802186904e-11
8.181818181818182323e-01,1.072765565827756758e-11
8.282828282828283983e-01,1.096228180510236732e-11
8.383838383838384534e-01,1.122631332234784565e-11
8.484848484848485084e-01,1.152493464889202843e-11
8.585858585858586745e-01,1.186476506687550647e-11
8.686868686868687295e-01,1.225440908833313805e-11
8.787878787878788955e-01,1.270529033779098630e-11
8.888888888888889506e-01,1.323296044417896408e-11
8.989898989898991166e-01,1.385924252641103691e-11
9.090909090909091717e-01,1.461592867949255033e-11
9.191919191919192267e-01,1.555159024128070786e-11
9.292929292929293927e-01,1.674525003103798628e-11
9.393939393939394478e-01,1.833734673440680510e-11
9.494949494949496138e-01,2.061435476186516799e-11
9.595959595959596689e-01,2.434326083676566950e-11
9.696969696969697239e-01,2.728836737714982512e-11
9.797979797979798899e-01,2.949939009211816595e-11
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
