# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.060818355139448582e-01,2.924667521637958414e-02,2.233907157519077896e-03
1.125335582600765078e-01,5.681751857757705998e-02,4.339724600642924819e-03
1.193776641714436315e-01,8.280862216379200613e-02,6.324766773347189133e-03
1.266380173467403225e-01,1.073107710147068183e-01,8.195947329253978550e-03
1.343399332598900209e-01,1.304099140232100607e-01,9.959838466732781267e-03
1.425102670302998142e-01,1.521861554440335773e-01,1.162252751268751799e-02
1.511775070615662409e-01,1.727154979893030518e-01,1.318979912035008958e-02
1.603718743751330056e-01,1.920701604915935334e-01,1.466714530764006048e-02
1.701254279852588702e-01,2.103176303381937007e-01,1.605964919124410611e-02
1.804721766827170337e-01,2.275215692390613609e-01,1.737208066587573110e-02
1.914481976169958022e-01,2.437421428217216579e-01,1.860892261578833001e-02
2.030917620904735821e-01,2.590361224401713236e-01,1.977438600902638871e-02
2.154434690031883370e-01,2.734570675381997606e-01,2.087242373473752535e-02
2.285463864134990586e-01,2.870555181791086263e-01,2.190674365606720339e-02
2.424462017082328336e-01,2.998791773717833786e-01,2.288082071241464427e-02
2.571913809059345191e-01,3.119730843684883070e-01,2.379790836000218388e-02
2.728333376486767881e-01,3.233797763952976356e-01,2.466104961102644558e-02
2.894266124716750044e-01,3.341394424921350081e-01,2.547308748549993035e-02
3.070290629757849721e-01,3.442900678006444171e-01,2.623667498067766904e-02
3.257020655659783048e-01,3.538675723134545592e-01,2.695428465553140196e-02
3.455107294592218992e-01,3.629059547383923778e-01,2.762821790524503870e-02
3.665241237079627790e-01,3.714374135797526844e-01,2.826061410784449016e-02
3.888155180308088266e-01,3.794924695515299873e-01,2.885345968273108491e-02
4.124626382901352417e-01,3.871000840422921807e-01,2.940859718034988940e-02
4.375479375074184385e-01,3.942877738067532833e-01,2.992773449360207338e-02
4.641588833612778631e-01,4.010817202159513983e-01,3.041245420144226760e-02
4.923882631706739121e-01,4.075068771884135521e-01,3.086422303438205936e-02
5.223345074266841914e-01,4.135870742293698554e-01,3.128440086493852745e-02
5.541020330009491790e-01,4.193451496032508663e-01,3.167425407783670821e-02
5.878016072274911963e-01,4.248030388945140401e-01,3.203496274493912443e-02
6.235507341273913706e-01,4.299818733336853160e-01,3.236762820963171028e-02
6.614740641230149043e-01,4.349020856790015710e-01,3.267327981032805417e-02
7.017038286703828343e-01,4.395835180526737052e-01,3.295287871355460918e-02
7.443803013251688583e-01,4.440455139542727192e-01,3.320731528201255334e-02
7.896522868499724623e-01,4.483069781387226116e-01,3.343739911600964593e-02
8.376776400682918178e-01,4.523864577323900016e-01,3.364383883889481702e-02
8.886238162743402835e-01,4.563021271403184254e-01,3.382720494704710007e-02
9.426684551178852178e-01,4.600717661747031340e-01,3.398788549914280588e-02
1.000000000000000000e+00,4.637124871535515669e-01,3.412599311878539848e-02
