# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.298461085087389832e-01,8.819919099162847054e-03
1.476670468100590716e-01,2.386234431840637271e-01,1.608885096170965812e-02
1.794425301857724697e-01,3.304890819427720450e-01,2.207694305947953059e-02
2.180555671360417669e-01,4.090205147884258818e-01,2.700569989837815418e-02
2.649774850465789755e-01,4.772877885032657530e-01,3.105411018485511321e-02
3.219962163947186484e-01,5.379687986795654853e-01,3.436380432669064455e-02
3.912844268798491010e-01,5.934603320643719870e-01,3.704196578171143478e-02
4.754823035902082662e-01,6.459518114860335336e-01,3.916001951735944425e-02
5.777981578011381902e-01,6.974346652080056774e-01,4.073852004053445108e-02
7.021306758161000028e-01,7.496049933849426861e-01,4.171339626234718545e-02
8.532174761478656944e-01,8.036498660447235487e-01,4.195986372985323343e-02
1.036815633725144625e+00,8.601797998002214118e-01,4.136183198686688850e-02
1.259921049894873413e+00,9.203389853465163695e-01,3.987669257756514679e-02
1.531035027186919528e+00,9.832084592329173311e-01,3.755643969883228073e-02
1.860488206518050802e+00,1.044946286090898013e+00,3.453183355388826647e-02
2.260834210274509815e+00,1.102336070851478000e+00,3.124844917361821461e-02
2.747327990814637744e+00,1.154340529206777655e+00,2.825945175086063896e-02
3.338507111583890463e+00,1.202054668523288461e+00,2.571474150551338392e-02
4.056898110222107334e+00,1.245953354764016474e+00,2.318154165221669727e-02
4.929874859219732564e+00,1.282896640308700098e+00,2.056283417480065170e-02
5.990701631458082765e+00,1.313305217930513136e+00,1.864395221166283145e-02
7.279800616041338657e+00,1.340876324333446501e+00,1.716156249509576820e-02
8.846292182376176427e+00,1.364681953158880967e+00,1.604558171173511155e-02
1.074986658336873369e+01,1.385542182964142333e+00,1.540277678685382512e-02
1.306305841790402233e+01,1.403938011482181780e+00,1.501980164923748945e-02
1.587401051968200072e+01,1.421107513117525034e+00,1.483650707370776263e-02
1.928983258879170748e+01,1.434817788216206091e+00,1.478229172517464551e-02
2.344068254473251400e+01,1.447575203916647180e+00,1.471845319740419308e-02
2.848472611847307334e+01,1.457200946699839461e+00,1.473867343462479350e-02
3.461416366592753491e+01,1.464997526856990806e+00,1.483133779074092759e-02
4.206255385108273970e+01,1.470065661624123221e+00,1.523935639032976581e-02
5.111371326347565969e+01,1.466459792848431531e+00,1.544393570574893911e-02
6.211253108478470608e+01,1.449127568523975507e+00,1.534634794584111006e-02
7.547811089113595528e+01,1.415231483616862462e+00,1.463569586285016870e-02
9.171974035188149799e+01,1.371702760079419381e+00,1.353015433278008731e-02
1.114562973409620952e+02,1.322794300039550563e+00,1.216191154650317525e-02
1.354398319194774558e+02,1.273128363091359017e+00,1.079608867965018044e-02
1.645842227672370655e+02,1.222229538732233722e+00,9.492406169638464841e-03
2.000000000000000284e+02,1.170189291199693171e+00,8.118223366866447743e-03
