# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,7.151499569175280568e-02,1.154909153165665885e-02
1.476670468100590716e-01,1.327816272536450626e-01,2.112547709815364508e-02
1.794425301857724697e-01,1.864626833423812247e-01,2.910234340241641543e-02
2.180555671360417669e-01,2.350816678977119545e-01,3.578320173683905564e-02
2.649774850465789755e-01,2.807424169690466709e-01,4.139680843272267735e-02
3.219962163947186484e-01,3.249876065504413991e-01,4.607012448809703897e-02
3.912844268798491010e-01,3.691880809152194853e-01,4.984768306834731072e-02
4.754823035902082662e-01,4.153506899882241643e-01,5.279407469575120998e-02
5.777981578011381902e-01,4.661085643387207211e-01,5.489382418440892641e-02
7.021306758161000028e-01,5.246250768075111370e-01,5.608206938545644976e-02
8.532174761478656944e-01,5.908979866634835876e-01,5.620158857576107447e-02
1.036815633725144625e+00,6.655141693850060713e-01,5.503897723323104840e-02
1.259921049894873413e+00,7.504078638294320314e-01,5.240034431408473886e-02
1.531035027186919528e+00,8.435532539075006886e-01,4.800865766652850919e-02
1.860488206518050802e+00,9.354014947286665160e-01,4.246952246446180496e-02
2.260834210274509815e+00,1.018417724935614777e+00,3.671233734178998287e-02
2.747327990814637744e+00,1.089106264969115889e+00,3.198997312100758383e-02
3.338507111583890463e+00,1.151031641228036140e+00,2.849195059455196521e-02
4.056898110222107334e+00,1.207737741046434499e+00,2.489079379229462707e-02
4.929874859219732564e+00,1.256087779534687865e+00,2.104018702943492164e-02
5.990701631458082765e+00,1.292368896690506030e+00,1.881448686349576280e-02
7.279800616041338657e+00,1.327222194617501128e+00,1.669570680996489837e-02
8.846292182376176427e+00,1.353544730762359594e+00,1.533437423010420436e-02
1.074986658336873369e+01,1.377031422051066212e+00,1.422832299721884727e-02
1.306305841790402233e+01,1.395526817551896004e+00,1.374830832211960605e-02
1.587401051968200072e+01,1.409176433738015710e+00,1.347908042505439365e-02
1.928983258879170748e+01,1.417902836630311914e+00,1.345327548427713467e-02
2.344068254473251400e+01,1.423532794383263633e+00,1.355865639790313631e-02
2.848472611847307334e+01,1.425729320551580193e+00,1.384180585621983157e-02
3.461416366592753491e+01,1.424718934972113438e+00,1.400442794236738883e-02
4.206255385108273970e+01,1.416291588221622044e+00,1.416133128112720407e-02
5.111371326347565969e+01,1.395441932549397634e+00,1.432313616190246559e-02
6.211253108478470608e+01,1.365751833537382165e+00,1.425913338286092548e-02
7.547811089113595528e+01,1.322722786780075710e+00,1.404185385572586861e-02
9.171974035188149799e+01,1.271128924631767187e+00,1.351000935440063028e-02
1.114562973409620952e+02,1.213547212607842374e+00,1.282313711499789496e-02
1.354398319194774558e+02,1.152919234405942683e+00,1.191572625732690606e-02
1.645842227672370655e+02,1.092159501607160799e+00,1.114417367359716964e-02
2.000000000000000284e+02,1.031876193775749906e+00,1.012115655839684360e-02
