# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.607789845520105065e-01,7.161965052647422184e-03
1.476670468100590716e-01,2.941520185169442247e-01,1.307249576104376788e-02
1.794425301857724697e-01,4.051994681351197003e-01,1.795672253711715766e-02
2.180555671360417669e-01,4.981473995536244703e-01,2.199669530268914819e-02
2.649774850465789755e-01,5.765356749499424005e-01,2.533990664878695356e-02
3.219962163947186484e-01,6.433363172888921788e-01,2.810474022440534458e-02
3.912844268798491010e-01,7.010623161785377588e-01,3.038319846977229066e-02
4.754823035902082662e-01,7.518482712101538512e-01,3.224308925048675195e-02
5.777981578011381902e-01,7.975025600571761242e-01,3.372963980645618531e-02
7.021306758161000028e-01,8.395224160131984359e-01,3.486646627456335690e-02
8.532174761478656944e-01,8.790516885722960971e-01,3.565388638013421846e-02
1.036815633725144625e+00,9.167614612809483754e-01,3.605836132990795917e-02
1.259921049894873413e+00,9.527585807355328784e-01,3.600196009719081741e-02
1.531035027186919528e+00,9.872588885557206373e-01,3.545040165953310118e-02
1.860488206518050802e+00,1.021256614652938044e+00,3.448373959467451733e-02
2.260834210274509815e+00,1.056499635495319556e+00,3.312973443378224719e-02
2.747327990814637744e+00,1.094489759667661266e+00,3.140125183809904658e-02
3.338507111583890463e+00,1.133878767252201714e+00,2.937108109031278877e-02
4.056898110222107334e+00,1.168736838210165718e+00,2.701939235722028085e-02
4.929874859219732564e+00,1.195772921409844258e+00,2.476359289472062145e-02
5.990701631458082765e+00,1.218890543593926568e+00,2.301750851817570623e-02
7.279800616041338657e+00,1.238703965711032140e+00,2.126889981710124514e-02
8.846292182376176427e+00,1.258117882946561794e+00,2.009217097540778180e-02
1.074986658336873369e+01,1.272729924173384486e+00,1.919990665611539041e-02
1.306305841790402233e+01,1.287292623055659613e+00,1.848391057728171818e-02
1.587401051968200072e+01,1.300514897976767559e+00,1.831551154304308926e-02
1.928983258879170748e+01,1.311065151000280427e+00,1.822296811024694263e-02
2.344068254473251400e+01,1.318878955490415006e+00,1.840931884874098118e-02
2.848472611847307334e+01,1.326143018965525666e+00,1.859104678190312901e-02
3.461416366592753491e+01,1.330328889353470379e+00,1.886125230476588116e-02
4.206255385108273970e+01,1.332426702385872019e+00,1.881577823698877758e-02
5.111371326347565969e+01,1.335144993843055516e+00,1.860954485609181419e-02
6.211253108478470608e+01,1.331866878241198648e+00,1.786617017828997026e-02
7.547811089113595528e+01,1.319216754453141682e+00,1.685284030772787531e-02
9.171974035188149799e+01,1.299845432040452886e+00,1.519917736652541367e-02
1.114562973409620952e+02,1.276506136393861235e+00,1.339283196898345685e-02
1.354398319194774558e+02,1.249158662005361187e+00,1.148629299554382137e-02
1.645842227672370655e+02,1.219294326530657502e+00,9.643731033555981783e-03
2.000000000000000284e+02,1.191617553563530052e+00,8.060559081231573678e-03
