# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,5.199040617794703500e-02,6.806289174098745925e-03
1.425102670302998142e-01,9.616385895902428149e-02,1.251479836669027769e-02
1.701254279852589257e-01,1.339187451130263162e-01,1.730404178113523900e-02
2.030917620904735821e-01,1.664550408685939453e-01,2.132323575142392943e-02
2.424462017082328336e-01,1.948135684296847525e-01,2.469672553741944498e-02
2.894266124716751154e-01,2.199104651962962564e-01,2.752761747155885522e-02
3.455107294592220102e-01,2.425677504625989023e-01,2.990060914280218141e-02
4.124626382901352417e-01,2.635405572605841740e-01,3.188405708423794338e-02
4.923882631706739121e-01,2.835403884810664410e-01,3.353127467934313016e-02
5.878016072274913073e-01,3.032526995626116939e-01,3.488102230907723367e-02
7.017038286703829453e-01,3.233449349216103719e-01,3.595706692264278442e-02
8.376776400682920398e-01,3.444582546727472661e-01,3.676653660719989697e-02
1.000000000000000000e+00,3.671698089301110302e-01,3.729648914317959529e-02
1.193776641714436870e+00,3.918938796611941000e-01,3.750841273367920559e-02
1.425102670302998531e+00,4.186427183057098711e-01,3.733390516014327420e-02
1.701254279852589146e+00,4.466341077719410690e-01,3.668566623829151718e-02
2.030917620904735710e+00,4.739064867442346896e-01,3.548918806150629796e-02
2.424462017082328114e+00,4.973755661595534727e-01,3.369642614594392516e-02
2.894266124716751598e+00,5.139515153800671143e-01,3.128624819540266888e-02
3.455107294592219880e+00,5.224118808290902916e-01,2.832732481317045900e-02
4.124626382901352528e+00,5.257598135773607906e-01,2.516490703521077898e-02
4.923882631706741897e+00,5.347880196128138586e-01,2.245946542166830928e-02
5.878016072274914627e+00,5.626812921093379272e-01,2.028570549507519374e-02
7.017038286703829897e+00,5.975877791814681039e-01,1.766753597817202759e-02
8.376776400682919288e+00,6.094086059141067269e-01,1.447449698661917340e-02
1.000000000000000000e+01,6.200205600487026514e-01,1.246580652713675033e-02
1.193776641714437048e+01,6.446525615293878797e-01,1.100113237510250315e-02
1.425102670302999286e+01,6.494603491723851540e-01,9.154784640924472361e-03
1.701254279852589235e+01,6.657866076401190991e-01,7.658315631956588362e-03
2.030917620904736864e+01,6.783511059994702386e-01,6.563594436454053306e-03
2.424462017082328202e+01,6.857225538774318618e-01,5.506402077228599035e-03
2.894266124716751776e+01,6.926753166210362078e-01,4.608213477890582901e-03
3.455107294592221479e+01,6.958892941337666560e-01,3.754682902352523503e-03
4.124626382901352173e+01,7.020176020219230928e-01,3.228717865826128113e-03
4.923882631706741364e+01,7.047460485196874735e-01,2.670707927378516890e-03
5.878016072274911608e+01,7.095595111249879405e-01,2.270314210706352812e-03
7.017038286703829897e+01,7.106294339508226754e-01,1.844608988836117774e-03
8.376776400682923907e+01,7.135928826471708009e-01,1.567124755637552347e-03
1.000000000000000000e+02,7.154175976018256611e-01,1.289002421631075569e-03
