# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.801414959575231914e-02,7.135745252561792422e-03
1.476670468100590716e-01,3.347336104733950046e-02,1.301574771443385174e-02
1.794425301857724697e-01,4.695313661748683198e-02,1.786087464369345151e-02
2.180555671360417669e-01,5.898828492386381378e-02,2.185248951371621812e-02
2.649774850465789755e-01,7.007731219522471411e-02,2.514071880948989118e-02
3.219962163947186484e-01,8.068746806546947536e-02,2.784861146411015537e-02
3.912844268798491010e-01,9.128113293712361576e-02,3.007577222378460952e-02
4.754823035902082662e-01,1.023342119490732866e-01,3.190154307825048691e-02
5.777981578011381902e-01,1.143502601873125774e-01,3.338714111610444762e-02
7.021306758161000028e-01,1.278652161084836703e-01,3.457630615969110172e-02
8.532174761478656944e-01,1.434283893797050347e-01,3.549260354612353979e-02
1.036815633725144625e+00,1.615003879521552110e-01,3.612898609401683087e-02
1.259921049894873413e+00,1.824716680030587790e-01,3.644112625477455292e-02
1.531035027186919528e+00,2.066273517952090799e-01,3.636460889902104476e-02
1.860488206518050802e+00,2.339485310328785761e-01,3.582561050206613945e-02
2.260834210274509815e+00,2.639975602570792113e-01,3.476801223195493534e-02
2.747327990814637744e+00,2.942234515776446790e-01,3.309764761019375057e-02
3.338507111583890463e+00,3.199704564392067963e-01,3.077675441879731272e-02
4.056898110222107334e+00,3.389862652972021051e-01,2.814710487407319495e-02
4.929874859219732564e+00,3.500859185658956041e-01,2.573005842605316507e-02
5.990701631458082765e+00,3.577084421692542926e-01,2.416092723900725367e-02
7.279800616041338657e+00,3.703324611340724215e-01,2.357691011673188758e-02
8.846292182376176427e+00,3.898902729260609323e-01,2.293084818280745688e-02
1.074986658336873369e+01,4.180214307871325530e-01,2.172148782360574029e-02
1.306305841790402233e+01,4.491926326650559353e-01,2.064516403121357743e-02
1.587401051968200072e+01,4.804586676377978205e-01,1.885813194864065928e-02
1.928983258879170748e+01,5.088367647339505639e-01,1.747544058256307598e-02
2.344068254473251400e+01,5.372089779596139758e-01,1.537648719274460965e-02
2.848472611847307334e+01,5.632469100914179183e-01,1.347352096524708116e-02
3.461416366592753491e+01,5.846947933997157509e-01,1.173829951740549930e-02
4.206255385108273970e+01,6.018024225408648009e-01,1.044147744240822052e-02
5.111371326347565969e+01,6.157792487335904674e-01,9.426685533604093822e-03
6.211253108478470608e+01,6.253886692870859187e-01,8.604970359233580363e-03
7.547811089113595528e+01,6.299732173077480235e-01,7.930916265331230605e-03
9.171974035188149799e+01,6.268955254679992040e-01,7.625106126974248374e-03
1.114562973409620952e+02,6.166839335219771456e-01,7.534886281733209866e-03
1.354398319194774558e+02,5.967161387341656242e-01,7.522239200174009321e-03
1.645842227672370655e+02,5.683954633580911020e-01,7.609484130576054002e-03
2.000000000000000284e+02,5.344520508743235698e-01,7.321095510478018049e-03
