# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,4.476064038850401799e-02,7.746477345955697126e-03
1.476670468100590716e-01,8.277703690442678175e-02,1.414709434014877788e-02
1.794425301857724697e-01,1.154572788015239410e-01,1.944033768952008190e-02
2.180555671360417669e-01,1.441096560523574543e-01,2.382347765173932833e-02
2.649774850465789755e-01,1.699139357479982348e-01,2.745893943022556516e-02
3.219962163947186484e-01,1.939530310167326688e-01,3.047958655498567149e-02
3.912844268798491010e-01,2.172684026990141237e-01,3.299146622907001003e-02
4.754823035902082662e-01,2.408969576203369434e-01,3.507625564886886205e-02
5.777981578011381902e-01,2.658877171031869824e-01,3.679126960687708475e-02
7.021306758161000028e-01,2.932805047318120528e-01,3.816469559294431019e-02
8.532174761478656944e-01,3.239568436965999387e-01,3.917779023173623837e-02
1.036815633725144625e+00,3.584704083581193301e-01,3.975803255216828203e-02
1.259921049894873413e+00,3.967456202392640185e-01,3.978704922898210899e-02
1.531035027186919528e+00,4.387192304401906218e-01,3.913469660171665920e-02
1.860488206518050802e+00,4.847367415251494505e-01,3.781120276200394814e-02
2.260834210274509815e+00,5.317932867996391089e-01,3.584174957967131703e-02
2.747327990814637744e+00,5.759280444859170567e-01,3.339682256680862743e-02
3.338507111583890463e+00,6.160162120856998991e-01,3.074835547048018758e-02
4.056898110222107334e+00,6.556895751427538332e-01,2.817216479101217197e-02
4.929874859219732564e+00,6.977493243423730229e-01,2.587100694700872686e-02
5.990701631458082765e+00,7.410814954717406255e-01,2.353923509067987543e-02
7.279800616041338657e+00,7.762225234119907169e-01,2.090237789373685165e-02
8.846292182376176427e+00,8.064796901353477043e-01,1.861874074176475199e-02
1.074986658336873369e+01,8.375476208001405576e-01,1.655555481159350431e-02
1.306305841790402233e+01,8.608337497052719334e-01,1.461561882339237721e-02
1.587401051968200072e+01,8.833493886250793903e-01,1.303400307894246428e-02
1.928983258879170748e+01,9.030267080886267284e-01,1.192608979789101277e-02
2.344068254473251400e+01,9.192442929470000523e-01,1.109096396139697127e-02
2.848472611847307334e+01,9.333931359320614130e-01,1.047733634916397406e-02
3.461416366592753491e+01,9.452196527060887643e-01,1.006238244580409148e-02
4.206255385108273970e+01,9.533074914769721353e-01,9.795436555485318580e-03
5.111371326347565969e+01,9.578728297577153716e-01,9.686158991895697790e-03
6.211253108478470608e+01,9.576093960607537925e-01,9.635620157951914691e-03
7.547811089113595528e+01,9.518963269711165909e-01,9.531439082789711775e-03
9.171974035188149799e+01,9.376208294778185515e-01,9.364877659228774617e-03
1.114562973409620952e+02,9.132022714399791186e-01,8.782179039727775957e-03
1.354398319194774558e+02,8.748884125376984455e-01,7.809462328425858212e-03
1.645842227672370655e+02,8.311971403612914422e-01,6.888733526036055176e-03
2.000000000000000284e+02,7.868409951327393070e-01,5.883424802396060131e-03
