# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.468992031668229559e-02,7.241149136019368188e-03
1.476670468100590716e-01,4.498499349909270556e-02,1.320317953266334117e-02
1.794425301857724697e-01,6.165177509172647258e-02,1.811202685117542857e-02
2.180555671360417669e-01,7.532676868866011732e-02,2.215356031654923744e-02
2.649774850465789755e-01,8.652473556248764519e-02,2.547932532839817035e-02
3.219962163947186484e-01,9.566423696104535412e-02,2.821237217734835767e-02
3.912844268798491010e-01,1.030828995222833749e-01,3.045166171624353116e-02
4.754823035902082662e-01,1.090490297366499273e-01,3.227532514280671838e-02
5.777981578011381902e-01,1.137715530418740156e-01,3.374315377699421692e-02
7.021306758161000028e-01,1.174080066697595764e-01,3.489826249951496345e-02
8.532174761478656944e-01,1.200715598400909079e-01,3.576752042074027305e-02
1.036815633725144625e+00,1.218377329437757284e-01,3.636070823383697609e-02
1.259921049894873413e+00,1.227439623313853201e-01,3.666565675253805751e-02
1.531035027186919528e+00,1.228421245084168612e-01,3.664375493514591270e-02
1.860488206518050802e+00,1.223002643156293340e-01,3.622561905891188289e-02
2.260834210274509815e+00,1.210839281373141257e-01,3.533766461074267645e-02
2.747327990814637744e+00,1.192351734622171949e-01,3.387725701568049252e-02
3.338507111583890463e+00,1.171295289733451234e-01,3.174146128157392249e-02
4.056898110222107334e+00,1.153412975515856753e-01,2.883535768238396427e-02
4.929874859219732564e+00,1.139353432995233312e-01,2.525944156418244782e-02
5.990701631458082765e+00,1.127948344521038787e-01,2.148016080365249686e-02
7.279800616041338657e+00,1.136563255599212091e-01,1.832903792021656209e-02
8.846292182376176427e+00,1.156995905523394430e-01,1.691312205295465373e-02
1.074986658336873369e+01,1.156228341758557543e-01,1.668351974928855563e-02
1.306305841790402233e+01,1.182739582223048536e-01,1.631581972270010339e-02
1.587401051968200072e+01,1.188018507142947766e-01,1.590661600468553510e-02
1.928983258879170748e+01,1.136255460672019324e-01,1.532168319661780277e-02
2.344068254473251400e+01,1.192771674996227632e-01,1.515020557889320066e-02
2.848472611847307334e+01,1.190901143679528873e-01,1.475564690708331371e-02
3.461416366592753491e+01,1.176144340523218590e-01,1.437038655963253017e-02
4.206255385108273970e+01,1.197652492372151267e-01,1.413418078896396327e-02
5.111371326347565969e+01,1.197279434672659237e-01,1.400068987404862186e-02
6.211253108478470608e+01,1.205258179718923378e-01,1.385609274781913342e-02
7.547811089113595528e+01,1.214177262972154364e-01,1.356409157049062036e-02
9.171974035188149799e+01,1.197934115471774724e-01,1.317222786623021766e-02
1.114562973409620952e+02,1.164099448715531504e-01,1.261078747375191447e-02
1.354398319194774558e+02,1.126305650728659236e-01,1.191703529854249051e-02
1.645842227672370655e+02,1.074308490642796043e-01,1.102817239773374453e-02
2.000000000000000284e+02,1.009288283953531651e-01,1.011702053687718074e-02
