# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.827477784135172686e-02,9.058289030780699788e-03
1.476670468100590716e-01,3.466379821766168989e-02,1.657449432031438824e-02
1.794425301857724697e-01,5.019249518850619346e-02,2.280591739298453574e-02
2.180555671360417669e-01,6.620276288500218098e-02,2.801509221918611209e-02
2.649774850465789755e-01,8.448974908394282779e-02,3.243409223413303011e-02
3.219962163947186484e-01,1.064090075221948983e-01,3.619133972503666558e-02
3.912844268798491010e-01,1.329691613438535314e-01,3.934797946807341157e-02
4.754823035902082662e-01,1.626042047676350411e-01,4.171494438540506583e-02
5.777981578011381902e-01,1.947215314929579832e-01,4.320835951092338867e-02
7.021306758161000028e-01,2.306743133288488568e-01,4.370132479694700811e-02
8.532174761478656944e-01,2.738259352676460923e-01,4.314067361344005314e-02
1.036815633725144625e+00,3.215869996836037137e-01,4.118103661664927057e-02
1.259921049894873413e+00,3.670824047461905271e-01,3.774890336122497386e-02
1.531035027186919528e+00,4.032014727742831428e-01,3.272046901505427235e-02
1.860488206518050802e+00,4.232686471707259868e-01,2.661805753085408344e-02
2.260834210274509815e+00,4.252866417792227072e-01,2.071306863122299863e-02
2.747327990814637744e+00,4.243058936057233499e-01,1.626106185641518209e-02
3.338507111583890463e+00,4.441103599923616474e-01,1.549649957376476005e-02
4.056898110222107334e+00,4.870701331328458061e-01,1.475446036645418346e-02
4.929874859219732564e+00,5.015359454923024041e-01,1.053185065552888176e-02
5.990701631458082765e+00,4.982318082457483643e-01,8.682375549641182383e-03
7.279800616041338657e+00,5.237803258208563184e-01,7.937637455159456124e-03
8.846292182376176427e+00,5.206929881069103372e-01,6.295923625742307940e-03
1.074986658336873369e+01,5.310065719338705748e-01,5.028171826068571736e-03
1.306305841790402233e+01,5.370060334230590815e-01,4.635551755802062336e-03
1.587401051968200072e+01,5.398265009812310833e-01,3.952408758664790848e-03
1.928983258879170748e+01,5.405310338256711367e-01,3.571560459226220952e-03
2.344068254473251400e+01,5.423954692407018108e-01,3.397739597015568807e-03
2.848472611847307334e+01,5.430660154511097737e-01,3.080464589832018936e-03
3.461416366592753491e+01,5.420495803756966158e-01,2.956325912235957445e-03
4.206255385108273970e+01,5.400893688313729291e-01,2.939987134820409419e-03
5.111371326347565969e+01,5.363236988110350323e-01,2.994361002892227761e-03
6.211253108478470608e+01,5.319328063520941674e-01,3.132008504257311182e-03
7.547811089113595528e+01,5.280775649263718119e-01,3.188132627414795237e-03
9.171974035188149799e+01,5.217962925400756458e-01,3.423683046291669564e-03
1.114562973409620952e+02,5.156959064676045479e-01,3.654527924219666806e-03
1.354398319194774558e+02,5.089544206159670736e-01,3.822782343881937946e-03
1.645842227672370655e+02,5.011810853357849815e-01,3.915428074627013214e-03
2.000000000000000284e+02,4.934397290527096636e-01,4.031768894529475476e-03
