# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.712167089709994705e-01,7.098029941166204490e-03
1.476670468100590716e-01,3.129077772093566412e-01,1.295343893069693386e-02
1.794425301857724697e-01,4.305046825890495032e-01,1.779312387325858794e-02
2.180555671360417669e-01,5.284582358512618372e-01,2.179660019299711760e-02
2.649774850465789755e-01,6.104803047258248183e-01,2.510540516088858101e-02
3.219962163947186484e-01,6.796582547500336080e-01,2.783038618823465565e-02
3.912844268798491010e-01,7.385656175879058427e-01,3.005428722677703016e-02
4.754823035902082662e-01,7.893447417696275448e-01,3.183401041490303840e-02
5.777981578011381902e-01,8.337616216128247437e-01,3.320292849703997129e-02
7.021306758161000028e-01,8.732265104955475588e-01,3.417325366425249394e-02
8.532174761478656944e-01,9.087620693268587679e-01,3.473478333390465217e-02
1.036815633725144625e+00,9.408570492675890629e-01,3.483388809341578934e-02
1.259921049894873413e+00,9.692892144373843610e-01,3.430966027389993622e-02
1.531035027186919528e+00,9.929421094294601513e-01,3.290789221100230005e-02
1.860488206518050802e+00,1.011570124882636312e+00,3.064957854670898735e-02
2.260834210274509815e+00,1.026866094675049634e+00,2.779786788665496861e-02
2.747327990814637744e+00,1.039726761956516699e+00,2.480019676078934476e-02
3.338507111583890463e+00,1.053069585078160619e+00,2.188714361785419962e-02
4.056898110222107334e+00,1.067085013940246352e+00,1.892323107047130457e-02
4.929874859219732564e+00,1.077917004808884638e+00,1.616512898761432449e-02
5.990701631458082765e+00,1.092912196224003152e+00,1.456125075023324486e-02
7.279800616041338657e+00,1.110998457367157632e+00,1.375697490716099904e-02
8.846292182376176427e+00,1.128760585692876850e+00,1.279715331515839105e-02
1.074986658336873369e+01,1.147103659437290535e+00,1.068990187475110654e-02
1.306305841790402233e+01,1.164201880275345991e+00,9.046151998283895324e-03
1.587401051968200072e+01,1.178849983964745718e+00,7.593015923581331907e-03
1.928983258879170748e+01,1.191629864609264011e+00,6.343792884704629008e-03
2.344068254473251400e+01,1.201238391642814429e+00,5.156646212001710430e-03
2.848472611847307334e+01,1.209600375364159097e+00,4.249251643295222543e-03
3.461416366592753491e+01,1.216465910358673908e+00,3.524806421454716298e-03
4.206255385108273970e+01,1.221992508245973719e+00,2.901920707885104807e-03
5.111371326347565969e+01,1.226433828087622580e+00,2.387387813876970955e-03
6.211253108478470608e+01,1.229806352814051706e+00,2.006759173791537038e-03
7.547811089113595528e+01,1.232757120742203449e+00,1.652735895481499077e-03
9.171974035188149799e+01,1.235171839629186419e+00,1.386529064987578963e-03
1.114562973409620952e+02,1.237120409378009489e+00,1.152637176724012353e-03
1.354398319194774558e+02,1.238859377398553008e+00,9.688077925509875352e-04
1.645842227672370655e+02,1.240166659035587093e+00,8.130433960043234641e-04
2.000000000000000284e+02,1.241096354049806783e+00,6.986335529678155704e-04
