# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.497444639186808035e-01,7.290267165130834802e-03
1.476670468100590716e-01,6.380023815093708306e-01,1.330340675853009316e-02
1.794425301857724697e-01,8.758330760136122661e-01,1.827633146081201337e-02
2.180555671360417669e-01,1.072246482326836725e+00,2.238632714183876049e-02
2.649774850465789755e-01,1.234657575697993170e+00,2.576641399272661115e-02
3.219962163947186484e-01,1.369163459156663931e+00,2.850880519695347948e-02
3.912844268798491010e-01,1.480776560821252641e+00,3.066691676705485606e-02
4.754823035902082662e-01,1.573597190063366291e+00,3.225945716440545286e-02
5.777981578011381902e-01,1.650966111723634278e+00,3.328216512221985474e-02
7.021306758161000028e-01,1.715584002584162437e+00,3.372725042793021932e-02
8.532174761478656944e-01,1.769595545035307360e+00,3.358776903167871170e-02
1.036815633725144625e+00,1.814291687038225520e+00,3.277536632665589700e-02
1.259921049894873413e+00,1.849029224854467968e+00,3.104440757394298298e-02
1.531035027186919528e+00,1.876286713285339136e+00,2.838035299455687541e-02
1.860488206518050802e+00,1.898817650052191386e+00,2.459754900951531195e-02
2.260834210274509815e+00,1.915944671116711850e+00,2.002867997174891460e-02
2.747327990814637744e+00,1.926000818085399358e+00,1.585320993625907032e-02
3.338507111583890463e+00,1.933724303219422236e+00,1.363237856700663317e-02
4.056898110222107334e+00,1.945930144344548474e+00,1.470076176797006050e-02
4.929874859219732564e+00,1.955401323456958718e+00,1.553065628488892874e-02
5.990701631458082765e+00,1.962023466187179599e+00,1.423661741366972697e-02
7.279800616041338657e+00,1.967610374885082392e+00,1.400341404207464981e-02
8.846292182376176427e+00,1.971692255014743989e+00,1.418530873013430955e-02
1.074986658336873369e+01,1.976767210284207765e+00,1.385461880119026601e-02
1.306305841790402233e+01,1.979569091802471315e+00,1.388986223177085012e-02
1.587401051968200072e+01,1.982062883780199680e+00,1.384846585883093423e-02
1.928983258879170748e+01,1.983934200985596696e+00,1.375675512419917770e-02
2.344068254473251400e+01,1.986629212202608130e+00,1.351866782461403835e-02
2.848472611847307334e+01,1.989265650609611358e+00,1.332899167148773184e-02
3.461416366592753491e+01,1.991850770193795306e+00,1.318903249560838924e-02
4.206255385108273970e+01,1.994841285361141692e+00,1.298263654462577209e-02
5.111371326347565969e+01,1.996726984244697523e+00,1.279480577208864066e-02
6.211253108478470608e+01,1.999278550808645250e+00,1.247608802988334209e-02
7.547811089113595528e+01,2.001343771325103660e+00,1.216986314974007055e-02
9.171974035188149799e+01,2.004192488289974428e+00,1.176209559731008006e-02
1.114562973409620952e+02,2.007605400847910726e+00,1.130481753350902167e-02
1.354398319194774558e+02,2.011242738042292366e+00,1.078041759780874222e-02
1.645842227672370655e+02,2.015471587544801935e+00,1.017255688614701094e-02
2.000000000000000284e+02,2.020031232887420369e+00,9.586292523411397287e-03
