# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,8.476055223759987323e-02,7.171085056485579021e-03
1.476670468100590716e-01,1.549438319913615802e-01,1.307449775708820552e-02
1.794425301857724697e-01,2.131965170073392424e-01,1.793380486947073263e-02
2.180555671360417669e-01,2.617311868753428028e-01,2.193296325142887054e-02
2.649774850465789755e-01,3.024117406576998235e-01,2.522168310608954162e-02
3.219962163947186484e-01,3.368079637045114372e-01,2.792189640009869883e-02
3.912844268798491010e-01,3.662546636606296424e-01,3.013199801007048970e-02
4.754823035902082662e-01,3.919009299160668980e-01,3.193032100958324154e-02
5.777981578011381902e-01,4.147482808111156438e-01,3.337795456057165294e-02
7.021306758161000028e-01,4.356750887408702422e-01,3.452072631091367139e-02
8.532174761478656944e-01,4.554435774655316571e-01,3.538944765164644957e-02
1.036815633725144625e+00,4.746430106479854749e-01,3.599261806768656174e-02
1.259921049894873413e+00,4.935483009540328481e-01,3.629564332942995797e-02
1.531035027186919528e+00,5.122049272640002426e-01,3.621065797555569898e-02
1.860488206518050802e+00,5.312270834981800416e-01,3.568548028340776113e-02
2.260834210274509815e+00,5.508492089114276347e-01,3.473113752876655358e-02
2.747327990814637744e+00,5.708973584707113247e-01,3.337033999260900080e-02
3.338507111583890463e+00,5.914847160228207112e-01,3.176002525324711501e-02
4.056898110222107334e+00,6.134741887901821178e-01,3.018543311319881253e-02
4.929874859219732564e+00,6.372008935075363922e-01,2.888704228507996130e-02
5.990701631458082765e+00,6.585917816593157559e-01,2.772627013284654704e-02
7.279800616041338657e+00,6.774632151289801119e-01,2.636232204950756872e-02
8.846292182376176427e+00,6.990053443999488803e-01,2.512854319396345959e-02
1.074986658336873369e+01,7.255792404917660310e-01,2.326119832109176111e-02
1.306305841790402233e+01,7.494511913659319680e-01,2.110481233531263240e-02
1.587401051968200072e+01,7.712322112645874084e-01,1.935783730314740228e-02
1.928983258879170748e+01,7.922567495409444938e-01,1.731538917132839292e-02
2.344068254473251400e+01,8.096268838530022993e-01,1.564360009418505268e-02
2.848472611847307334e+01,8.266028206045991089e-01,1.406272497247907163e-02
3.461416366592753491e+01,8.396387791685381297e-01,1.309800330917408086e-02
4.206255385108273970e+01,8.510241297731095944e-01,1.246577725026937894e-02
5.111371326347565969e+01,8.589296376862178839e-01,1.213249981082078176e-02
6.211253108478470608e+01,8.623661994518073692e-01,1.176562889644035791e-02
7.547811089113595528e+01,8.592921998534071015e-01,1.136031199288472376e-02
9.171974035188149799e+01,8.500652818456370108e-01,1.055058840739008658e-02
1.114562973409620952e+02,8.343271787944752660e-01,9.586153891997541837e-03
1.354398319194774558e+02,8.081999852456307476e-01,8.435772687897130986e-03
1.645842227672370655e+02,7.782984618562562851e-01,7.514553104230530661e-03
2.000000000000000284e+02,7.507199354225653209e-01,7.036948847750267889e-03
