# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.060818355139448582e-01,2.878786703150997342e-02,2.328923380811011301e-03
1.125335582600765078e-01,5.593343386194270239e-02,4.524738462453430955e-03
1.193776641714436315e-01,8.153135185597525092e-02,6.595094073533904790e-03
1.266380173467403225e-01,1.056710407325739676e-01,8.547213521376972531e-03
1.343399332598900209e-01,1.284368645036172429e-01,1.038792580369463266e-02
1.425102670302998142e-01,1.499077313004921475e-01,1.212360652985605344e-02
1.511775070615662409e-01,1.701587364321123785e-01,1.376032485060966516e-02
1.603718743751330056e-01,1.892612708471718419e-01,1.530384831898805829e-02
1.701254279852588702e-01,2.072815793688028430e-01,1.675948972159202813e-02
1.804721766827170337e-01,2.242821334007709388e-01,1.813223676826202641e-02
1.914481976169958022e-01,2.403219902782063877e-01,1.942678065893172976e-02
2.030917620904735821e-01,2.554568391352345924e-01,2.064752939746754626e-02
2.154434690031883370e-01,2.697391676205501132e-01,2.179862390985010112e-02
2.285463864134990586e-01,2.832184546287687676e-01,2.288395037404361912e-02
2.424462017082328336e-01,2.959413401259147758e-01,2.390715269143873362e-02
2.571913809059345191e-01,3.079517823797870424e-01,2.487164425617380964e-02
2.728333376486767881e-01,3.192912081894262455e-01,2.578061879101054693e-02
2.894266124716750044e-01,3.299986520630515674e-01,2.663706058324698256e-02
3.070290629757849721e-01,3.401108873596477289e-01,2.744375400537089893e-02
3.257020655659783048e-01,3.496625484015636887e-01,2.820329248461230648e-02
3.455107294592218992e-01,3.586862445604012128e-01,2.891808694860338244e-02
3.665241237079627790e-01,3.672126666974870335e-01,2.959037381385810905e-02
3.888155180308088266e-01,3.752706863056290421e-01,3.022222258090034516e-02
4.124626382901352417e-01,3.828874476798054816e-01,3.081554309100702216e-02
4.375479375074184385e-01,3.900884534291740868e-01,3.137209248277020995e-02
4.641588833612778631e-01,3.968976436319358592e-01,3.189348185831222815e-02
4.923882631706739121e-01,4.033374689289432324e-01,3.238118262413909598e-02
5.223345074266841914e-01,4.094289553952049632e-01,3.283653238200480440e-02
5.541020330009491790e-01,4.151917569822692333e-01,3.326074010733198055e-02
5.878016072274911963e-01,4.206442405861043898e-01,3.365489071168702162e-02
6.235507341273913706e-01,4.258035207696770907e-01,3.401994773809022266e-02
6.614740641230149043e-01,4.306855008734545298e-01,3.435675386453417024e-02
7.017038286703828343e-01,4.353049044125005818e-01,3.466602803180257597e-02
7.443803013251688583e-01,4.396752625447398755e-01,3.494835374962838859e-02
7.896522868499724623e-01,4.438088703219673636e-01,3.520415420996624023e-02
8.376776400682918178e-01,4.477168548463153486e-01,3.543367662354433151e-02
8.886238162743402835e-01,4.514088765437012096e-01,3.563693230624980640e-02
9.426684551178852178e-01,4.548929909746474709e-01,3.581363599676087861e-02
1.000000000000000000e+00,4.581751459926687864e-01,3.596312405175969285e-02
