# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.274983100450353804e-02,7.640840149863774473e-03
1.476670468100590716e-01,4.195264367915443882e-02,1.393253554861551696e-02
1.794425301857724697e-01,5.833327308351158452e-02,1.911201821597656100e-02
2.180555671360417669e-01,7.251766966382282298e-02,2.337305547720424162e-02
2.649774850465789755e-01,8.506547675870705649e-02,2.687478929415194201e-02
3.219962163947186484e-01,9.648519970422898828e-02,2.974649945195358483e-02
3.912844268798491010e-01,1.072516673297650852e-01,3.209141473018410629e-02
4.754823035902082662e-01,1.178305257518225402e-01,3.399043668457490258e-02
5.777981578011381902e-01,1.286957425306724800e-01,3.550445177895730081e-02
7.021306758161000028e-01,1.403435582490484002e-01,3.667536722350369510e-02
8.532174761478656944e-01,1.532977579978201110e-01,3.752535707864941561e-02
1.036815633725144625e+00,1.681203601563957817e-01,3.805801547594767770e-02
1.259921049894873413e+00,1.852455407615509475e-01,3.824306657880265775e-02
1.531035027186919528e+00,2.045012596407840277e-01,3.794732198299802239e-02
1.860488206518050802e+00,2.251748490397430247e-01,3.702634745771477692e-02
2.260834210274509815e+00,2.468501753245727626e-01,3.548018519965125822e-02
2.747327990814637744e+00,2.675361200437841314e-01,3.326053353133943957e-02
3.338507111583890463e+00,2.830655896678260230e-01,3.037118768263905727e-02
4.056898110222107334e+00,2.909568398790222110e-01,2.690713682616573121e-02
4.929874859219732564e+00,2.896853334063673180e-01,2.311155340349334980e-02
5.990701631458082765e+00,2.864952265916790308e-01,1.972625781041871182e-02
7.279800616041338657e+00,2.966062740909689022e-01,1.806403989430787130e-02
8.846292182376176427e+00,3.256417257794243514e-01,1.787164988016965578e-02
1.074986658336873369e+01,3.485136609486967907e-01,1.645258666168981920e-02
1.306305841790402233e+01,3.488768941122888934e-01,1.341114495212266181e-02
1.587401051968200072e+01,3.699862545957445792e-01,1.264955527338460645e-02
1.928983258879170748e+01,3.821402748624732615e-01,1.035290046469688162e-02
2.344068254473251400e+01,3.998373253960809670e-01,9.486113429858035462e-03
2.848472611847307334e+01,4.058188279218482575e-01,8.031485393747102297e-03
3.461416366592753491e+01,4.146188607978049112e-01,6.819875081175671636e-03
4.206255385108273970e+01,4.248994314420205809e-01,5.755843281262784834e-03
5.111371326347565969e+01,4.347877968025875561e-01,4.860631885779712405e-03
6.211253108478470608e+01,4.385012427878871022e-01,3.961380541263164086e-03
7.547811089113595528e+01,4.439040683951098187e-01,3.285534240219329348e-03
9.171974035188149799e+01,4.492581727131771396e-01,2.802235326679473112e-03
1.114562973409620952e+02,4.529466824669557967e-01,2.352168254056881402e-03
1.354398319194774558e+02,4.551677186179188261e-01,1.929383973174727011e-03
1.645842227672370655e+02,4.582897577113543841e-01,1.668481340162779542e-03
2.000000000000000284e+02,4.603958385659042141e-01,1.435513062297603514e-03
