# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.165094095209705249e-01,9.193226634380933723e-03
1.476670468100590716e-01,2.142586489459767929e-01,1.676191583097571061e-02
1.794425301857724697e-01,2.970282438212429321e-01,2.298117798880472060e-02
2.180555671360417669e-01,3.680472440797714073e-01,2.808633271316486255e-02
2.649774850465789755e-01,4.300813121708779163e-01,3.226791813258998720e-02
3.219962163947186484e-01,4.855900753098321143e-01,3.567538299928697809e-02
3.912844268798491010e-01,5.368316033653334207e-01,3.842179814690782624e-02
4.754823035902082662e-01,5.859426969542206320e-01,4.057979379343241294e-02
5.777981578011381902e-01,6.349233236488973642e-01,4.216333026027059561e-02
7.021306758161000028e-01,6.850213707075800684e-01,4.308862811681229282e-02
8.532174761478656944e-01,7.368191518629334524e-01,4.318268531838807822e-02
1.036815633725144625e+00,7.898066637140657154e-01,4.223085004290038497e-02
1.259921049894873413e+00,8.436230705767894245e-01,4.016892253678431418e-02
1.531035027186919528e+00,8.951353523215934693e-01,3.707550539428003389e-02
1.860488206518050802e+00,9.320353236342148184e-01,3.313245237675892241e-02
2.260834210274509815e+00,9.437156967722905021e-01,2.863248993060184960e-02
2.747327990814637744e+00,9.220626190874222639e-01,2.315169716844450026e-02
3.338507111583890463e+00,8.783120074896405560e-01,1.775972996772109957e-02
4.056898110222107334e+00,8.621744997361096008e-01,1.448240077633368948e-02
4.929874859219732564e+00,9.008832125438663851e-01,1.296899569450079941e-02
5.990701631458082765e+00,9.176065249908750276e-01,1.049770705593266497e-02
7.279800616041338657e+00,8.831648692350986263e-01,8.104199482016733250e-03
8.846292182376176427e+00,9.141005720978061522e-01,7.613037327317921481e-03
1.074986658336873369e+01,8.934443845570179121e-01,5.918681519810364312e-03
1.306305841790402233e+01,9.128990528753240241e-01,5.166654024344931144e-03
1.587401051968200072e+01,9.173979615048591940e-01,4.611938209684139298e-03
1.928983258879170748e+01,9.208519647923936180e-01,4.022816962484752727e-03
2.344068254473251400e+01,9.224053397903116958e-01,3.529753962047837718e-03
2.848472611847307334e+01,9.269558534065261979e-01,3.491192055010857581e-03
3.461416366592753491e+01,9.316537762038846759e-01,3.174138539717177160e-03
4.206255385108273970e+01,9.361956360492978968e-01,2.915866497101138061e-03
5.111371326347565969e+01,9.395757640413023859e-01,2.712767391698970177e-03
6.211253108478470608e+01,9.432778616418682205e-01,2.526844371957466875e-03
7.547811089113595528e+01,9.457525978407066436e-01,2.379886694459421286e-03
9.171974035188149799e+01,9.487046551375919456e-01,2.307830729968503476e-03
1.114562973409620952e+02,9.511313454825763847e-01,2.230187679730941466e-03
1.354398319194774558e+02,9.538061127107690940e-01,2.154565228193873298e-03
1.645842227672370655e+02,9.557980650031305814e-01,2.032937940752667025e-03
2.000000000000000284e+02,9.578341197082544944e-01,1.959244843545814973e-03
