# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.200108847655638161e-02,7.146964933436189896e-03
1.476670468100590716e-01,5.877606186181298653e-02,1.302900509122556505e-02
1.794425301857724697e-01,8.131708374759019642e-02,1.786753579161016667e-02
2.180555671360417669e-01,1.004827683353056722e-01,2.184432345587541263e-02
2.649774850465789755e-01,1.170279372085964026e-01,2.510917877138354320e-02
3.219962163947186484e-01,1.316125218505758698e-01,2.778457093949388695e-02
3.912844268798491010e-01,1.448300711666923313e-01,2.996974553216230283e-02
4.754823035902082662e-01,1.572302584944768877e-01,3.174434624751514000e-02
5.777981578011381902e-01,1.693359273162990675e-01,3.317138990357614003e-02
7.021306758161000028e-01,1.816509185871214016e-01,3.429957729637561625e-02
8.532174761478656944e-01,1.946530857681616211e-01,3.516487093547693288e-02
1.036815633725144625e+00,2.087456777997931667e-01,3.578783600004192822e-02
1.259921049894873413e+00,2.241137205843639901e-01,3.616079325860374616e-02
1.531035027186919528e+00,2.406127608637047277e-01,3.622882514650325320e-02
1.860488206518050802e+00,2.581657866294447268e-01,3.592895541252354163e-02
2.260834210274509815e+00,2.762392126144938564e-01,3.522431925650997692e-02
2.747327990814637744e+00,2.929230409225765386e-01,3.408801804078182007e-02
3.338507111583890463e+00,3.053493042611141184e-01,3.246716286455895301e-02
4.056898110222107334e+00,3.134738109753222313e-01,3.032304155823899172e-02
4.929874859219732564e+00,3.204886623954448233e-01,2.782927506082041869e-02
5.990701631458082765e+00,3.285296953861575053e-01,2.556303309281985833e-02
7.279800616041338657e+00,3.396714465343857459e-01,2.433706439299243574e-02
8.846292182376176427e+00,3.564939019723517011e-01,2.375447472307292210e-02
1.074986658336873369e+01,3.792038245340059732e-01,2.304979438659035887e-02
1.306305841790402233e+01,4.083621680539588628e-01,2.189096439957926438e-02
1.587401051968200072e+01,4.386861067824538440e-01,2.035584265170362409e-02
1.928983258879170748e+01,4.650864533404626133e-01,1.901953029244686164e-02
2.344068254473251400e+01,4.926038535153459130e-01,1.736131045744318535e-02
2.848472611847307334e+01,5.175026428031328507e-01,1.570848735165042767e-02
3.461416366592753491e+01,5.406923309797946331e-01,1.397790426151214460e-02
4.206255385108273970e+01,5.593846682324086217e-01,1.244485797179189016e-02
5.111371326347565969e+01,5.766448393969345609e-01,1.100797911651072054e-02
6.211253108478470608e+01,5.907513218747734163e-01,9.756270917019534139e-03
7.547811089113595528e+01,6.009046211535252757e-01,8.754254345234397869e-03
9.171974035188149799e+01,6.052669454297485707e-01,7.798819123580034464e-03
1.114562973409620952e+02,6.030246242979931948e-01,7.083970778368992721e-03
1.354398319194774558e+02,5.926996603778387218e-01,6.662063216449542503e-03
1.645842227672370655e+02,5.713613747827451794e-01,6.373373760600885979e-03
2.000000000000000284e+02,5.407849864726024247e-01,6.271093452774991264e-03
