# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125335582600765078e-01,4.376887523498499549e-02,4.423237371487678295e-03
1.266380173467403225e-01,8.285167476375512874e-02,8.353931723615802898e-03
1.425102670302998142e-01,1.177944547041784584e-01,1.184714781698806632e-02
1.603718743751330056e-01,1.490833839068932964e-01,1.495189863607475876e-02
1.804721766827170337e-01,1.771631716034219872e-01,1.771183830267807069e-02
2.030917620904735821e-01,2.024298048526837479e-01,2.016480119586786315e-02
2.285463864134990586e-01,2.252422223868570383e-01,2.234435690566531282e-02
2.571913809059345191e-01,2.459256215484242059e-01,2.428021190679101327e-02
2.894266124716750044e-01,2.647763188888420105e-01,2.599855867674182724e-02
3.257020655659783048e-01,2.820663506091545258e-01,2.752238918697677908e-02
3.665241237079627790e-01,2.980473603924168602e-01,2.887179716284412126e-02
4.124626382901352417e-01,3.129539642369882912e-01,3.006424809866765566e-02
4.641588833612778631e-01,3.270072580673848983e-01,3.111483220699201233e-02
5.223345074266841914e-01,3.404171585186709925e-01,3.203647999046285721e-02
5.878016072274911963e-01,3.533843116866932088e-01,3.284014774177124174e-02
6.614740641230149043e-01,3.661013173094981310e-01,3.353494344816218553e-02
7.443803013251688583e-01,3.787517656971132740e-01,3.412807206824728518e-02
8.376776400682918178e-01,3.915072958990962748e-01,3.462444427976821976e-02
9.426684551178852178e-01,4.045219161717543699e-01,3.502564821578351556e-02
1.060818355139448332e+00,4.179228701741832808e-01,3.532771573605581611e-02
1.193776641714436426e+00,4.317732308061981716e-01,3.551643211733625238e-02
1.343399332598900209e+00,4.460446595950560145e-01,3.556456078504938167e-02
1.511775070615662298e+00,4.606453892028300467e-01,3.543781328365331468e-02
1.701254279852589146e+00,4.753532012877064727e-01,3.511049343558710067e-02
1.914481976169957633e+00,4.897802526885981500e-01,3.458372454523168243e-02
2.154434690031883370e+00,5.034626398181920592e-01,3.384048088431815260e-02
2.424462017082328114e+00,5.158675059715081002e-01,3.286157117755740542e-02
2.728333376486768103e+00,5.265008362751217863e-01,3.165801492298957187e-02
3.070290629757849832e+00,5.348218805189619562e-01,3.025549725155845388e-02
3.455107294592218103e+00,5.412294699284972976e-01,2.872283917959872132e-02
3.888155180308087377e+00,5.472518580788310327e-01,2.722493017254474373e-02
4.375479375074184496e+00,5.547608940273843769e-01,2.596372560126678636e-02
4.923882631706739232e+00,5.665228593851924233e-01,2.505665228222152610e-02
5.541020330009492234e+00,5.833978608584244885e-01,2.441081057576930183e-02
6.235507341273912374e+00,6.018335982257446704e-01,2.362446764992443340e-02
7.017038286703826344e+00,6.167750002974448087e-01,2.220343522747526138e-02
7.896522868499724623e+00,6.274151822921342214e-01,2.020752994664256827e-02
8.886238162743403279e+00,6.404873170312088693e-01,1.833813099896340268e-02
1.000000000000000000e+01,6.606560760046801262e-01,1.695728115218661861e-02
