# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.143798488537873942e-01,2.069897299489087752e-02
1.476670468100590716e-01,2.161115999830170165e-01,3.786740539211251588e-02
1.794425301857724697e-01,3.098221168885109678e-01,5.201961299775637732e-02
2.180555671360417669e-01,4.009285214424376798e-01,6.364426008811038815e-02
2.649774850465789755e-01,4.946360720570086023e-01,7.289596550702513722e-02
3.219962163947186484e-01,5.942673592430303131e-01,7.983307562578711991e-02
3.912844268798491010e-01,7.029626131076340823e-01,8.446890330170497840e-02
4.754823035902082662e-01,8.253373920092569316e-01,8.661361424888122662e-02
5.777981578011381902e-01,9.682229676827808218e-01,8.594407969910594636e-02
7.021306758161000028e-01,1.133091954656138434e+00,8.187834743094142553e-02
8.532174761478656944e-01,1.309635568210036238e+00,7.482326295601622601e-02
1.036815633725144625e+00,1.482787505786634430e+00,6.568365707049061974e-02
1.259921049894873413e+00,1.636465468048472482e+00,5.574540863760660270e-02
1.531035027186919528e+00,1.763280219744296273e+00,4.658693211117187483e-02
1.860488206518050802e+00,1.865187568603251522e+00,3.977194359433473825e-02
2.260834210274509815e+00,1.956213112044575819e+00,3.459590025656006373e-02
2.747327990814637744e+00,2.038470321615120540e+00,2.982069183344206523e-02
3.338507111583890463e+00,2.097488417202459487e+00,2.632382057344377982e-02
4.056898110222107334e+00,2.146418969810091504e+00,2.469517266731334829e-02
4.929874859219732564e+00,2.190559914968015942e+00,2.267589918588905698e-02
5.990701631458082765e+00,2.222687023534545059e+00,2.220656999745562743e-02
7.279800616041338657e+00,2.246924379332567501e+00,2.198876595769803932e-02
8.846292182376176427e+00,2.265940167602794375e+00,2.193185237941391169e-02
1.074986658336873369e+01,2.278027331519989040e+00,2.217855477112753645e-02
1.306305841790402233e+01,2.280060653532492321e+00,2.257516590372033935e-02
1.587401051968200072e+01,2.274837723370987774e+00,2.307942820055669877e-02
1.928983258879170748e+01,2.259899188179059770e+00,2.378353125998254949e-02
2.344068254473251400e+01,2.235518148637357427e+00,2.441307721244755091e-02
2.848472611847307334e+01,2.194128564548368576e+00,2.499517923737082717e-02
3.461416366592753491e+01,2.138374977545894229e+00,2.499571830101215975e-02
4.206255385108273970e+01,2.068821156730844102e+00,2.473205161542704061e-02
5.111371326347565969e+01,1.988581357629252588e+00,2.400081563482021549e-02
6.211253108478470608e+01,1.898751458138832948e+00,2.307774101983282519e-02
7.547811089113595528e+01,1.808042904312360477e+00,2.198710226439295340e-02
9.171974035188149799e+01,1.711340811414337804e+00,2.061295704096762285e-02
1.114562973409620952e+02,1.615537690848116270e+00,1.911042152941359179e-02
1.354398319194774558e+02,1.522127186507903795e+00,1.766007169969831606e-02
1.645842227672370655e+02,1.432954346297428794e+00,1.604181158235140278e-02
2.000000000000000284e+02,1.346933434437549648e+00,1.442226182922488713e-02
