# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079840827186790142e-01,3.731239005353256116e-02,2.939649302624564638e-03
1.166056212059451008e-01,7.188812285009425762e-02,5.662882532802445551e-03
1.259155104576572815e-01,1.039315010395440025e-01,8.185765170158790932e-03
1.359687089682435623e-01,1.336325277345920270e-01,1.052327107364311835e-02
1.468245631637880300e-01,1.611646186250648427e-01,1.268908997878973738e-02
1.585471577381239727e-01,1.866921271706001306e-01,1.469622644308003073e-02
1.712056939600502536e-01,2.103648463574945837e-01,1.655664101959145734e-02
1.848748981849091255e-01,2.323207526468406559e-01,1.828114253315646712e-02
1.996354629820658311e-01,2.526887010996939353e-01,1.987966998332510102e-02
2.155745234823718270e-01,2.715883406700393965e-01,2.136137725132596088e-02
2.327861717576024392e-01,2.891305767291556528e-01,2.273470280963742901e-02
2.513720122683756331e-01,3.054181825111957904e-01,2.400740674165758454e-02
2.714417616594906879e-01,3.205463999563714639e-01,2.518660322577656596e-02
2.931138964434239491e-01,3.346034486933242014e-01,2.627879936036526046e-02
3.165163523954100389e-01,3.476709929077606009e-01,2.728992611394041173e-02
3.417872797888051317e-01,3.598246748945138074e-01,2.822536805671141749e-02
3.690758589290661917e-01,3.711345528102972247e-01,2.908998952313959427e-02
3.985431808006378307e-01,3.816654039279927524e-01,2.988815547653455792e-02
4.303631980254152278e-01,3.914771157414150826e-01,3.062376146978272942e-02
4.647237517465167000e-01,4.006250076281737127e-01,3.130026090112344311e-02
5.018276804993071494e-01,4.091600235624068826e-01,3.192067779446255277e-02
5.418940176155999655e-01,4.171289913912667457e-01,3.248762784879841853e-02
5.851592842296025054e-01,4.245748190495703400e-01,3.300333803832202623e-02
6.318788855185237807e-01,4.315366415959667190e-01,3.346966232915297296e-02
6.823286184201897697e-01,4.380498669464131245e-01,3.388808483000776972e-02
7.368062997280774296e-01,4.441465034325480787e-01,3.425974964236706138e-02
7.956335241748050402e-01,4.498548471021464046e-01,3.458542027583259154e-02
8.591575628824624777e-01,4.551993086634494312e-01,3.486542700170298936e-02
9.277534133867848531e-01,4.602017579158448890e-01,3.509957983002399279e-02
1.001826013336953869e+00,4.648788318914715001e-01,3.528691914786950823e-02
1.081812630939020581e+00,4.692401413178817204e-01,3.542542986080308987e-02
1.168185446254309534e+00,4.732859889124688135e-01,3.551158969462926002e-02
1.261454338590822788e+00,4.770034962780467236e-01,3.553989432542242755e-02
1.362169896442279482e+00,4.803704587129635772e-01,3.550270546787762799e-02
1.470926667743174932e+00,4.833737577313310108e-01,3.539346761264569596e-02
1.588366669626899208e+00,4.860196203884782906e-01,3.520802589674183053e-02
1.715183178405837339e+00,4.883521966927455993e-01,3.494752496511884660e-02
1.852124822146627547e+00,4.905178401107708197e-01,3.462523752037060393e-02
2.000000000000000000e+00,4.926053401855036151e-01,3.425029926160461091e-02
