# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.966381675673942453e-01,1.560325747910579902e-02
1.476670468100590716e-01,3.638973274935992097e-01,2.857567514069358008e-02
1.794425301857724697e-01,5.090074032268522286e-01,3.936223278090326960e-02
2.180555671360417669e-01,6.387453966450357123e-01,4.826781362856476937e-02
2.649774850465789755e-01,7.593962781572438647e-01,5.548302977386299073e-02
3.219962163947186484e-01,8.759473396617765140e-01,6.102654971933173245e-02
3.912844268798491010e-01,9.924026554573566195e-01,6.481075141695799569e-02
4.754823035902082662e-01,1.112808532570261022e+00,6.679303795664920385e-02
5.777981578011381902e-01,1.240351236699867465e+00,6.685076410251648837e-02
7.021306758161000028e-01,1.375914092972607916e+00,6.467289577816674739e-02
8.532174761478656944e-01,1.517128141804053865e+00,6.026924081280175122e-02
1.036815633725144625e+00,1.653977973315643446e+00,5.429483856842733797e-02
1.259921049894873413e+00,1.776873347263972835e+00,4.716133613965284993e-02
1.531035027186919528e+00,1.875447327704873768e+00,4.045398398496229120e-02
1.860488206518050802e+00,1.954695693695604586e+00,3.547165120187496107e-02
2.260834210274509815e+00,2.029888821975734281e+00,3.153871425285201258e-02
2.747327990814637744e+00,2.099039533870521002e+00,2.797241244809111141e-02
3.338507111583890463e+00,2.146972510804042944e+00,2.559918093342960360e-02
4.056898110222107334e+00,2.187487677961406529e+00,2.463667542599842081e-02
4.929874859219732564e+00,2.225401624360261010e+00,2.325541209609920112e-02
5.990701631458082765e+00,2.255431877746155500e+00,2.299031222110292302e-02
7.279800616041338657e+00,2.279660729996711765e+00,2.279944145621809817e-02
8.846292182376176427e+00,2.301386983075142112e+00,2.276250926605145539e-02
1.074986658336873369e+01,2.319879507774620819e+00,2.274363582984209944e-02
1.306305841790402233e+01,2.333670671668589325e+00,2.284231289598115042e-02
1.587401051968200072e+01,2.340078749660688295e+00,2.312517651072332203e-02
1.928983258879170748e+01,2.341098337701937204e+00,2.343705367045580135e-02
2.344068254473251400e+01,2.333146618199356759e+00,2.376377811213364888e-02
2.848472611847307334e+01,2.313302973566242038e+00,2.403547701305535841e-02
3.461416366592753491e+01,2.280133820013672707e+00,2.399312895840896923e-02
4.206255385108273970e+01,2.234638774087890578e+00,2.342159832892885471e-02
5.111371326347565969e+01,2.174445906736274470e+00,2.261889310213173118e-02
6.211253108478470608e+01,2.109111908699056404e+00,2.142763092817121309e-02
7.547811089113595528e+01,2.041821388971627460e+00,2.034610835748311419e-02
9.171974035188149799e+01,1.969569549755179505e+00,1.894478737890516878e-02
1.114562973409620952e+02,1.894952174461123295e+00,1.725788835898981952e-02
1.354398319194774558e+02,1.815868034040589274e+00,1.539146585535910473e-02
1.645842227672370655e+02,1.736011736055315557e+00,1.363377008624024750e-02
2.000000000000000284e+02,1.661236478721297427e+00,1.233494606833480597e-02
