# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,3.153142521880848703e-02,7.129645809264225503e-03
1.425102670302998142e-01,5.876998020179875770e-02,1.312490559869580048e-02
1.701254279852589257e-01,8.258451513250389397e-02,1.817240700261552044e-02
2.030917620904735821e-01,1.037381095621397187e-01,2.242796568635571988e-02
2.424462017082328336e-01,1.229127549198340552e-01,2.602078024954326829e-02
2.894266124716751154e-01,1.407404066849448909e-01,2.905704707638160841e-02
3.455107294592220102e-01,1.578418060373922849e-01,3.162291815396695016e-02
4.124626382901352417e-01,1.748375583646640530e-01,3.378544498131414581e-02
4.923882631706739121e-01,1.923420474853473339e-01,3.559202569901793317e-02
5.878016072274913073e-01,2.110206089474300772e-01,3.707122963580524594e-02
7.017038286703829453e-01,2.315557586939511747e-01,3.823023223100475987e-02
8.376776400682920398e-01,2.545916512266929721e-01,3.905050120276105929e-02
1.000000000000000000e+00,2.806851759732792995e-01,3.948681756332017567e-02
1.193776641714436870e+00,3.104176232137502711e-01,3.946918775055239387e-02
1.425102670302998531e+00,3.441528402859856950e-01,3.890839381050246321e-02
1.701254279852589146e+00,3.814629072411822586e-01,3.771761779628172995e-02
2.030917620904735710e+00,4.202463360488330468e-01,3.583942660476312214e-02
2.424462017082328114e+00,4.563930931673477742e-01,3.332151505499958422e-02
2.894266124716751598e+00,4.837011664446924653e-01,3.035594345983278625e-02
3.455107294592219880e+00,4.960965758846320184e-01,2.697731795983024719e-02
4.124626382901352528e+00,4.918323199702003268e-01,2.317947524369093695e-02
4.923882631706741897e+00,4.779172813727874947e-01,1.914382000326427663e-02
5.878016072274914627e+00,4.721783972843068278e-01,1.635075792846275855e-02
7.017038286703829897e+00,4.978711715134746529e-01,1.537082095759832907e-02
8.376776400682919288e+00,5.355621712814511159e-01,1.353909658589015283e-02
1.000000000000000000e+01,5.340103453256307420e-01,1.044191474600386117e-02
1.193776641714437048e+01,5.278751004386849077e-01,9.088520276195043504e-03
1.425102670302999286e+01,5.561005251774685521e-01,8.141484041564483673e-03
1.701254279852589235e+01,5.437011223600805021e-01,6.288374105468392920e-03
2.030917620904736864e+01,5.624283412195002496e-01,5.456026705802421821e-03
2.424462017082328202e+01,5.660804450479572925e-01,4.842729510260684010e-03
2.894266124716751776e+01,5.653693368186046841e-01,4.013090686421989101e-03
3.455107294592221479e+01,5.696880200783481785e-01,3.386033718083310360e-03
4.124626382901352173e+01,5.747702580898970126e-01,2.777581906293312853e-03
4.923882631706741364e+01,5.705005389883403000e-01,2.169415955113002635e-03
5.878016072274911608e+01,5.746873888556511822e-01,1.782916010508434458e-03
7.017038286703829897e+01,5.750403401816798210e-01,1.478867030935858721e-03
8.376776400682923907e+01,5.797296369106331726e-01,1.392224022427298799e-03
1.000000000000000000e+02,5.805753337311679863e-01,1.162245460344024303e-03
