# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.221211078340279747e-02,9.301793128307216454e-03
1.476670468100590716e-01,2.326234335526754585e-02,1.705654499371677887e-02
1.794425301857724697e-01,3.340515604042914449e-02,2.350335175068474225e-02
2.180555671360417669e-01,4.381836235263663476e-02,2.888582749705391126e-02
2.649774850465789755e-01,5.564236033337861820e-02,3.340042011848426418e-02
3.219962163947186484e-01,6.960444088200562485e-02,3.719797725483193346e-02
3.912844268798491010e-01,8.504049417811124223e-02,4.032005253071206663e-02
4.754823035902082662e-01,1.017213664660382433e-01,4.273312270889972203e-02
5.777981578011381902e-01,1.211866381868490355e-01,4.455127486583723706e-02
7.021306758161000028e-01,1.450511039543548875e-01,4.554371063508766415e-02
8.532174761478656944e-01,1.732319616523756989e-01,4.553402630471288515e-02
1.036815633725144625e+00,2.053967508710082268e-01,4.418600809256013201e-02
1.259921049894873413e+00,2.407418339548331732e-01,4.126470991996826487e-02
1.531035027186919528e+00,2.778958754550893695e-01,3.651254847057352343e-02
1.860488206518050802e+00,3.105841585578175135e-01,2.970933252585516299e-02
2.260834210274509815e+00,3.297657677835342249e-01,2.222336730586310302e-02
2.747327990814637744e+00,3.312078390224960089e-01,1.587909527020232164e-02
3.338507111583890463e+00,3.256737762892543131e-01,1.242032051719485670e-02
4.056898110222107334e+00,3.372863794753730438e-01,1.277094115900806806e-02
4.929874859219732564e+00,3.723584461032237169e-01,1.294427905490458559e-02
5.990701631458082765e+00,3.908193866855298459e-01,8.919694849656463823e-03
7.279800616041338657e+00,3.825752266477410735e-01,7.147116875492773129e-03
8.846292182376176427e+00,4.042376155734319076e-01,7.465970581174778166e-03
1.074986658336873369e+01,4.028786657214818989e-01,5.067697667779000846e-03
1.306305841790402233e+01,4.177767096941834013e-01,4.494443411879657860e-03
1.587401051968200072e+01,4.213527965963875244e-01,4.307494821198435027e-03
1.928983258879170748e+01,4.244937767006995988e-01,3.703642636480513305e-03
2.344068254473251400e+01,4.268769995871072864e-01,2.994046733839362314e-03
2.848472611847307334e+01,4.285062642428914548e-01,2.498231696374415660e-03
3.461416366592753491e+01,4.292058708614361895e-01,2.264869158054108080e-03
4.206255385108273970e+01,4.292667590926330101e-01,2.152390323214243249e-03
5.111371326347565969e+01,4.280529263243761373e-01,2.064668662513343203e-03
6.211253108478470608e+01,4.261235910487590761e-01,2.005990022188007971e-03
7.547811089113595528e+01,4.219776676640317192e-01,2.053246726947635225e-03
9.171974035188149799e+01,4.174509951366827121e-01,2.255042845996287418e-03
1.114562973409620952e+02,4.126051864790812318e-01,2.470557277354739397e-03
1.354398319194774558e+02,4.072731905562189114e-01,2.678067945949840281e-03
1.645842227672370655e+02,4.000693645379960750e-01,2.881898868539780386e-03
2.000000000000000284e+02,3.923199355280933553e-01,3.158619847522304170e-03
