# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.071127455254377484e-02,7.270729481825247316e-03
1.476670468100590716e-01,5.651490426673031614e-02,1.325629495955937300e-02
1.794425301857724697e-01,7.836496054558712843e-02,1.818287530121130355e-02
2.180555671360417669e-01,9.708739134296173745e-02,2.223610832295381048e-02
2.649774850465789755e-01,1.134221632135657826e-01,2.556800228269966863e-02
3.219962163947186484e-01,1.280248760687111020e-01,2.830261353402033220e-02
3.912844268798491010e-01,1.414932263477290120e-01,3.054000178697269252e-02
4.754823035902082662e-01,1.543879120564449481e-01,3.235962879588264590e-02
5.777981578011381902e-01,1.672460974629614849e-01,3.382280580949324766e-02
7.021306758161000028e-01,1.805820272754541100e-01,3.497392366396933489e-02
8.532174761478656944e-01,1.948629484784155375e-01,3.583939844993713070e-02
1.036815633725144625e+00,2.104283913583359367e-01,3.642073365481039715e-02
1.259921049894873413e+00,2.273310027451156123e-01,3.667626314125550790e-02
1.531035027186919528e+00,2.451862848754743085e-01,3.650977872398217944e-02
1.860488206518050802e+00,2.636818845312990378e-01,3.581702565656141868e-02
2.260834210274509815e+00,2.827394102288555700e-01,3.454239990309164454e-02
2.747327990814637744e+00,3.014130736199700511e-01,3.264888300258877996e-02
3.338507111583890463e+00,3.172483907750453525e-01,3.024684984484869721e-02
4.056898110222107334e+00,3.285853027119907677e-01,2.768517665183461290e-02
4.929874859219732564e+00,3.347200362935481288e-01,2.561206998842862834e-02
5.990701631458082765e+00,3.375079113656277996e-01,2.452359300533256403e-02
7.279800616041338657e+00,3.465090666679561671e-01,2.432188712958121071e-02
8.846292182376176427e+00,3.657163565035751462e-01,2.370970849213065862e-02
1.074986658336873369e+01,3.917709600663328295e-01,2.249185997942411419e-02
1.306305841790402233e+01,4.235060105324305324e-01,2.128192364605761486e-02
1.587401051968200072e+01,4.523203499670451766e-01,1.973759453518846713e-02
1.928983258879170748e+01,4.812416724277837621e-01,1.832972174449438996e-02
2.344068254473251400e+01,5.087545571881353368e-01,1.634739381033425629e-02
2.848472611847307334e+01,5.320043508781450159e-01,1.487444575107558196e-02
3.461416366592753491e+01,5.531051096642733977e-01,1.339094320194169317e-02
4.206255385108273970e+01,5.731077428366986304e-01,1.188002474737961250e-02
5.111371326347565969e+01,5.904703696093673848e-01,1.050862825733482782e-02
6.211253108478470608e+01,6.030860759604926846e-01,9.383975606569498751e-03
7.547811089113595528e+01,6.124118596535736980e-01,8.537704333692903297e-03
9.171974035188149799e+01,6.169416975039415663e-01,7.925712139905572926e-03
1.114562973409620952e+02,6.125064731302879428e-01,7.395736385892096899e-03
1.354398319194774558e+02,5.986902185581552960e-01,7.159751714807901894e-03
1.645842227672370655e+02,5.742360263467664039e-01,6.978882801281488697e-03
2.000000000000000284e+02,5.426746556438606373e-01,6.644839664051767174e-03
