# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,8.898289833059036535e-02,7.280000153463943822e-03
1.476670468100590716e-01,1.624408288512869669e-01,1.327070999948348762e-02
1.794425301857724697e-01,2.231648000229908280e-01,1.820113280067131231e-02
2.180555671360417669e-01,2.734544152468434408e-01,2.225701853470168565e-02
2.649774850465789755e-01,3.152197040255731997e-01,2.558708657396146710e-02
3.219962163947186484e-01,3.500446932433167735e-01,2.831017129496014514e-02
3.912844268798491010e-01,3.792452873645676958e-01,3.051922770860789058e-02
4.754823035902082662e-01,4.039187441164497905e-01,3.228434006068238438e-02
5.777981578011381902e-01,4.249838062937976724e-01,3.365540531951376896e-02
7.021306758161000028e-01,4.432163344534842397e-01,3.466525856091485364e-02
8.532174761478656944e-01,4.592740157189375561e-01,3.533289868254217703e-02
1.036815633725144625e+00,4.736951213634256197e-01,3.566364206694691563e-02
1.259921049894873413e+00,4.868592061887025424e-01,3.563890344584005193e-02
1.531035027186919528e+00,4.988475587026798830e-01,3.520065008323536998e-02
1.860488206518050802e+00,5.101342301695497294e-01,3.434563004194665647e-02
2.260834210274509815e+00,5.210944860916369992e-01,3.313331045923646745e-02
2.747327990814637744e+00,5.315403048844329348e-01,3.167572668791630158e-02
3.338507111583890463e+00,5.417877268268106450e-01,3.021149724984289325e-02
4.056898110222107334e+00,5.533212648079556262e-01,2.890794400078071022e-02
4.929874859219732564e+00,5.678013004526570873e-01,2.789504300409387932e-02
5.990701631458082765e+00,5.834362775219955610e-01,2.685576351559896754e-02
7.279800616041338657e+00,5.982136796187821348e-01,2.574700610191097208e-02
8.846292182376176427e+00,6.141681942389267679e-01,2.500942822856730766e-02
1.074986658336873369e+01,6.310565668375381909e-01,2.401531294107708478e-02
1.306305841790402233e+01,6.514458164792946704e-01,2.299254391442816237e-02
1.587401051968200072e+01,6.744477678797953235e-01,2.154504725232088413e-02
1.928983258879170748e+01,6.978953959925097150e-01,2.004259384243158720e-02
2.344068254473251400e+01,7.216533564602184425e-01,1.836425356952044521e-02
2.848472611847307334e+01,7.454923249802946073e-01,1.622567960961605882e-02
3.461416366592753491e+01,7.676620522685468906e-01,1.414506199368834385e-02
4.206255385108273970e+01,7.870505988719282975e-01,1.214348381591809356e-02
5.111371326347565969e+01,8.039356940731959833e-01,1.013800282660877808e-02
6.211253108478470608e+01,8.181110771154385120e-01,8.373796427509622511e-03
7.547811089113595528e+01,8.297455070392001364e-01,6.883816577405561798e-03
9.171974035188149799e+01,8.394088975989407730e-01,5.680036526123109775e-03
1.114562973409620952e+02,8.472021848671221766e-01,4.687547752278302393e-03
1.354398319194774558e+02,8.534669855780915304e-01,3.851032418441574685e-03
1.645842227672370655e+02,8.586174519120415294e-01,3.195041526332394362e-03
2.000000000000000284e+02,8.620987891211293608e-01,2.692311395302982371e-03
