# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,4.138205971558335527e-02,7.076179716584594763e-03
1.476670468100590716e-01,7.569032078054901969e-02,1.290023538896423703e-02
1.794425301857724697e-01,1.042147752620146695e-01,1.769333781287284885e-02
2.180555671360417669e-01,1.280341639361601558e-01,2.163704928457053575e-02
2.649774850465789755e-01,1.480705629649057553e-01,2.487854450741191006e-02
3.219962163947186484e-01,1.651035512682205442e-01,2.753718781058322324e-02
3.912844268798491010e-01,1.798019684994681677e-01,2.970857503358027493e-02
4.754823035902082662e-01,1.927513854974465257e-01,3.146776366199217911e-02
5.777981578011381902e-01,2.044771071367783022e-01,3.287184289657085062e-02
7.021306758161000028e-01,2.154597335066345543e-01,3.396196233740294418e-02
8.532174761478656944e-01,2.261485257458943077e-01,3.476556491495631784e-02
1.036815633725144625e+00,2.369430365821125484e-01,3.529557490345548026e-02
1.259921049894873413e+00,2.481308843458091828e-01,3.554673683174451593e-02
1.531035027186919528e+00,2.598561571978432738e-01,3.549609170634705074e-02
1.860488206518050802e+00,2.723027862205512628e-01,3.512331032198761499e-02
2.260834210274509815e+00,2.852856918578396961e-01,3.443588922307177363e-02
2.747327990814637744e+00,2.974279948556317055e-01,3.335515287176679666e-02
3.338507111583890463e+00,3.070016017415262422e-01,3.171215613068228273e-02
4.056898110222107334e+00,3.144213003879291479e-01,2.951383224823011034e-02
4.929874859219732564e+00,3.214552262285504947e-01,2.715914960240627465e-02
5.990701631458082765e+00,3.278638028763559698e-01,2.538760785848064028e-02
7.279800616041338657e+00,3.350843975263294028e-01,2.459299891237655064e-02
8.846292182376176427e+00,3.464640201221907412e-01,2.407380442329436557e-02
1.074986658336873369e+01,3.645210959737950618e-01,2.346493758100804891e-02
1.306305841790402233e+01,3.877201201700197775e-01,2.294638177574924442e-02
1.587401051968200072e+01,4.040269118939388004e-01,2.221605109793961530e-02
1.928983258879170748e+01,4.274751838294207351e-01,2.114197115291354886e-02
2.344068254473251400e+01,4.498826312370973191e-01,1.980673236354860492e-02
2.848472611847307334e+01,4.758070922007706094e-01,1.839815715891256198e-02
3.461416366592753491e+01,4.988996703984208692e-01,1.678420414647143616e-02
4.206255385108273970e+01,5.215575018198432833e-01,1.525049714626999960e-02
5.111371326347565969e+01,5.396521124604224395e-01,1.364381224446839166e-02
6.211253108478470608e+01,5.566277750151181758e-01,1.209502703203504601e-02
7.547811089113595528e+01,5.687532285555778611e-01,1.069878274126243728e-02
9.171974035188149799e+01,5.772499264739864300e-01,9.287790513280205426e-03
1.114562973409620952e+02,5.796481092257459444e-01,8.085321914365284357e-03
1.354398319194774558e+02,5.743471953610158609e-01,7.088387502291951768e-03
1.645842227672370655e+02,5.619706490717055747e-01,6.534806050186358316e-03
2.000000000000000284e+02,5.388904904954201491e-01,6.651921017650458227e-03
