# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.946549875250882577e-02,8.423790402976333302e-03
1.476670468100590716e-01,5.490732137514744982e-02,1.540651957165457310e-02
1.794425301857724697e-01,7.714863404406252512e-02,2.120111311170204405e-02
2.180555671360417669e-01,9.715970747144649089e-02,2.602963252982981243e-02
2.649774850465789755e-01,1.160838626195217632e-01,3.008776516574467041e-02
3.219962163947186484e-01,1.345993607065938957e-01,3.350304108889861493e-02
3.912844268798491010e-01,1.535545176685417512e-01,3.638885797744648848e-02
4.754823035902082662e-01,1.738690837815423940e-01,3.884148026406566978e-02
5.777981578011381902e-01,1.962498853326855308e-01,4.090940500491806187e-02
7.021306758161000028e-01,2.215166204704938913e-01,4.260946703559606585e-02
8.532174761478656944e-01,2.506548861822943675e-01,4.392371770001980008e-02
1.036815633725144625e+00,2.839514605484531606e-01,4.473986625966643038e-02
1.259921049894873413e+00,3.219814974003097907e-01,4.487962559505051519e-02
1.531035027186919528e+00,3.664033223140193418e-01,4.426987990799129830e-02
1.860488206518050802e+00,4.160256299968677629e-01,4.290911406347794332e-02
2.260834210274509815e+00,4.701577103708923233e-01,4.064459237318408108e-02
2.747327990814637744e+00,5.255754800964641538e-01,3.749090967774986599e-02
3.338507111583890463e+00,5.752543466741460998e-01,3.406140826449569059e-02
4.056898110222107334e+00,6.223716681042432697e-01,3.087353530635544158e-02
4.929874859219732564e+00,6.726888947594631407e-01,2.793086972623865655e-02
5.990701631458082765e+00,7.238815658907785666e-01,2.439671664819842434e-02
7.279800616041338657e+00,7.692843684952629379e-01,2.036803725490008918e-02
8.846292182376176427e+00,8.025340845509665311e-01,1.756222462833613787e-02
1.074986658336873369e+01,8.349839927885549518e-01,1.525033955057651658e-02
1.306305841790402233e+01,8.593015646264151597e-01,1.319529281075551910e-02
1.587401051968200072e+01,8.809531645027370850e-01,1.164521220816988611e-02
1.928983258879170748e+01,8.979176910073969342e-01,1.076635089616861767e-02
2.344068254473251400e+01,9.110563543637980599e-01,1.010307169235113815e-02
2.848472611847307334e+01,9.218996230630878141e-01,9.891362596802495341e-03
3.461416366592753491e+01,9.284777920095039772e-01,9.865929130044491513e-03
4.206255385108273970e+01,9.327604534656877000e-01,9.864552151096092625e-03
5.111371326347565969e+01,9.335294644919081009e-01,1.007528321412128058e-02
6.211253108478470608e+01,9.283750189419366361e-01,1.030941500925617281e-02
7.547811089113595528e+01,9.140106348726173557e-01,1.062278767276460950e-02
9.171974035188149799e+01,8.945320775887302123e-01,1.055298404209840078e-02
1.114562973409620952e+02,8.647130427162308397e-01,1.053805153557983015e-02
1.354398319194774558e+02,8.278310371922708022e-01,1.023109979421012693e-02
1.645842227672370655e+02,7.860324589594773759e-01,9.775897335635030591e-03
2.000000000000000284e+02,7.400225377698614881e-01,8.936027601910650695e-03
