# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.092285536867068467e-02,7.023406737796805688e-03
1.476670468100590716e-01,2.006225461113026257e-02,1.280185047250332470e-02
1.794425301857724697e-01,2.776505006700515782e-02,1.755490660995140048e-02
2.180555671360417669e-01,3.432341705645720886e-02,2.146184840752793713e-02
2.649774850465789755e-01,3.999422513777708965e-02,2.466934821482064805e-02
3.219962163947186484e-01,4.500353350885249321e-02,2.729680222208839130e-02
3.912844268798491010e-01,4.955704911431085824e-02,2.944041327708083605e-02
4.754823035902082662e-01,5.384802938289032226e-02,3.117652931262148569e-02
5.777981578011381902e-01,5.806735135397159131e-02,3.256448145047969450e-02
7.021306758161000028e-01,6.241175229440977523e-02,3.364872432695344140e-02
8.532174761478656944e-01,6.708744201725622136e-02,3.445958995154810300e-02
1.036815633725144625e+00,7.231193412122990938e-02,3.501274269120594612e-02
1.259921049894873413e+00,7.829886359253150629e-02,3.530287431316095348e-02
1.531035027186919528e+00,8.527296495757467898e-02,3.529520679989833765e-02
1.860488206518050802e+00,9.348740761567020385e-02,3.492292671670231552e-02
2.260834210274509815e+00,1.034075123615213754e-01,3.414027485247989741e-02
2.747327990814637744e+00,1.152154879834971224e-01,3.286862411476041551e-02
3.338507111583890463e+00,1.282206631390610252e-01,3.106445045159790877e-02
4.056898110222107334e+00,1.404022164437928877e-01,2.870210920523391315e-02
4.929874859219732564e+00,1.483832902350465943e-01,2.575804197143986493e-02
5.990701631458082765e+00,1.495188218483744780e-01,2.254035793703229942e-02
7.279800616041338657e+00,1.453001257007502656e-01,1.969479761119419942e-02
8.846292182376176427e+00,1.399401303789750695e-01,1.810185175471905328e-02
1.074986658336873369e+01,1.396821957900587774e-01,1.783840274274893153e-02
1.306305841790402233e+01,1.432900357271629788e-01,1.783669382396887645e-02
1.587401051968200072e+01,1.507613649722114035e-01,1.773506463091823263e-02
1.928983258879170748e+01,1.573715452259760728e-01,1.729656645752853869e-02
2.344068254473251400e+01,1.614486852134651984e-01,1.692648277214879940e-02
2.848472611847307334e+01,1.731818640484675820e-01,1.649447534452164188e-02
3.461416366592753491e+01,1.817684740300238022e-01,1.631813563681907761e-02
4.206255385108273970e+01,1.932844803453858673e-01,1.589954967858214427e-02
5.111371326347565969e+01,2.059865321783515002e-01,1.536776860821148505e-02
6.211253108478470608e+01,2.210477678271447199e-01,1.478425849525841912e-02
7.547811089113595528e+01,2.348497511619641875e-01,1.370272351348333049e-02
9.171974035188149799e+01,2.491126789157091515e-01,1.259994678402685461e-02
1.114562973409620952e+02,2.613465981664536142e-01,1.126618460668205035e-02
1.354398319194774558e+02,2.687785915083136246e-01,9.886983099786184753e-03
1.645842227672370655e+02,2.695105736059489332e-01,8.732320426736727564e-03
2.000000000000000284e+02,2.673497100654586012e-01,7.971172756230578485e-03
