# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,3.760142750735468581e-02,7.391929911467895291e-03
1.476670468100590716e-01,6.891777159547390896e-02,1.347581869984132777e-02
1.794425301857724697e-01,9.514212367164034956e-02,1.848304678586741231e-02
2.180555671360417669e-01,1.172718094329023575e-01,2.260236592976607936e-02
2.649774850465789755e-01,1.361461065657161296e-01,2.598754328610395140e-02
3.219962163947186484e-01,1.524752200974525407e-01,2.876343379856215535e-02
3.912844268798491010e-01,1.668656716932026551e-01,3.103007435643779718e-02
4.754823035902082662e-01,1.798392703025207817e-01,3.286597011581014055e-02
5.777981578011381902e-01,1.918470427972916448e-01,3.433054384508561069e-02
7.021306758161000028e-01,2.032737791967549335e-01,3.546571985462006193e-02
8.532174761478656944e-01,2.144295135600385593e-01,3.629640243970969071e-02
1.036815633725144625e+00,2.255210846569614125e-01,3.682835738693512190e-02
1.259921049894873413e+00,2.366183719820632303e-01,3.704079487042896690e-02
1.531035027186919528e+00,2.476407688710352273e-01,3.687975780536478093e-02
1.860488206518050802e+00,2.586437916118690117e-01,3.629490676039720531e-02
2.260834210274509815e+00,2.699078608303840388e-01,3.528414461830220450e-02
2.747327990814637744e+00,2.814791633556050221e-01,3.384709550018676072e-02
3.338507111583890463e+00,2.924506082185003852e-01,3.201925682605741980e-02
4.056898110222107334e+00,3.019604024494177974e-01,2.982533990993074119e-02
4.929874859219732564e+00,3.098720541137042206e-01,2.743057987059940861e-02
5.990701631458082765e+00,3.159508184050149882e-01,2.546300261096172066e-02
7.279800616041338657e+00,3.193031465702569904e-01,2.438995968340896756e-02
8.846292182376176427e+00,3.238849771975241265e-01,2.386301268403315246e-02
1.074986658336873369e+01,3.352408429332601192e-01,2.382645346144085866e-02
1.306305841790402233e+01,3.560031853175334438e-01,2.334189183974768461e-02
1.587401051968200072e+01,3.784368494423555052e-01,2.223142102984721966e-02
1.928983258879170748e+01,3.946939338295425426e-01,2.185431476221084621e-02
2.344068254473251400e+01,4.159255890861836003e-01,2.118643175731872372e-02
2.848472611847307334e+01,4.344888600993282446e-01,2.028466665212947523e-02
3.461416366592753491e+01,4.546539594939156270e-01,1.913988386487207663e-02
4.206255385108273970e+01,4.760224676015245016e-01,1.772944503729888960e-02
5.111371326347565969e+01,4.954657288528087067e-01,1.641065633298549598e-02
6.211253108478470608e+01,5.150616179222030633e-01,1.511927747186387824e-02
7.547811089113595528e+01,5.300321133795035111e-01,1.346676557458109658e-02
9.171974035188149799e+01,5.386805545431015974e-01,1.174109373347850989e-02
1.114562973409620952e+02,5.433368715093590540e-01,1.006533531450943750e-02
1.354398319194774558e+02,5.421283729011900920e-01,8.538823393953643218e-03
1.645842227672370655e+02,5.298540214983753494e-01,7.599606760683389611e-03
2.000000000000000284e+02,5.044675997502989784e-01,7.402071526962324989e-03
