# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.379217953704481303e-02,7.413208531855628239e-03
1.476670468100590716e-01,2.568168998357509350e-02,1.352244258069148705e-02
1.794425301857724697e-01,3.607704299052885005e-02,1.855638186681117865e-02
2.180555671360417669e-01,4.538228640535866415e-02,2.270321813475963818e-02
2.649774850465789755e-01,5.397927817797103928e-02,2.611736871584764003e-02
3.219962163947186484e-01,6.222410563946539214e-02,2.892457122183392931e-02
3.912844268798491010e-01,7.047487924409850946e-02,3.122673711628130150e-02
4.754823035902082662e-01,7.911043598691233636e-02,3.310606918409595562e-02
5.777981578011381902e-01,8.855395814021413403e-02,3.462881593520070883e-02
7.021306758161000028e-01,9.929064152121624964e-02,3.584782155914911783e-02
8.532174761478656944e-01,1.117802508872905304e-01,3.679513307448411402e-02
1.036815633725144625e+00,1.264979713455947896e-01,3.748580526280928527e-02
1.259921049894873413e+00,1.438689657839654912e-01,3.788920754315041467e-02
1.531035027186919528e+00,1.643046227661071057e-01,3.791503438245250046e-02
1.860488206518050802e+00,1.882338559990027194e-01,3.748283262757511058e-02
2.260834210274509815e+00,2.156680647674069362e-01,3.652106478076219687e-02
2.747327990814637744e+00,2.459202554914136918e-01,3.495363390104105211e-02
3.338507111583890463e+00,2.767157595524121216e-01,3.275126830741257461e-02
4.056898110222107334e+00,3.049285831708420380e-01,2.997559168574235114e-02
4.929874859219732564e+00,3.297800677261596980e-01,2.694833230572638363e-02
5.990701631458082765e+00,3.524486770502991972e-01,2.444706639116275490e-02
7.279800616041338657e+00,3.753360210830322119e-01,2.283876574868302922e-02
8.846292182376176427e+00,3.999972551318428104e-01,2.209123795357040981e-02
1.074986658336873369e+01,4.273750081503417397e-01,2.120298805431704986e-02
1.306305841790402233e+01,4.612622118672253801e-01,1.979098254114818392e-02
1.587401051968200072e+01,4.928993877675423851e-01,1.799284502064039948e-02
1.928983258879170748e+01,5.240625377227632331e-01,1.608090509122888853e-02
2.344068254473251400e+01,5.523157928385279414e-01,1.403436720952099676e-02
2.848472611847307334e+01,5.768434918036798864e-01,1.209021518526437466e-02
3.461416366592753491e+01,5.970700582526523581e-01,1.068243472053526620e-02
4.206255385108273970e+01,6.133136114546301476e-01,9.516930290745410220e-03
5.111371326347565969e+01,6.245946523612326828e-01,8.612764003043589869e-03
6.211253108478470608e+01,6.312513093372952300e-01,7.938831024523525931e-03
7.547811089113595528e+01,6.322055957385470659e-01,7.508462199540546882e-03
9.171974035188149799e+01,6.257461184580951352e-01,7.272782913156806452e-03
1.114562973409620952e+02,6.100184502125109987e-01,7.231570891773001462e-03
1.354398319194774558e+02,5.843027666141551446e-01,7.069590744154835571e-03
1.645842227672370655e+02,5.515237400461191486e-01,6.847608495740066872e-03
2.000000000000000284e+02,5.137474754381495812e-01,6.429300686062407177e-03
