# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,4.258421104142542241e-02,6.995872440603916401e-03
1.476670468100590716e-01,7.760510956239202729e-02,1.275128884990367126e-02
1.794425301857724697e-01,1.063950817329170628e-01,1.748479211792381208e-02
2.180555671360417669e-01,1.300548991874735383e-01,2.137548981883961169e-02
2.649774850465789755e-01,1.494917520219600227e-01,2.456981035927055523e-02
3.219962163947186484e-01,1.654477683387735876e-01,2.718741429985121680e-02
3.912844268798491010e-01,1.785310307077699055e-01,2.932540544010863934e-02
4.754823035902082662e-01,1.892394217746526386e-01,3.106182263626623696e-02
5.777981578011381902e-01,1.979778731557078064e-01,3.245857446691190196e-02
7.021306758161000028e-01,2.050714859081570751e-01,3.356355737362979458e-02
8.532174761478656944e-01,2.107728730481154833e-01,3.441135886114263936e-02
1.036815633725144625e+00,2.152620595943442183e-01,3.502094079939233051e-02
1.259921049894873413e+00,2.186464866693075271e-01,3.538755566140774911e-02
1.531035027186919528e+00,2.209632703070548987e-01,3.546105714928671215e-02
1.860488206518050802e+00,2.223579710808317733e-01,3.515872974727384664e-02
2.260834210274509815e+00,2.233463459453797761e-01,3.444111098731284654e-02
2.747327990814637744e+00,2.244267077079191153e-01,3.333721538736928586e-02
3.338507111583890463e+00,2.254727701496343217e-01,3.188237968548082724e-02
4.056898110222107334e+00,2.259738559793397494e-01,3.006879942140119194e-02
4.929874859219732564e+00,2.263444211564380193e-01,2.790588343550571421e-02
5.990701631458082765e+00,2.275806911622030304e-01,2.563494347878362070e-02
7.279800616041338657e+00,2.304410103187460868e-01,2.395544331015615411e-02
8.846292182376176427e+00,2.341564893381802015e-01,2.319780397948152315e-02
1.074986658336873369e+01,2.383661571192277062e-01,2.266695814732529873e-02
1.306305841790402233e+01,2.400990043616446634e-01,2.248269685289484496e-02
1.587401051968200072e+01,2.403210122954705652e-01,2.204310387043378547e-02
1.928983258879170748e+01,2.432265270529767598e-01,2.153792410639200974e-02
2.344068254473251400e+01,2.452918131077440889e-01,2.121033388366289421e-02
2.848472611847307334e+01,2.474292679055130340e-01,2.091332526076254347e-02
3.461416366592753491e+01,2.467573164010603559e-01,2.069503059113994570e-02
4.206255385108273970e+01,2.459876855352303437e-01,2.050761000649032467e-02
5.111371326347565969e+01,2.448044368127841597e-01,2.024596398918488208e-02
6.211253108478470608e+01,2.412115463415488159e-01,1.977365625220530582e-02
7.547811089113595528e+01,2.354909005524523369e-01,1.928467831111196906e-02
9.171974035188149799e+01,2.264040471129818433e-01,1.868393134514192630e-02
1.114562973409620952e+02,2.150898737051258613e-01,1.798799811187157260e-02
1.354398319194774558e+02,2.017761519359537181e-01,1.726531953972365238e-02
1.645842227672370655e+02,1.865210201740575002e-01,1.643103832835772493e-02
2.000000000000000284e+02,1.700494437802693992e-01,1.548338689268071756e-02
