# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.424102323998747144e-01,1.820071658858630689e-02
1.476670468100590716e-01,2.657464675431550627e-01,3.329263748012530749e-02
1.794425301857724697e-01,3.763305775077391280e-01,4.579492467539908462e-02
2.180555671360417669e-01,4.804188021216027615e-01,5.610472058053763561e-02
2.649774850465789755e-01,5.836007392417686956e-01,6.447699137699079708e-02
3.219962163947186484e-01,6.899069487702891301e-01,7.094327170353151302e-02
3.912844268798491010e-01,8.036030459667585779e-01,7.536205399421114226e-02
4.754823035902082662e-01,9.294688227740148800e-01,7.756336434730745633e-02
5.777981578011381902e-01,1.069694439738303693e+00,7.735078052662518189e-02
7.021306758161000028e-01,1.224562249135314307e+00,7.416320189664635243e-02
8.532174761478656944e-01,1.387172376220086045e+00,6.815232447013681860e-02
1.036815633725144625e+00,1.544389879424638901e+00,6.009655947200197301e-02
1.259921049894873413e+00,1.688064218290343588e+00,5.094100994164103141e-02
1.531035027186919528e+00,1.807082395040726430e+00,4.285783100020768704e-02
1.860488206518050802e+00,1.902489930729641454e+00,3.718867803944440192e-02
2.260834210274509815e+00,1.989508133121385081e+00,3.252896039973028619e-02
2.747327990814637744e+00,2.066590842922818361e+00,2.805592550014528175e-02
3.338507111583890463e+00,2.121091060797462013e+00,2.513109163328437409e-02
4.056898110222107334e+00,2.167814711885404755e+00,2.381208232307081493e-02
4.929874859219732564e+00,2.209320116710829840e+00,2.192225548535692292e-02
5.990701631458082765e+00,2.241846225952445870e+00,2.155578119014182892e-02
7.279800616041338657e+00,2.269229334572203882e+00,2.113384815621315721e-02
8.846292182376176427e+00,2.291195628575669829e+00,2.097063271947146798e-02
1.074986658336873369e+01,2.306268118432124314e+00,2.096866821374589185e-02
1.306305841790402233e+01,2.314737337452842159e+00,2.107876864516817356e-02
1.587401051968200072e+01,2.316270607347278521e+00,2.136386959127816593e-02
1.928983258879170748e+01,2.310056917727550285e+00,2.154579991813655032e-02
2.344068254473251400e+01,2.294696703856603293e+00,2.185497456955967296e-02
2.848472611847307334e+01,2.266593030997213987e+00,2.210554833296616076e-02
3.461416366592753491e+01,2.226993762847419234e+00,2.207538227317545551e-02
4.206255385108273970e+01,2.172878766509169779e+00,2.164783802106663713e-02
5.111371326347565969e+01,2.102628779538904702e+00,2.087216717419241793e-02
6.211253108478470608e+01,2.025737866290880707e+00,2.015232354792775155e-02
7.547811089113595528e+01,1.942158162055836801e+00,1.949034601666581323e-02
9.171974035188149799e+01,1.853956926506400649e+00,1.835323914903691858e-02
1.114562973409620952e+02,1.766975427455878433e+00,1.735993587098411464e-02
1.354398319194774558e+02,1.676244960458462829e+00,1.579800653528882354e-02
1.645842227672370655e+02,1.587508058436706948e+00,1.451105626907734161e-02
2.000000000000000284e+02,1.501328605627046731e+00,1.316788747257137231e-02
