# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.622167628963464281e-01,7.157625391259837822e-03
1.476670468100590716e-01,2.964139075307354876e-01,1.303466840540080940e-02
1.794425301857724697e-01,4.077255016570540125e-01,1.785453395578012747e-02
2.180555671360417669e-01,5.003896642668379524e-01,2.179633093839250524e-02
2.649774850465789755e-01,5.779618645542065059e-01,2.500242060959504894e-02
3.219962163947186484e-01,6.434255621794795488e-01,2.758454689904464227e-02
3.912844268798491010e-01,6.993073731948208360e-01,2.962748132886376326e-02
4.754823035902082662e-01,7.477692456280418121e-01,3.119247184772150697e-02
5.777981578011381902e-01,7.906716019942100493e-01,3.232099663595418282e-02
7.021306758161000028e-01,8.296220947241670363e-01,3.303834265287029781e-02
8.532174761478656944e-01,8.659759712388460651e-01,3.335122756721975446e-02
1.036815633725144625e+00,9.006822446268900606e-01,3.321801412628490324e-02
1.259921049894873413e+00,9.338967967197349118e-01,3.247403316113355726e-02
1.531035027186919528e+00,9.645495238649508529e-01,3.091061657007358396e-02
1.860488206518050802e+00,9.914927109318267817e-01,2.851679312635200386e-02
2.260834210274509815e+00,1.013255670286380861e+00,2.536648176968013188e-02
2.747327990814637744e+00,1.027668923931091438e+00,2.187380685565472327e-02
3.338507111583890463e+00,1.037008095461945167e+00,1.839736267544274037e-02
4.056898110222107334e+00,1.047278480558358593e+00,1.530887395497763578e-02
4.929874859219732564e+00,1.057104830484259850e+00,1.270298155606924308e-02
5.990701631458082765e+00,1.065779584851803463e+00,1.092593250290005424e-02
7.279800616041338657e+00,1.084278497173457589e+00,1.017203602143273815e-02
8.846292182376176427e+00,1.096276415785938152e+00,9.246854336477861730e-03
1.074986658336873369e+01,1.109826757800419950e+00,7.862117586876181397e-03
1.306305841790402233e+01,1.122251093496731578e+00,6.523373122153308147e-03
1.587401051968200072e+01,1.131584057915623998e+00,5.431107563101778002e-03
1.928983258879170748e+01,1.139153003202529213e+00,4.439160208670643419e-03
2.344068254473251400e+01,1.146494601223029486e+00,3.741141468572208289e-03
2.848472611847307334e+01,1.151690867111499594e+00,3.100906888316135989e-03
3.461416366592753491e+01,1.155826294936129317e+00,2.516739801427911490e-03
4.206255385108273970e+01,1.159365912063729409e+00,2.114728131832920629e-03
5.111371326347565969e+01,1.162012667407061661e+00,1.732066320858873529e-03
6.211253108478470608e+01,1.164464091720664118e+00,1.469091772124190383e-03
7.547811089113595528e+01,1.166263670889374771e+00,1.247059454130949223e-03
9.171974035188149799e+01,1.167708325350683918e+00,1.085450809486520089e-03
1.114562973409620952e+02,1.169184202447032028e+00,9.266188227497333977e-04
1.354398319194774558e+02,1.170305068216587197e+00,8.089006979926091157e-04
1.645842227672370655e+02,1.171320089323775848e+00,7.029344141133180750e-04
2.000000000000000284e+02,1.171907054130369996e+00,6.226462848451555206e-04
