# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079840827186790142e-01,2.503871610008989376e-02,3.065759148909831446e-03
1.166056212059451008e-01,4.835090218925777727e-02,5.904840640130053740e-03
1.259155104576572815e-01,7.007358029873983485e-02,8.533931349434300748e-03
1.359687089682435623e-01,9.033325097788635905e-02,1.096833398500460591e-02
1.468245631637880300e-01,1.092478375417972880e-01,1.322217942890638494e-02
1.585471577381239727e-01,1.269284317888053626e-01,1.530816605342328468e-02
1.712056939600502536e-01,1.434796559832374752e-01,1.723817352888459137e-02
1.848748981849091255e-01,1.590001485134733272e-01,1.902330089724250245e-02
1.996354629820658311e-01,1.735837144805300603e-01,2.067391223738078085e-02
2.155745234823718270e-01,1.873187867073761448e-01,2.219963227128662550e-02
2.327861717576024392e-01,2.002890248421902164e-01,2.360935356147009223e-02
2.513720122683756331e-01,2.125738479377818624e-01,2.491127261738051296e-02
2.714417616594906879e-01,2.242489574493609084e-01,2.611293271743416605e-02
2.931138964434239491e-01,2.353867939220379846e-01,2.722126787375893711e-02
3.165163523954100389e-01,2.460569809591330592e-01,2.824264264652088033e-02
3.417872797888051317e-01,2.563266846181099234e-01,2.918288227235214458e-02
3.690758589290661917e-01,2.662610936149080731e-01,3.004732375923746188e-02
3.985431808006378307e-01,2.759237595222320261e-01,3.084084688818175199e-02
4.303631980254152278e-01,2.853768515442743348e-01,3.156789595488504463e-02
4.647237517465167000e-01,2.946813938608556782e-01,3.223250416490145570e-02
5.018276804993071494e-01,3.038974112398768468e-01,3.283831014755047434e-02
5.418940176155999655e-01,3.130841398604806702e-01,3.338858855866142644e-02
5.851592842296025054e-01,3.222999185351893559e-01,3.388624045862349832e-02
6.318788855185237807e-01,3.316020215188226761e-01,3.433377777363181421e-02
6.823286184201897697e-01,3.410462692963038278e-01,3.473327695793405889e-02
7.368062997280774296e-01,3.506864588879726741e-01,3.508629175960863156e-02
7.956335241748050402e-01,3.605724943192486487e-01,3.539362933090520191e-02
8.591575628824624777e-01,3.707493563138267723e-01,3.565505113663429426e-02
9.277534133867848531e-01,3.812537759798164672e-01,3.586910143577745624e-02
1.001826013336953869e+00,3.921120028119290390e-01,3.603224427024757925e-02
1.081812630939020581e+00,4.033403466909930568e-01,3.613879966163124208e-02
1.168185446254309534e+00,4.149397744253569553e-01,3.618070536181102609e-02
1.261454338590822788e+00,4.268907468454064547e-01,3.614767076476119861e-02
1.362169896442279482e+00,4.391307955402460328e-01,3.602656592989401940e-02
1.470926667743174932e+00,4.516186445634889357e-01,3.580525973825661457e-02
1.588366669626899208e+00,4.642875651823867855e-01,3.547493004782847209e-02
1.715183178405837339e+00,4.770143576868186575e-01,3.503534959631796064e-02
1.852124822146627547e+00,4.896181261495846093e-01,3.448991049560024696e-02
2.000000000000000000e+00,5.018290571428190017e-01,3.383123912409299189e-02
