# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000222e-01,1.873967876217850007e-02,1.357949028557655369e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000444e-01,7.296399485705531984e-02,2.617608046557811097e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.250000000000000666e-01,1.569624908750575643e-01,3.696103547225569330e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000089e+00,2.624242943977151965e-01,4.532734157757284943e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.375000000000000000e+00,3.802210577998706986e-01,5.090392532235258338e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000133e+00,5.021251809528946008e-01,5.354283033295285099e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.925000000000000266e+00,6.218322559250777370e-01,5.329505601012455296e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.200000000000000178e+00,7.351298709474357596e-01,5.038300836975925234e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.475000000000000089e+00,8.394779606204774147e-01,4.517193546750294386e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.750000000000000000e+00,9.333959901978321483e-01,3.813706305885007364e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.025000000000000355e+00,1.015946088212066556e+00,2.982061608246502904e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.300000000000000266e+00,1.086426039795982401e+00,2.077727937099544953e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.575000000000000178e+00,1.144248259271611223e+00,1.151570959354740881e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.850000000000000533e+00,1.188916566674133257e+00,2.450020022577600182e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.125000000000000000e+00,1.220016038561570815e+00,-6.126844841475883457e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000355e+00,1.237173047606269449e+00,-1.404451031923419357e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.675000000000000711e+00,1.239987095527324223e+00,-2.123658683048570139e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000178e+00,1.227961917769416766e+00,-2.771103485186350301e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.225000000000000533e+00,1.200470274404834781e+00,-3.351708148919255725e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000000e+00,1.156785026938439653e+00,-3.871275252537472178e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.775000000000000355e+00,1.096205944798733789e+00,-4.333380616799525353e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.050000000000000711e+00,1.018306086494341178e+00,-4.736346697299030906e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.325000000000000178e+00,9.233037502108226713e-01,-5.070328683092311106e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000533e+00,8.125232443230178125e-01,-5.314898698317122028e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.875000000000000888e+00,6.888389550370490610e-01,-5.438060746034569792e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.150000000000000355e+00,5.569345525612952041e-01,-5.398108675285351321e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.425000000000000711e+00,4.232199581257569676e-01,-5.149655410002416112e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.700000000000001066e+00,2.953766669090825414e-01,-4.654051889588762814e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.975000000000000533e+00,1.816695960331571880e-01,-3.892387284380541268e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.250000000000000000e+00,9.020691618928605715e-02,-2.877109890480561427e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.525000000000000355e+00,2.818227431493956769e-02,-1.657315620612563878e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000711e+00,9.880172051588626599e-04,-3.141803633874576396e-02,0.000000000000000000e+00,1.000000000000000000e+00
9.075000000000001066e+00,1.119020989991605791e-02,1.052747126919043041e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.350000000000001421e+00,5.768139033230866575e-02,2.342903731129396538e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.625000000000000000e+00,1.355369582705162612e-01,3.469025489739751555e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.900000000000000355e+00,2.368972831379472233e-01,4.365073817173071857e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.017500000000000071e+01,3.526544512427343125e-01,4.988594281611056780e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.045000000000000107e+01,4.742532191920440510e-01,5.319878956343875309e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.072500000000000142e+01,5.949058105114328754e-01,5.359717168240963892e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.099436632805726788e-01,5.126677237770507212e-01,0.000000000000000000e+00,1.000000000000000000e+00
