# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,6.378539132001667666e-02,6.870753063674328240e-03
1.425102670302998142e-01,1.176570948903158803e-01,1.262728971499575865e-02
1.701254279852589257e-01,1.633130031914714342e-01,1.744930390195576983e-02
2.030917620904735821e-01,2.021938142263459415e-01,2.148654218922314840e-02
2.424462017082328336e-01,2.355288588332289657e-01,2.486318687857863932e-02
2.894266124716751154e-01,2.643754354229868597e-01,2.768137114789767303e-02
3.455107294592220102e-01,2.896526619435878525e-01,3.002384016260915486e-02
4.124626382901352417e-01,3.121708715364492903e-01,3.195578099428098007e-02
4.923882631706739121e-01,3.326570081778918442e-01,3.352582717598935613e-02
5.878016072274913073e-01,3.517757661336994857e-01,3.476625407945850565e-02
7.017038286703829453e-01,3.701453447070584546e-01,3.569242192945837333e-02
8.376776400682920398e-01,3.883454905840491578e-01,3.630170714493956979e-02
1.000000000000000000e+00,4.069131209538923710e-01,3.657249671144979786e-02
1.193776641714436870e+00,4.263180587282311973e-01,3.646473266605309432e-02
1.425102670302998531e+00,4.468987682558280272e-01,3.592416401941827403e-02
1.701254279852589146e+00,4.687273793435897118e-01,3.489107407739285016e-02
2.030917620904735710e+00,4.914456458957491281e-01,3.331710139122395081e-02
2.424462017082328114e+00,5.141949742455858008e-01,3.121121632879536936e-02
2.894266124716751598e+00,5.356827134752980557e-01,2.869519607921822493e-02
3.455107294592219880e+00,5.547010729822288155e-01,2.601555055093193042e-02
4.124626382901352528e+00,5.715285850335906082e-01,2.353382473233002828e-02
4.923882631706741897e+00,5.878469844184975868e-01,2.142101495486715620e-02
5.878016072274914627e+00,6.083535405389443040e-01,1.934286816416636370e-02
7.017038286703829897e+00,6.308468948407907062e-01,1.698991961063089917e-02
8.376776400682919288e+00,6.450899134940732971e-01,1.466331602112774454e-02
1.000000000000000000e+01,6.593899636393220076e-01,1.330312026012034875e-02
1.193776641714437048e+01,6.768558426876285505e-01,1.184521779614933386e-02
1.425102670302999286e+01,6.900650596031429052e-01,1.040675385580991548e-02
1.701254279852589235e+01,7.031292186219281204e-01,8.657061872650181900e-03
2.030917620904736864e+01,7.153059430989744394e-01,7.265269691569117491e-03
2.424462017082328202e+01,7.247677172338095053e-01,6.096132723703039102e-03
2.894266124716751776e+01,7.320198884823720942e-01,5.097373371378614154e-03
3.455107294592221479e+01,7.385529373987288482e-01,4.328450057390685266e-03
4.124626382901352173e+01,7.441354603476516560e-01,3.579074613568318779e-03
4.923882631706741364e+01,7.488685360051766660e-01,2.995890430332196711e-03
5.878016072274911608e+01,7.526242732575569860e-01,2.542947928328685887e-03
7.017038286703829897e+01,7.558474054066247616e-01,2.114103831427229137e-03
8.376776400682923907e+01,7.588614757637586195e-01,1.784997886220886145e-03
1.000000000000000000e+02,7.611256379666134775e-01,1.495360109885045556e-03
