# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,7.368084953390448277e-02,7.482118206375151619e-03
1.476670468100590716e-01,1.350355169876064076e-01,1.364680530862776540e-02
1.794425301857724697e-01,1.863601232525738671e-01,1.872742829393270192e-02
2.180555671360417669e-01,2.296198211012438206e-01,2.291538905894418068e-02
2.649774850465789755e-01,2.664927972466926698e-01,2.636601482120287318e-02
3.219962163947186484e-01,2.984127247414939399e-01,2.920516876392676223e-02
3.912844268798491010e-01,3.266270462459017754e-01,3.153260312108618207e-02
4.754823035902082662e-01,3.522402616682747678e-01,3.342434253059111543e-02
5.777981578011381902e-01,3.762409010379961227e-01,3.493399350320114394e-02
7.021306758161000028e-01,3.995027730110974340e-01,3.609270781219630492e-02
8.532174761478656944e-01,4.227426249477290732e-01,3.690623591508286616e-02
1.036815633725144625e+00,4.464220249982313593e-01,3.734762392093406158e-02
1.259921049894873413e+00,4.706963812272738079e-01,3.734492515404634616e-02
1.531035027186919528e+00,4.957276460207077906e-01,3.681480011232524108e-02
1.860488206518050802e+00,5.223978066335785986e-01,3.576844597286187033e-02
2.260834210274509815e+00,5.518179572782336839e-01,3.434818420205162925e-02
2.747327990814637744e+00,5.829980314273285336e-01,3.272824771030496266e-02
3.338507111583890463e+00,6.139000721995309107e-01,3.114957585895410802e-02
4.056898110222107334e+00,6.437823121677238580e-01,2.977492724762656126e-02
4.929874859219732564e+00,6.725731859375767563e-01,2.839974882394313144e-02
5.990701631458082765e+00,7.029965892773727409e-01,2.653992822456775411e-02
7.279800616041338657e+00,7.344136814438467775e-01,2.443116326365181445e-02
8.846292182376176427e+00,7.677488119043697212e-01,2.221847447801973685e-02
1.074986658336873369e+01,7.973898791094430338e-01,2.000154149526430641e-02
1.306305841790402233e+01,8.232493870134838243e-01,1.798880513139770182e-02
1.587401051968200072e+01,8.457168500420321200e-01,1.627152476391093006e-02
1.928983258879170748e+01,8.645241536683382355e-01,1.486591376360166944e-02
2.344068254473251400e+01,8.832001278626077090e-01,1.353254500058456190e-02
2.848472611847307334e+01,8.981956602402104695e-01,1.262747286978636689e-02
3.461416366592753491e+01,9.110326999387600155e-01,1.223758537668085018e-02
4.206255385108273970e+01,9.219328330555203177e-01,1.207262401058296387e-02
5.111371326347565969e+01,9.306762239769219569e-01,1.197754535402885054e-02
6.211253108478470608e+01,9.360960905648475494e-01,1.190918855786897435e-02
7.547811089113595528e+01,9.355209927247043478e-01,1.162714258286508089e-02
9.171974035188149799e+01,9.314959024651127129e-01,1.105625148956179173e-02
1.114562973409620952e+02,9.168396002568218739e-01,1.045910734548381564e-02
1.354398319194774558e+02,8.885344837097903792e-01,9.563682520391577485e-03
1.645842227672370655e+02,8.514128984739776085e-01,8.360009224793570753e-03
2.000000000000000284e+02,8.072999498135713381e-01,7.023823935985607815e-03
