# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.589266014757378720e-01,1.075957820665351082e-02
1.476670468100590716e-01,4.762074984710247261e-01,1.966342999615956072e-02
1.794425301857724697e-01,6.603522722321746308e-01,2.702397070336265764e-02
2.180555671360417669e-01,8.187326442966668116e-01,3.307664734641570931e-02
2.649774850465789755e-01,9.577519166432629794e-01,3.798528075027846063e-02
3.219962163947186484e-01,1.082977662326676693e+00,4.184091607881303826e-02
3.912844268798491010e-01,1.199174150026909080e+00,4.465140263925312936e-02
4.754823035902082662e-01,1.310352917308527987e+00,4.635626325743610887e-02
5.777981578011381902e-01,1.419468536026892380e+00,4.685544598479970957e-02
7.021306758161000028e-01,1.528502051659387684e+00,4.595474548744281351e-02
8.532174761478656944e-01,1.638163445058680390e+00,4.366531265393474442e-02
1.036815633725144625e+00,1.746278051563772360e+00,4.035609738934464036e-02
1.259921049894873413e+00,1.845405611353830855e+00,3.645576459798099966e-02
1.531035027186919528e+00,1.931694112844782873e+00,3.249313208766438366e-02
1.860488206518050802e+00,2.004514849913829444e+00,2.916528322846490690e-02
2.260834210274509815e+00,2.069329907329945595e+00,2.638587758659367496e-02
2.747327990814637744e+00,2.125723140009343926e+00,2.400455763962004024e-02
3.338507111583890463e+00,2.167704231565570794e+00,2.279916875230494910e-02
4.056898110222107334e+00,2.202887023801459954e+00,2.241367671654152099e-02
4.929874859219732564e+00,2.234490485134662752e+00,2.197491470170064715e-02
5.990701631458082765e+00,2.261945246724513137e+00,2.200987768403902742e-02
7.279800616041338657e+00,2.284409281655641610e+00,2.230902468682076020e-02
8.846292182376176427e+00,2.306870190942459597e+00,2.257313176361020607e-02
1.074986658336873369e+01,2.327309811160770625e+00,2.298032548287309504e-02
1.306305841790402233e+01,2.344687840929893241e+00,2.325554182908786544e-02
1.587401051968200072e+01,2.357010672994921840e+00,2.349105889208944961e-02
1.928983258879170748e+01,2.365424568445436915e+00,2.359539656641509997e-02
2.344068254473251400e+01,2.366598163663617083e+00,2.370535515039975949e-02
2.848472611847307334e+01,2.358980325469713257e+00,2.358285425935697718e-02
3.461416366592753491e+01,2.339568602232182215e+00,2.355997401232430219e-02
4.206255385108273970e+01,2.306808682503005858e+00,2.306631345466989697e-02
5.111371326347565969e+01,2.266009667942539441e+00,2.235702148426087568e-02
6.211253108478470608e+01,2.215850126745173565e+00,2.112048986673564777e-02
7.547811089113595528e+01,2.161264582447799398e+00,1.961402012601571113e-02
9.171974035188149799e+01,2.106598342653549949e+00,1.791464394932415147e-02
1.114562973409620952e+02,2.049260027432918907e+00,1.576700332555464046e-02
1.354398319194774558e+02,1.989728947848677709e+00,1.375333025115515161e-02
1.645842227672370655e+02,1.929306353622420422e+00,1.167004050517906830e-02
2.000000000000000284e+02,1.874256720977658386e+00,9.944574042557486476e-03
