# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.774905907708733757e-02,7.127939339415806895e-03
1.476670468100590716e-01,3.260275715004857383e-02,1.299241665588629288e-02
1.794425301857724697e-01,4.511574794190337245e-02,1.781609844154469560e-02
2.180555671360417669e-01,5.576487533634320870e-02,2.178170586680902576e-02
2.649774850465789755e-01,6.496323751721734541e-02,2.503843321222871260e-02
3.219962163947186484e-01,7.306946197903552154e-02,2.770764969192693675e-02
3.912844268798491010e-01,8.040118123588231580e-02,2.988721917196960134e-02
4.754823035902082662e-01,8.724566074429415674e-02,3.165481654806175105e-02
5.777981578011381902e-01,9.386831484370843082e-02,3.307054491448555011e-02
7.021306758161000028e-01,1.005123580021161228e-01,3.417843800245484037e-02
8.532174761478656944e-01,1.073871793697297045e-01,3.500665692270074625e-02
1.036815633725144625e+00,1.146342283310180926e-01,3.556478481637460887e-02
1.259921049894873413e+00,1.222619055555581730e-01,3.583669335803480599e-02
1.531035027186919528e+00,1.301485889959236586e-01,3.577652116185556230e-02
1.860488206518050802e+00,1.382443068561916011e-01,3.532470109547768827e-02
2.260834210274509815e+00,1.467331520547670298e-01,3.445628773402981126e-02
2.747327990814637744e+00,1.551725570886238470e-01,3.310078295221334510e-02
3.338507111583890463e+00,1.626414674804323168e-01,3.118049644596996087e-02
4.056898110222107334e+00,1.678298033696591640e-01,2.861602595551097569e-02
4.929874859219732564e+00,1.686219444489978070e-01,2.547244849564644226e-02
5.990701631458082765e+00,1.627409594907817114e-01,2.224832721612126502e-02
7.279800616041338657e+00,1.532201471363491274e-01,1.961857219947176628e-02
8.846292182376176427e+00,1.462723095303372634e-01,1.820552335701440191e-02
1.074986658336873369e+01,1.498576993095060428e-01,1.775074000472951635e-02
1.306305841790402233e+01,1.604109910120035953e-01,1.767226115670414086e-02
1.587401051968200072e+01,1.660478250329734395e-01,1.764399918130690401e-02
1.928983258879170748e+01,1.724867857094880830e-01,1.723396035106012497e-02
2.344068254473251400e+01,1.832331453818118183e-01,1.707064375621028529e-02
2.848472611847307334e+01,1.963957177120507769e-01,1.690313713382653182e-02
3.461416366592753491e+01,2.111463170036222137e-01,1.662195339209546555e-02
4.206255385108273970e+01,2.283827055461212785e-01,1.593408387785976224e-02
5.111371326347565969e+01,2.465987644019007607e-01,1.501415208041236883e-02
6.211253108478470608e+01,2.648750106585862074e-01,1.398182031659331130e-02
7.547811089113595528e+01,2.804265647757132607e-01,1.287736521721809767e-02
9.171974035188149799e+01,2.879284193724359620e-01,1.150034479435163397e-02
1.114562973409620952e+02,2.953694123092194257e-01,9.940367226562408023e-03
1.354398319194774558e+02,2.965977066716009580e-01,8.623148715954464735e-03
1.645842227672370655e+02,2.933846590378787478e-01,7.544401113572117915e-03
2.000000000000000284e+02,2.850361384610659576e-01,6.768930367103884009e-03
