# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125335582600765078e-01,5.188250683871258040e-02,4.518812846437745938e-03
1.266380173467403225e-01,9.818532598315907189e-02,8.536371258240858448e-03
1.425102670302998142e-01,1.395551081118864278e-01,1.210877722501690207e-02
1.603718743751330056e-01,1.765630905676158491e-01,1.528605003641445373e-02
1.804721766827170337e-01,2.097270591781056626e-01,1.811283072266541005e-02
2.030917620904735821e-01,2.395086248046042476e-01,2.062773970649454947e-02
2.285463864134990586e-01,2.663271805834225847e-01,2.286483408076444082e-02
2.571913809059345191e-01,2.905607606773515927e-01,2.485415471466344631e-02
2.894266124716750044e-01,3.125514050827334356e-01,2.662204607906712081e-02
3.257020655659783048e-01,3.326101314978969770e-01,2.819146016169156096e-02
3.665241237079627790e-01,3.510211303348982348e-01,2.958223648318867097e-02
4.124626382901352417e-01,3.680453610760205385e-01,3.081135140939932418e-02
4.641588833612778631e-01,3.839235714805322441e-01,3.189314440059733136e-02
5.223345074266841914e-01,3.988786322135336460e-01,3.283953050922902572e-02
5.878016072274911963e-01,4.131169974453839933e-01,3.366020157216674524e-02
6.614740641230149043e-01,4.268292112393619053e-01,3.436280520708442920e-02
7.443803013251688583e-01,4.401886505186249909e-01,3.495303547228870850e-02
8.376776400682918178e-01,4.533462659387142435e-01,3.543441704424149519e-02
9.426684551178852178e-01,4.664225304838231501e-01,3.580764427879398054e-02
1.060818355139448332e+00,4.794869896826030597e-01,3.606832401959363804e-02
1.193776641714436426e+00,4.925366261387372768e-01,3.620359631093356817e-02
1.343399332598900209e+00,5.054486639057160779e-01,3.618738056535058395e-02
1.511775070615662298e+00,5.180277400933916976e-01,3.598446393577343222e-02
1.701254279852589146e+00,5.300751591689184528e-01,3.556567587100547406e-02
1.914481976169957633e+00,5.413697320456162254e-01,3.493493181635450029e-02
2.154434690031883370e+00,5.516070926981023748e-01,3.408132541574977054e-02
2.424462017082328114e+00,5.604721153145795220e-01,3.299344206674782037e-02
2.728333376486768103e+00,5.679826309733023715e-01,3.169024198288869498e-02
3.070290629757849832e+00,5.742546109750654715e-01,3.021393635059663185e-02
3.455107294592218103e+00,5.802503615684667659e-01,2.864884104810831028e-02
3.888155180308087377e+00,5.876109782682931160e-01,2.714101244127502255e-02
4.375479375074184496e+00,5.972663054317318698e-01,2.583575897591982098e-02
4.923882631706739232e+00,6.095961358031155575e-01,2.474528984526789058e-02
5.541020330009492234e+00,6.241119287764709256e-01,2.371786633144408810e-02
6.235507341273912374e+00,6.373261039917514914e-01,2.254419497746801976e-02
7.017038286703826344e+00,6.470405456018923918e-01,2.116426059337267462e-02
7.896522868499724623e+00,6.569264321133568840e-01,1.979402568495687575e-02
8.886238162743403279e+00,6.719385086896989545e-01,1.874194632616903861e-02
1.000000000000000000e+01,6.867498662452237168e-01,1.785150135000259514e-02
