# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125335582600765078e-01,3.064253100660544946e-02,4.798201993998896416e-03
1.266380173467403225e-01,5.823736135479904569e-02,9.064583616280944001e-03
1.425102670302998142e-01,8.315982875936460406e-02,1.285799118876792234e-02
1.603718743751330056e-01,1.057422012504485864e-01,1.622910163797700034e-02
1.804721766827170337e-01,1.262946084202695440e-01,1.922273493460379540e-02
2.030917620904735821e-01,1.451160699955202360e-01,2.188007293720417232e-02
2.285463864134990586e-01,1.624860399503472719e-01,2.423800579818439702e-02
2.571913809059345191e-01,1.786676368086137778e-01,2.632915554087238846e-02
2.894266124716750044e-01,1.939118284559879501e-01,2.818234810997399462e-02
3.257020655659783048e-01,2.084604583677858725e-01,2.982301706913271025e-02
3.665241237079627790e-01,2.225502855388529488e-01,3.127345496027918864e-02
4.124626382901352417e-01,2.364163247492565290e-01,3.255305998506486526e-02
4.641588833612778631e-01,2.502944562280127183e-01,3.367852158642914429e-02
5.223345074266841914e-01,2.644234622808258606e-01,3.466384090480748026e-02
5.878016072274911963e-01,2.790462173395856782e-01,3.552010543996485942e-02
6.614740641230149043e-01,2.944064767600052535e-01,3.625508174724586391e-02
7.443803013251688583e-01,3.107408597722400856e-01,3.687204538361588818e-02
8.376776400682918178e-01,3.282535193123926609e-01,3.736808586429538753e-02
9.426684551178852178e-01,3.470910100438092671e-01,3.773257596544551257e-02
1.060818355139448332e+00,3.673057515277695639e-01,3.794237628142524410e-02
1.193776641714436426e+00,3.888225891683007029e-01,3.796203030845123755e-02
1.343399332598900209e+00,4.114370582349860528e-01,3.775025286840292399e-02
1.511775070615662298e+00,4.348461731109726225e-01,3.727442161933017944e-02
1.701254279852589146e+00,4.586546867580107989e-01,3.652685941606653025e-02
1.914481976169957633e+00,4.822204568592699525e-01,3.552127376274216708e-02
2.154434690031883370e+00,5.042866651904689412e-01,3.424079392605108851e-02
2.424462017082328114e+00,5.229354737724835056e-01,3.266921203172899052e-02
2.728333376486768103e+00,5.358346704286155449e-01,3.081088039821105670e-02
3.070290629757849832e+00,5.419448635191150832e-01,2.868477576654512168e-02
3.455107294592218103e+00,5.417649115921560066e-01,2.632043868908388526e-02
3.888155180308087377e+00,5.366174984702372086e-01,2.371668286645012627e-02
4.375479375074184496e+00,5.292938360059705749e-01,2.096063990057017018e-02
4.923882631706739232e+00,5.256934502794491371e-01,1.843906894056178067e-02
5.541020330009492234e+00,5.316518097072846505e-01,1.670742282391577196e-02
6.235507341273912374e+00,5.500193801497592627e-01,1.573299737479325749e-02
7.017038286703826344e+00,5.752781153482772192e-01,1.476275252154017094e-02
7.896522868499724623e+00,5.903237683076945075e-01,1.325451284971666810e-02
8.886238162743403279e+00,5.871578516553944693e-01,1.128491797090446641e-02
1.000000000000000000e+01,5.789441996315237704e-01,9.276436306830702222e-03
