# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.609311463142501009e-02,8.248409758168387396e-03
1.476670468100590716e-01,4.857627347562912951e-02,1.506527188782923535e-02
1.794425301857724697e-01,6.825624966680199357e-02,2.070591869603021634e-02
2.180555671360417669e-01,8.599853239095157920e-02,2.538152389357816244e-02
2.649774850465789755e-01,1.026727316626154102e-01,2.926650174455046327e-02
3.219962163947186484e-01,1.191525326670670459e-01,3.250313816950840123e-02
3.912844268798491010e-01,1.363576492863346479e-01,3.520452776541475870e-02
4.754823035902082662e-01,1.552689165689448147e-01,3.745615263982143145e-02
5.777981578011381902e-01,1.769092109020935222e-01,3.931200782129592314e-02
7.021306758161000028e-01,2.022531360162930503e-01,4.078048823371183129e-02
8.532174761478656944e-01,2.322278923236099080e-01,4.182530040001863902e-02
1.036815633725144625e+00,2.676888907816834529e-01,4.240674634700606488e-02
1.259921049894873413e+00,3.091568891214239723e-01,4.243717688975150171e-02
1.531035027186919528e+00,3.577918533262735568e-01,4.183308171261233832e-02
1.860488206518050802e+00,4.135221226647847192e-01,4.053294614250222555e-02
2.260834210274509815e+00,4.721981236310544006e-01,3.855720758650268282e-02
2.747327990814637744e+00,5.269818298038436710e-01,3.588737289373460787e-02
3.338507111583890463e+00,5.743893114133301614e-01,3.289680614300859174e-02
4.056898110222107334e+00,6.178082563011501049e-01,3.003531023664407495e-02
4.929874859219732564e+00,6.649320498823634296e-01,2.727711101349046888e-02
5.990701631458082765e+00,7.182603543219334696e-01,2.438514281609095724e-02
7.279800616041338657e+00,7.635061385432998504e-01,2.124457835559515409e-02
8.846292182376176427e+00,7.961591096548763513e-01,1.840342346311705027e-02
1.074986658336873369e+01,8.326274384817226037e-01,1.604094274139444484e-02
1.306305841790402233e+01,8.562643085071909299e-01,1.416326131596659828e-02
1.587401051968200072e+01,8.817723695650674376e-01,1.256829207831261681e-02
1.928983258879170748e+01,9.017241109420657263e-01,1.138590650679304796e-02
2.344068254473251400e+01,9.185697438740734189e-01,1.043671816197545843e-02
2.848472611847307334e+01,9.315650378522025710e-01,9.871406660946061007e-03
3.461416366592753491e+01,9.423977401321880221e-01,9.450065898906135839e-03
4.206255385108273970e+01,9.503697095493068847e-01,9.267538238540571488e-03
5.111371326347565969e+01,9.529962734471439934e-01,9.144065566341570694e-03
6.211253108478470608e+01,9.523787335847170299e-01,9.091273756337616210e-03
7.547811089113595528e+01,9.429263482676735197e-01,9.188711594559181850e-03
9.171974035188149799e+01,9.234247873090892789e-01,9.207264192031603886e-03
1.114562973409620952e+02,8.963853974501683197e-01,8.768779996024293408e-03
1.354398319194774558e+02,8.567035740523937237e-01,7.993931032254554189e-03
1.645842227672370655e+02,8.141552903305377953e-01,7.190857622772978304e-03
2.000000000000000284e+02,7.688310228141038705e-01,6.439149893400030952e-03
