# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.769761227133714310e-01,7.050332913891413367e-03
1.476670468100590716e-01,3.226270671200754947e-01,1.285815641045707711e-02
1.794425301857724697e-01,4.425272124733354850e-01,1.764629571401587702e-02
2.180555671360417669e-01,5.412325876330973395e-01,2.159286370519840001e-02
2.649774850465789755e-01,6.224894508238304480e-01,2.483959627863704944e-02
3.219962163947186484e-01,6.893736378982532331e-01,2.749773915580399145e-02
3.912844268798491010e-01,7.444071565127388102e-01,2.965157268096016777e-02
4.754823035902082662e-01,7.896563446699382816e-01,3.136198157663732528e-02
5.777981578011381902e-01,8.268128954063261871e-01,3.267089836213260545e-02
7.021306758161000028e-01,8.572641230970176052e-01,3.360834257224121213e-02
8.532174761478656944e-01,8.821644462811309984e-01,3.420097694374500674e-02
1.036815633725144625e+00,9.024767289431334660e-01,3.447075043899459207e-02
1.259921049894873413e+00,9.187918279828126700e-01,3.439848031514527310e-02
1.531035027186919528e+00,9.307883617133704268e-01,3.389043940897983748e-02
1.860488206518050802e+00,9.390178372726160072e-01,3.298782861285856627e-02
2.260834210274509815e+00,9.459360717117020201e-01,3.188063053124007284e-02
2.747327990814637744e+00,9.534984753474301522e-01,3.076694562152316667e-02
3.338507111583890463e+00,9.649738265779922441e-01,2.973378303011904242e-02
4.056898110222107334e+00,9.803348254649631999e-01,2.865580428015472927e-02
4.929874859219732564e+00,9.910576690557900692e-01,2.748483543029411197e-02
5.990701631458082765e+00,9.945805013378739012e-01,2.644497863517489972e-02
7.279800616041338657e+00,9.983095812919875467e-01,2.600601270911563276e-02
8.846292182376176427e+00,1.000814516406260291e+00,2.581563127137318642e-02
1.074986658336873369e+01,1.005026110048165888e+00,2.553324737662667626e-02
1.306305841790402233e+01,1.013587545668320988e+00,2.483176600056453964e-02
1.587401051968200072e+01,1.018582223637011230e+00,2.448564163140259931e-02
1.928983258879170748e+01,1.023602711892884765e+00,2.419785681512746228e-02
2.344068254473251400e+01,1.027555777935170500e+00,2.423948281497715837e-02
2.848472611847307334e+01,1.035773924925930567e+00,2.378872348600158740e-02
3.461416366592753491e+01,1.042169853072505425e+00,2.354611067383505923e-02
4.206255385108273970e+01,1.051537669036336053e+00,2.301346391898614896e-02
5.111371326347565969e+01,1.063000851329565455e+00,2.230376835404106889e-02
6.211253108478470608e+01,1.074090133205187758e+00,2.164188307505336695e-02
7.547811089113595528e+01,1.086525609579484852e+00,2.081313416750157907e-02
9.171974035188149799e+01,1.099312251647863947e+00,1.991862021640012151e-02
1.114562973409620952e+02,1.113951482215644440e+00,1.870949821339076488e-02
1.354398319194774558e+02,1.128261454752751636e+00,1.737581261796026025e-02
1.645842227672370655e+02,1.142704560377358236e+00,1.591221414935477252e-02
2.000000000000000284e+02,1.156398415402363655e+00,1.445486919900696929e-02
