# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,1.268164970952432094e-02,7.154542755105562993e-03
1.476670468100590716e-01,2.340316212169965895e-02,1.305115826044802099e-02
1.794425301857724697e-01,3.255851956448140017e-02,1.791366332905911657e-02
2.180555671360417669e-01,4.048522356745455630e-02,2.192662883547535566e-02
2.649774850465789755e-01,4.750031490225486985e-02,2.524102976545200203e-02
3.219962163947186484e-01,5.389743074094544006e-02,2.798048166109232127e-02
3.912844268798491010e-01,5.995584122298427271e-02,3.024540971036534381e-02
4.754823035902082662e-01,6.595279232464885955e-02,3.211636014227405717e-02
5.777981578011381902e-01,7.217465320971287734e-02,3.365639540378929928e-02
7.021306758161000028e-01,7.891676740789435596e-02,3.491146667558749778e-02
8.532174761478656944e-01,8.648412273113571802e-02,3.591049592882144398e-02
1.036815633725144625e+00,9.517407892149945536e-02,3.666123395484309488e-02
1.259921049894873413e+00,1.051207016661591803e-01,3.712738490920642481e-02
1.531035027186919528e+00,1.162456075714825982e-01,3.723714437549918016e-02
1.860488206518050802e+00,1.286494341556858323e-01,3.691256904621943030e-02
2.260834210274509815e+00,1.426332783036632079e-01,3.612578817613081722e-02
2.747327990814637744e+00,1.571111429022644390e-01,3.478409014881046757e-02
3.338507111583890463e+00,1.695136109496101495e-01,3.271888493465720249e-02
4.056898110222107334e+00,1.768532632172464536e-01,2.982287984320370136e-02
4.929874859219732564e+00,1.773258477880789163e-01,2.618978008918669206e-02
5.990701631458082765e+00,1.711464077926775074e-01,2.230827002349104055e-02
7.279800616041338657e+00,1.594275350330875141e-01,1.913373042404247285e-02
8.846292182376176427e+00,1.487591330704127190e-01,1.760337242559132515e-02
1.074986658336873369e+01,1.459406215497156822e-01,1.744381097530321376e-02
1.306305841790402233e+01,1.553398330948616013e-01,1.719701260796158496e-02
1.587401051968200072e+01,1.705883795036884365e-01,1.689986906047150420e-02
1.928983258879170748e+01,1.775115663346908679e-01,1.683828999973214710e-02
2.344068254473251400e+01,1.884875724838102617e-01,1.656178511996134195e-02
2.848472611847307334e+01,2.082117997568334600e-01,1.618211817302504449e-02
3.461416366592753491e+01,2.199646837791481291e-01,1.592257836738962540e-02
4.206255385108273970e+01,2.428508828152714794e-01,1.511830864995254708e-02
5.111371326347565969e+01,2.625101877726954691e-01,1.418752672666725306e-02
6.211253108478470608e+01,2.815996638945116870e-01,1.276624598576965933e-02
7.547811089113595528e+01,2.953392833613175394e-01,1.098483134089393680e-02
9.171974035188149799e+01,3.019873472284193561e-01,9.408147156831837832e-03
1.114562973409620952e+02,3.013521352713530721e-01,7.997274604398339065e-03
1.354398319194774558e+02,2.952054185533282693e-01,6.716334231593057251e-03
1.645842227672370655e+02,2.822591665801373884e-01,5.840776117481719446e-03
2.000000000000000284e+02,2.704781052088401916e-01,5.236385881411655119e-03
