# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193776641714436315e-01,4.049420410050033614e-02,7.689879650900583591e-03
1.425102670302998142e-01,7.526204487589174819e-02,1.414230376854939790e-02
1.701254279852589257e-01,1.053605217569912461e-01,1.955883590510270123e-02
2.030917620904735821e-01,1.317792642824457960e-01,2.410567734054296432e-02
2.424462017082328336e-01,1.554095373279413272e-01,2.792086831597995200e-02
2.894266124716751154e-01,1.770594212342288254e-01,3.111918009264466600e-02
3.455107294592220102e-01,1.974874459002441129e-01,3.379388209103181828e-02
4.124626382901352417e-01,2.174267727137117745e-01,3.601853451019095681e-02
4.923882631706739121e-01,2.376000610896082388e-01,3.784806000888173150e-02
5.878016072274913073e-01,2.587202054399336815e-01,3.931843374214232661e-02
7.017038286703829453e-01,2.814572417802422843e-01,4.044337691303809962e-02
8.376776400682920398e-01,3.063022612254594490e-01,4.120448199720348759e-02
1.000000000000000000e+00,3.334736242541372353e-01,4.154240923100206012e-02
1.193776641714436870e+00,3.630028507491723233e-01,4.135273466519410329e-02
1.425102670302998531e+00,3.942841354693945588e-01,4.051136740337808045e-02
1.701254279852589146e+00,4.267188741360538051e-01,3.896419458427000798e-02
2.030917620904735710e+00,4.586927478563888605e-01,3.673797331432022278e-02
2.424462017082328114e+00,4.859340429856996435e-01,3.383711716245201701e-02
2.894266124716751598e+00,5.028275757790051648e-01,3.034776861834552475e-02
3.455107294592219880e+00,5.081699882061738727e-01,2.652139123264789233e-02
4.124626382901352528e+00,5.017916959506126817e-01,2.234711459630336905e-02
4.923882631706741897e+00,4.935581551913461040e-01,1.851641428407217044e-02
5.878016072274914627e+00,5.028619180387415843e-01,1.655894299538840722e-02
7.017038286703829897e+00,5.384505348957531190e-01,1.557217070324686675e-02
8.376776400682919288e+00,5.643058313958495553e-01,1.314441894875845347e-02
1.000000000000000000e+01,5.528162767703459490e-01,9.462885489157560684e-03
1.193776641714437048e+01,5.636471110374806637e-01,8.777224952393570395e-03
1.425102670302999286e+01,5.773570767691321715e-01,7.282648131460950705e-03
1.701254279852589235e+01,5.745220374378194883e-01,6.231779642804107476e-03
2.030917620904736864e+01,5.795646110167760323e-01,4.817368375505759123e-03
2.424462017082328202e+01,5.899555231823535584e-01,4.455509752308044712e-03
2.894266124716751776e+01,5.923751689335962078e-01,3.880024697878846872e-03
3.455107294592221479e+01,5.947596184058806523e-01,3.202945071886467709e-03
4.124626382901352173e+01,5.938097710735043000e-01,2.547217455851595244e-03
4.923882631706741364e+01,5.986388051006834576e-01,2.414816306874685136e-03
5.878016072274911608e+01,6.001466514512275863e-01,2.069647555895592992e-03
7.017038286703829897e+01,6.032220556345520013e-01,1.840303702097676819e-03
8.376776400682923907e+01,6.050887754417015874e-01,1.655572752675077332e-03
1.000000000000000000e+02,6.072226184792940407e-01,1.515334634662445336e-03
