# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,9.233204230703362381e-02,7.120156699278186452e-03
1.476670468100590716e-01,1.688272516833349834e-01,1.302162019811405926e-02
1.794425301857724697e-01,2.324045488089716560e-01,1.792939672607701818e-02
2.180555671360417669e-01,2.854821528340603098e-01,2.202916422252105752e-02
2.649774850465789755e-01,3.300707151048860033e-01,2.547444754313825735e-02
3.219962163947186484e-01,3.678506109788988732e-01,2.839260944021966201e-02
3.912844268798491010e-01,4.002320800730583272e-01,3.088915539478339842e-02
4.754823035902082662e-01,4.284022537347665360e-01,3.305098507995995333e-02
5.777981578011381902e-01,4.533602523737709777e-01,3.494861732368816781e-02
7.021306758161000028e-01,4.759372191973488819e-01,3.663734450048222735e-02
8.532174761478656944e-01,4.967980975366619867e-01,3.815716673503576767e-02
1.036815633725144625e+00,5.164182950752277401e-01,3.953125591179563331e-02
1.259921049894873413e+00,5.350282862713341414e-01,4.076300740815608920e-02
1.531035027186919528e+00,5.524458231324962387e-01,4.182796563688193081e-02
1.860488206518050802e+00,5.678109766702482686e-01,4.266111694188156472e-02
2.260834210274509815e+00,5.797513304207434492e-01,4.320103733207789065e-02
2.747327990814637744e+00,5.862216317202465499e-01,4.336094357959368456e-02
3.338507111583890463e+00,5.846272119486297658e-01,4.302327959549288178e-02
4.056898110222107334e+00,5.723561695777381608e-01,4.204643872486698436e-02
4.929874859219732564e+00,5.496761649363245406e-01,4.034234924919143789e-02
5.990701631458082765e+00,5.247516379367584971e-01,3.815654661142395265e-02
7.279800616041338657e+00,5.135172214720126194e-01,3.630064003276939344e-02
8.846292182376176427e+00,5.281856495147788655e-01,3.567067863398093452e-02
1.074986658336873369e+01,5.467838503700079844e-01,3.483034909283924674e-02
1.306305841790402233e+01,5.413208841158391182e-01,3.215995732153274084e-02
1.587401051968200072e+01,5.499247821676559456e-01,3.057899602012626242e-02
1.928983258879170748e+01,5.740063304784874809e-01,2.964080904116107168e-02
2.344068254473251400e+01,5.940586806486177762e-01,2.803679622655630421e-02
2.848472611847307334e+01,6.139219414163921140e-01,2.610880673900523030e-02
3.461416366592753491e+01,6.391294285298213529e-01,2.459531306726607872e-02
4.206255385108273970e+01,6.665105161208574325e-01,2.255647428332824972e-02
5.111371326347565969e+01,6.924236880038984188e-01,2.072052722928833038e-02
6.211253108478470608e+01,7.200928848636729551e-01,1.869478813275829432e-02
7.547811089113595528e+01,7.449212900517324654e-01,1.655957787432491696e-02
9.171974035188149799e+01,7.658421096705531061e-01,1.416289162104463970e-02
1.114562973409620952e+02,7.870239853462117630e-01,1.187157175313422255e-02
1.354398319194774558e+02,8.030348780960081534e-01,9.722124986729287210e-03
1.645842227672370655e+02,8.173208785115406716e-01,8.003080454394292248e-03
2.000000000000000284e+02,8.289047434099381384e-01,6.580407073735883641e-03
