# time,average_effective_velocity,95CLI
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215183306378338629e-01,2.358969561235119486e-02,7.064802774644367116e-03
1.476670468100590716e-01,4.308088938002153923e-02,1.288098005748806833e-02
1.794425301857724697e-01,5.921189848916141862e-02,1.766977012994181903e-02
2.180555671360417669e-01,7.258899577869078190e-02,2.161215207431346763e-02
2.649774850465789755e-01,8.371493051157628817e-02,2.485633061742278591e-02
3.219962163947186484e-01,9.299872499833883310e-02,2.752335009977175534e-02
3.912844268798491010e-01,1.007724963192507817e-01,2.971125540256125408e-02
4.754823035902082662e-01,1.073011251535221783e-01,3.149851906257532252e-02
5.777981578011381902e-01,1.127873561375718758e-01,3.294677646582381408e-02
7.021306758161000028e-01,1.173733963345327952e-01,3.410271884233270073e-02
8.532174761478656944e-01,1.211380780557040349e-01,3.499897735937004817e-02
1.036815633725144625e+00,1.240878614597111101e-01,3.565265318163194502e-02
1.259921049894873413e+00,1.261293200092118705e-01,3.605899833555417655e-02
1.531035027186919528e+00,1.270991395431204096e-01,3.617966980859138593e-02
1.860488206518050802e+00,1.269657865245400752e-01,3.594407114428805478e-02
2.260834210274509815e+00,1.262095057897749673e-01,3.530090847298675283e-02
2.747327990814637744e+00,1.252846458102946647e-01,3.417261674070069810e-02
3.338507111583890463e+00,1.240379541277148862e-01,3.244300907642786586e-02
4.056898110222107334e+00,1.207547674904158180e-01,2.984267153749698212e-02
4.929874859219732564e+00,1.141443969523353030e-01,2.621066500555019330e-02
5.990701631458082765e+00,1.089751985621144614e-01,2.205821667011636025e-02
7.279800616041338657e+00,1.114004310246448359e-01,1.863740396921296019e-02
8.846292182376176427e+00,1.176842442731814709e-01,1.673537999436908175e-02
1.074986658336873369e+01,1.241402575777370010e-01,1.655031496705977948e-02
1.306305841790402233e+01,1.242533911860609908e-01,1.643904197737244138e-02
1.587401051968200072e+01,1.218228861908975114e-01,1.620643241705734330e-02
1.928983258879170748e+01,1.246488263665194024e-01,1.585166384389984778e-02
2.344068254473251400e+01,1.300267081973938421e-01,1.557484409124631174e-02
2.848472611847307334e+01,1.308805216295977070e-01,1.540934729464386692e-02
3.461416366592753491e+01,1.356804513394926914e-01,1.498375298416640237e-02
4.206255385108273970e+01,1.402554371506937458e-01,1.458234560496504510e-02
5.111371326347565969e+01,1.453114131015108279e-01,1.427890472941706693e-02
6.211253108478470608e+01,1.520870138281524842e-01,1.397596553010353390e-02
7.547811089113595528e+01,1.559169889146834742e-01,1.375268463013027027e-02
9.171974035188149799e+01,1.599212401357282265e-01,1.326631542206590207e-02
1.114562973409620952e+02,1.641372826723052347e-01,1.257989980895982303e-02
1.354398319194774558e+02,1.670280409815954603e-01,1.170874184410448070e-02
1.645842227672370655e+02,1.712069065117517996e-01,1.070286654053252684e-02
2.000000000000000284e+02,1.731501992118977262e-01,9.727933531570266343e-03
